"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order"
"Exp5_ES3",9,244,71.6686658550558,"far","far","far",0.625,6,82
"Exp5_ES3",8,16,24.0601949656259,"far","far","far",1.25,8,83
"Exp5_ES3",12,252,260.19430320825,"far","no flankers","far",Inf,9,84
"Exp5_ES3",4,342,317.368107275852,"near","near","near",2.5,6,85
"Exp5_ES3",4,223,212.172819392724,"near","near","near",2.5,7,86
"Exp5_ES3",5,147,149,"near","near","near",1.25,7,87
"Exp5_ES3",7,143,167.909445717559,"far","far","far",2.5,9,88
"Exp5_ES3",10,192,214.870524205099,"mid","no flankers","mid",Inf,7,89
"Exp5_ES3",11,305,319.637478516185,"near","no flankers","near",Inf,6,90
"Exp5_ES3",3,163,154.820067929779,"mid","mid","mid",0.625,6,91
"Exp5_ES3",5,286,315.971945717559,"near","near","near",1.25,8,92
"Exp5_ES3",4,199,219.414136350616,"near","near","near",2.5,8,93
"Exp5_ES3",11,161,112.362521483816,"near","no flankers","near",Inf,7,94
"Exp5_ES3",3,40,39.8985145476122,"mid","mid","mid",0.625,7,95
"Exp5_ES3",11,259,253.809205814953,"near","no flankers","near",Inf,8,96
"Exp5_ES3",8,327,337.101349899742,"far","far","far",1.25,9,97
"Exp5_ES3",1,44,27.6220485329623,"mid","mid","mid",2.5,9,98
"Exp5_ES3",4,207,206.04712116872,"near","near","near",2.5,9,99
"Exp5_ES3",11,169,157.213262675451,"near","no flankers","near",Inf,9,100
"Exp5_ES3",1,243,244.506281458444,"mid","mid","mid",2.5,10,101
"Exp5_ES3",3,174,161.553504931047,"mid","mid","mid",0.625,8,102
"Exp5_ES3",9,304,302.176986357777,"far","far","far",0.625,7,103
"Exp5_ES3",10,309,307.253427180096,"mid","no flankers","mid",Inf,8,104
"Exp5_ES3",10,189,216.442689364488,"mid","no flankers","mid",Inf,9,105
"Exp5_ES3",7,102,147.799175558579,"far","far","far",2.5,10,106
"Exp5_ES3",5,292,317.455671727299,"near","near","near",1.25,9,107
"Exp5_ES3",6,137,146.888874964194,"near","near","near",0.625,10,108
"Exp5_ES3",9,74,59.382608851332,"far","far","far",0.625,8,109
"Exp5_ES3",9,222,222.306296548267,"far","far","far",0.625,9,110
"Exp5_ES3",3,221,238.571592257642,"mid","mid","mid",0.625,9,111
"Exp5_ES3",5,314,318.939397737038,"near","near","near",1.25,10,112
"Exp5_ES3",11,356,334.739616155829,"near","no flankers","near",Inf,10,113
"Exp5_ES3",10,161,153.967631051275,"mid","no flankers","mid",Inf,10,114
"Exp5_ES3",8,117,145.682384166428,"far","far","far",1.25,10,115
"Exp5_ES3",12,171,179.17166463764,"far","no flankers","far",Inf,10,116
"Exp5_ES3",3,248,226.889184433441,"mid","mid","mid",0.625,10,117
"Exp5_ES3",2,353,322.17060195605,"mid","mid","mid",1.25,10,118
"Exp5_ES3",9,21,300.12931019049,"far","far","far",0.625,10,119
"Exp5_ES3",4,80,62.3164924090519,"near","near","near",2.5,10,120
