ID,Condition_number,Target_Screen,Flanker_Screen,Fixation_Screen,Target_Flanker_Spacing_in_deg,CircSD_deg
Exp4_S12,21,near,far,far,5,20.0751194819168
Exp4_S12,22,near,far,far,2.5,29.0401135086039
Exp4_S12,23,near,far,far,1.25,14.8971828645487
Exp4_S12,24,near,far,far,0.625,NaN
Exp4_S12,25,near,no flankers,far,Inf,16.1118374980769
Exp4_S12,26,far,far,far,5,27.8914246101978
Exp4_S12,27,far,far,far,2.5,15.059843266975
Exp4_S12,28,far,far,far,1.25,13.5098693578288
Exp4_S12,29,far,far,far,0.625,27.4346806487173
Exp4_S12,30,far,no flankers,far,Inf,19.4854959140637
Exp4_S13,1,mid,near,near,5,9.63092874785339
Exp4_S13,2,mid,near,near,2.5,19.3685812046368
Exp4_S13,3,mid,near,near,1.25,14.8265911623218
Exp4_S13,4,mid,near,near,0.625,11.7475787856234
Exp4_S13,5,mid,no flankers,near,Inf,15.2700150262378
Exp4_S13,6,far,near,near,5,21.7489463805842
Exp4_S13,7,far,near,near,2.5,23.925226566846
Exp4_S13,8,far,near,near,1.25,13.7633541346538
Exp4_S13,9,far,near,near,0.625,56.7351285464707
Exp4_S13,10,far,no flankers,near,Inf,17.8017765212443
Exp4_S13,11,near,near,near,5,23.6259865116179
Exp4_S13,12,near,near,near,2.5,17.285415771808
Exp4_S13,13,near,near,near,1.25,14.3036679762331
Exp4_S13,14,near,near,near,0.625,23.5490035524966
Exp4_S13,15,near,no flankers,near,Inf,19.7335362857809
Exp4_S13,16,mid,far,far,5,22.4020580572976
Exp4_S13,17,mid,far,far,2.5,12.395559733821
Exp4_S13,18,mid,far,far,1.25,30.7390000550788
Exp4_S13,19,mid,far,far,0.625,16.4953393875099
Exp4_S13,20,mid,no flankers,far,Inf,24.2015829385338
Exp4_S13,21,near,far,far,5,34.1030508529896
Exp4_S13,22,near,far,far,2.5,19.913733184887
Exp4_S13,23,near,far,far,1.25,32.1283968950613
Exp4_S13,24,near,far,far,0.625,18.9837079141014
Exp4_S13,25,near,no flankers,far,Inf,8.38168620576437
Exp4_S13,26,far,far,far,5,13.9042185490579
Exp4_S13,27,far,far,far,2.5,24.6324471251675
Exp4_S13,28,far,far,far,1.25,25.9350889521465
Exp4_S13,29,far,far,far,0.625,21.1263827335825
Exp4_S13,30,far,no flankers,far,Inf,27.2730052880219
Exp4_S14,1,mid,near,near,5,17.3466291759378
Exp4_S14,2,mid,near,near,2.5,NaN
Exp4_S14,3,mid,near,near,1.25,70.3919756717843
Exp4_S14,4,mid,near,near,0.625,NaN
Exp4_S14,5,mid,no flankers,near,Inf,38.3626713275639
Exp4_S14,6,far,near,near,5,NaN
Exp4_S14,7,far,near,near,2.5,8.08049567674679
Exp4_S14,8,far,near,near,1.25,NaN
Exp4_S14,9,far,near,near,0.625,NaN
Exp4_S14,10,far,no flankers,near,Inf,13.1497863968909
Exp4_S14,11,near,near,near,5,14.8176920631944
Exp4_S14,12,near,near,near,2.5,13.5667268076377
Exp4_S14,13,near,near,near,1.25,51.9563000275159
Exp4_S14,14,near,near,near,0.625,37.6314033206077
Exp4_S14,15,near,no flankers,near,Inf,10.2109487642007
Exp4_S14,16,mid,far,far,5,13.916336234908
Exp4_S14,17,mid,far,far,2.5,21.0074821529699
Exp4_S14,18,mid,far,far,1.25,3.61669345311106
Exp4_S14,19,mid,far,far,0.625,14.7028861880589
Exp4_S14,20,mid,no flankers,far,Inf,18.5576560880287
Exp4_S14,21,near,far,far,5,21.3246173502804
Exp4_S14,22,near,far,far,2.5,8.85283732815938
Exp4_S14,23,near,far,far,1.25,NaN
Exp4_S14,24,near,far,far,0.625,NaN
Exp4_S14,25,near,no flankers,far,Inf,11.7122584529418
Exp4_S14,26,far,far,far,5,23.7383663392141
Exp4_S14,27,far,far,far,2.5,17.0889386898434
Exp4_S14,28,far,far,far,1.25,19.1893311416516
Exp4_S14,29,far,far,far,0.625,51.4154127335211
Exp4_S14,30,far,no flankers,far,Inf,29.3557324269419
Exp4_S15,1,mid,near,near,5,11.3876254806919
Exp4_S15,2,mid,near,near,2.5,17.7801592562531
Exp4_S15,3,mid,near,near,1.25,9.96954181582981
Exp4_S15,4,mid,near,near,0.625,NaN
Exp4_S15,5,mid,no flankers,near,Inf,5.67760015186823
Exp4_S15,6,far,near,near,5,NaN
Exp4_S15,7,far,near,near,2.5,15.0102078649654
Exp4_S15,8,far,near,near,1.25,9.1669165496331
Exp4_S15,9,far,near,near,0.625,49.4425232270786
Exp4_S15,10,far,no flankers,near,Inf,44.4824712024693
Exp4_S15,11,near,near,near,5,18.6044851714297
Exp4_S15,12,near,near,near,2.5,7.78379851092866
Exp4_S15,13,near,near,near,1.25,8.45953843195186
Exp4_S15,14,near,near,near,0.625,11.3012226404184
Exp4_S15,15,near,no flankers,near,Inf,10.7353916427483
Exp4_S15,16,mid,far,far,5,7.75792060450646
Exp4_S15,17,mid,far,far,2.5,12.6397628368111
Exp4_S15,18,mid,far,far,1.25,NaN
Exp4_S15,19,mid,far,far,0.625,NaN
Exp4_S15,20,mid,no flankers,far,Inf,6.57403412421084
Exp4_S15,21,near,far,far,5,NaN
Exp4_S15,22,near,far,far,2.5,NaN
Exp4_S15,23,near,far,far,1.25,NaN
Exp4_S15,24,near,far,far,0.625,NaN
Exp4_S15,25,near,no flankers,far,Inf,13.2021211084809
Exp4_S15,26,far,far,far,5,7.92050426007563
Exp4_S15,27,far,far,far,2.5,14.5002940280548
Exp4_S15,28,far,far,far,1.25,10.6412844804034
Exp4_S15,29,far,far,far,0.625,13.8368734814328
Exp4_S15,30,far,no flankers,far,Inf,8.13702398385876
Exp4_S16,1,mid,near,near,5,50.6563689995576
Exp4_S16,2,mid,near,near,2.5,9.54468264124888
Exp4_S16,3,mid,near,near,1.25,18.6675997461641
Exp4_S16,4,mid,near,near,0.625,NaN
Exp4_S16,5,mid,no flankers,near,Inf,22.5118907509362
Exp4_S16,6,far,near,near,5,14.3808530452227
Exp4_S16,7,far,near,near,2.5,NaN
Exp4_S16,8,far,near,near,1.25,NaN
Exp4_S16,9,far,near,near,0.625,NaN
Exp4_S16,10,far,no flankers,near,Inf,47.0848182642395
Exp4_S16,11,near,near,near,5,9.83687068457632
Exp4_S16,12,near,near,near,2.5,23.6086215809841
Exp4_S16,13,near,near,near,1.25,13.8189867245639
Exp4_S16,14,near,near,near,0.625,14.1876153825587
Exp4_S16,15,near,no flankers,near,Inf,8.72997048737085
Exp4_S16,16,mid,far,far,5,57.6502954578419
Exp4_S16,17,mid,far,far,2.5,13.1088095183591
Exp4_S16,18,mid,far,far,1.25,29.2533459645084
Exp4_S16,19,mid,far,far,0.625,NaN
Exp4_S16,20,mid,no flankers,far,Inf,10.0192639222487
Exp4_S16,21,near,far,far,5,12.8583488479973
Exp4_S16,22,near,far,far,2.5,NaN
Exp4_S16,23,near,far,far,1.25,NaN
Exp4_S16,24,near,far,far,0.625,NaN
Exp4_S16,25,near,no flankers,far,Inf,11.6371118161379
Exp4_S16,26,far,far,far,5,40.1014720666075
Exp4_S16,27,far,far,far,2.5,16.6063734413766
Exp4_S16,28,far,far,far,1.25,15.0636443785636
Exp4_S16,29,far,far,far,0.625,46.2805986172907
Exp4_S16,30,far,no flankers,far,Inf,22.7541456192547
Exp4_S17,1,mid,near,near,5,16.1059689658818
Exp4_S17,2,mid,near,near,2.5,28.5030535800608
Exp4_S17,3,mid,near,near,1.25,44.9330851553412
Exp4_S17,4,mid,near,near,0.625,54.1055554716915
Exp4_S17,5,mid,no flankers,near,Inf,15.5278166583757
Exp4_S17,6,far,near,near,5,38.3620935706231
Exp4_S17,7,far,near,near,2.5,81.1584364175583
Exp4_S17,8,far,near,near,1.25,105.405586549203
Exp4_S17,9,far,near,near,0.625,NaN
Exp4_S17,10,far,no flankers,near,Inf,29.2296477401511
Exp4_S17,11,near,near,near,5,22.08003715477
Exp4_S17,12,near,near,near,2.5,18.6054761414051
Exp4_S17,13,near,near,near,1.25,17.1079771765127
Exp4_S17,14,near,near,near,0.625,21.4284017205456
Exp4_S17,15,near,no flankers,near,Inf,18.5317886055183
Exp4_S17,16,mid,far,far,5,14.4467135250314
Exp4_S17,17,mid,far,far,2.5,33.7345181725982
Exp4_S17,18,mid,far,far,1.25,NaN
Exp4_S17,19,mid,far,far,0.625,NaN
Exp4_S17,20,mid,no flankers,far,Inf,16.3671209915029
Exp4_S17,21,near,far,far,5,NaN
Exp4_S17,22,near,far,far,2.5,NaN
Exp4_S17,23,near,far,far,1.25,NaN
Exp4_S17,24,near,far,far,0.625,NaN
Exp4_S17,25,near,no flankers,far,Inf,14.5407091025596
Exp4_S17,26,far,far,far,5,12.4717930761263
Exp4_S17,27,far,far,far,2.5,21.9387074778207
Exp4_S17,28,far,far,far,1.25,30.9290180813173
Exp4_S17,29,far,far,far,0.625,23.1073323024003
Exp4_S17,30,far,no flankers,far,Inf,17.1301692557267
Exp4_S18,1,mid,near,near,5,15.9081130459249
Exp4_S18,2,mid,near,near,2.5,46.2059349833637
Exp4_S18,3,mid,near,near,1.25,33.7530362315152
Exp4_S18,4,mid,near,near,0.625,19.0967470212019
Exp4_S18,5,mid,no flankers,near,Inf,15.5615871400041
Exp4_S18,6,far,near,near,5,8.73071503317412
Exp4_S18,7,far,near,near,2.5,22.5470451007438
Exp4_S18,8,far,near,near,1.25,54.1208464132658
Exp4_S18,9,far,near,near,0.625,74.9876067567664
Exp4_S18,10,far,no flankers,near,Inf,17.2290970116155
Exp4_S18,11,near,near,near,5,36.2336604243113
Exp4_S18,12,near,near,near,2.5,45.1769773467638
Exp4_S18,13,near,near,near,1.25,17.1762555745103
Exp4_S18,14,near,near,near,0.625,31.5625482245659
Exp4_S18,15,near,no flankers,near,Inf,17.2151366772376
Exp4_S18,16,mid,far,far,5,18.0774922813823
Exp4_S18,17,mid,far,far,2.5,49.2672092852904
Exp4_S18,18,mid,far,far,1.25,NaN
Exp4_S18,19,mid,far,far,0.625,102.460402063384
Exp4_S18,20,mid,no flankers,far,Inf,17.1664880528135
Exp4_S18,21,near,far,far,5,24.8480840686823
Exp4_S18,22,near,far,far,2.5,52.7829885087431
Exp4_S18,23,near,far,far,1.25,58.0342043354774
Exp4_S18,24,near,far,far,0.625,21.8054694977713
Exp4_S18,25,near,no flankers,far,Inf,22.573009319865
Exp4_S18,26,far,far,far,5,34.9475191620313
Exp4_S18,27,far,far,far,2.5,69.2173506957855
Exp4_S18,28,far,far,far,1.25,51.1550687696064
Exp4_S18,29,far,far,far,0.625,87.9464906815343
Exp4_S18,30,far,no flankers,far,Inf,8.56143632761666
Exp4_S19,1,mid,near,near,5,18.700721182699
Exp4_S19,2,mid,near,near,2.5,14.7877318916814
Exp4_S19,3,mid,near,near,1.25,15.0398881820921
Exp4_S19,4,mid,near,near,0.625,6.37218008042118
Exp4_S19,5,mid,no flankers,near,Inf,16.0114674945109
Exp4_S19,6,far,near,near,5,15.9553479307049
Exp4_S19,7,far,near,near,2.5,20.6640844481388
Exp4_S19,8,far,near,near,1.25,17.2498108382166
Exp4_S19,9,far,near,near,0.625,NaN
Exp4_S19,10,far,no flankers,near,Inf,23.0076418977964
Exp4_S19,11,near,near,near,5,12.5057726155193
Exp4_S19,12,near,near,near,2.5,13.1675775816778
Exp4_S19,13,near,near,near,1.25,9.40704217960788
Exp4_S19,14,near,near,near,0.625,15.0737411382919
Exp4_S19,15,near,no flankers,near,Inf,16.9696637225415
Exp4_S19,16,mid,far,far,5,22.5586312550993
Exp4_S19,17,mid,far,far,2.5,15.7501252748445
Exp4_S19,18,mid,far,far,1.25,11.9042026329256
Exp4_S19,19,mid,far,far,0.625,12.3011744782055
Exp4_S19,20,mid,no flankers,far,Inf,11.1580335197386
Exp4_S19,21,near,far,far,5,20.3896441845442
Exp4_S19,22,near,far,far,2.5,14.9127300940943
Exp4_S19,23,near,far,far,1.25,16.7553362433912
Exp4_S19,24,near,far,far,0.625,NaN
Exp4_S19,25,near,no flankers,far,Inf,51.09968404618
Exp4_S19,26,far,far,far,5,32.0877526123924
Exp4_S19,27,far,far,far,2.5,18.0489444524436
Exp4_S19,28,far,far,far,1.25,7.7910140756156
Exp4_S19,29,far,far,far,0.625,8.1297973664792
Exp4_S19,30,far,no flankers,far,Inf,29.979945412667
Exp4_S1,1,mid,near,near,5,18.7557393282668
Exp4_S1,2,mid,near,near,2.5,61.2230571185001
Exp4_S1,3,mid,near,near,1.25,27.8560582484804
Exp4_S1,4,mid,near,near,0.625,62.6039695003866
Exp4_S1,5,mid,no flankers,near,Inf,12.4696056768065
Exp4_S1,6,far,near,near,5,53.1145680849605
Exp4_S1,7,far,near,near,2.5,15.8748862151088
Exp4_S1,8,far,near,near,1.25,37.4843818616802
Exp4_S1,9,far,near,near,0.625,19.2642055677687
Exp4_S1,10,far,no flankers,near,Inf,35.0759424939459
Exp4_S1,11,near,near,near,5,19.1760289937644
Exp4_S1,12,near,near,near,2.5,18.3572243426994
Exp4_S1,13,near,near,near,1.25,10.9225307970184
Exp4_S1,14,near,near,near,0.625,14.2345518072235
Exp4_S1,15,near,no flankers,near,Inf,25.6083242461521
Exp4_S1,16,mid,far,far,5,19.0896721595639
Exp4_S1,17,mid,far,far,2.5,45.0718043818201
Exp4_S1,18,mid,far,far,1.25,NaN
Exp4_S1,19,mid,far,far,0.625,NaN
Exp4_S1,20,mid,no flankers,far,Inf,14.717478321309
Exp4_S1,21,near,far,far,5,16.5352887055393
Exp4_S1,22,near,far,far,2.5,42.9853735216772
Exp4_S1,23,near,far,far,1.25,9.39131090267897
Exp4_S1,24,near,far,far,0.625,NaN
Exp4_S1,25,near,no flankers,far,Inf,36.371570845464
Exp4_S1,26,far,far,far,5,45.6253453234256
Exp4_S1,27,far,far,far,2.5,12.6258095327359
Exp4_S1,28,far,far,far,1.25,41.4146326793238
Exp4_S1,29,far,far,far,0.625,26.2459214517974
Exp4_S1,30,far,no flankers,far,Inf,7.19769431224977
Exp4_S20,1,mid,near,near,5,10.340646040518
Exp4_S20,2,mid,near,near,2.5,13.09776957464
Exp4_S20,3,mid,near,near,1.25,NaN
Exp4_S20,4,mid,near,near,0.625,NaN
Exp4_S20,5,mid,no flankers,near,Inf,40.9536019124399
Exp4_S20,6,far,near,near,5,82.8756171408271
Exp4_S20,7,far,near,near,2.5,NaN
Exp4_S20,8,far,near,near,1.25,NaN
Exp4_S20,9,far,near,near,0.625,32.8592306225826
Exp4_S20,10,far,no flankers,near,Inf,22.5295851535988
Exp4_S20,11,near,near,near,5,17.4285229610335
Exp4_S20,12,near,near,near,2.5,15.2650381630526
Exp4_S20,13,near,near,near,1.25,47.0921971538807
Exp4_S20,14,near,near,near,0.625,27.4624360375229
Exp4_S20,15,near,no flankers,near,Inf,15.2224248065502
Exp4_S20,16,mid,far,far,5,23.5790224897785
Exp4_S20,17,mid,far,far,2.5,17.4133033587194
Exp4_S20,18,mid,far,far,1.25,5.11130431721092
Exp4_S20,19,mid,far,far,0.625,7.93509088064214
Exp4_S20,20,mid,no flankers,far,Inf,17.0936635591313
Exp4_S20,21,near,far,far,5,23.2234670945393
Exp4_S20,22,near,far,far,2.5,9.67173067868272
Exp4_S20,23,near,far,far,1.25,NaN
Exp4_S20,24,near,far,far,0.625,NaN
Exp4_S20,25,near,no flankers,far,Inf,15.6332463332331
Exp4_S20,26,far,far,far,5,22.5846866288592
Exp4_S20,27,far,far,far,2.5,24.1321482338485
Exp4_S20,28,far,far,far,1.25,37.9675689267319
Exp4_S20,29,far,far,far,0.625,23.4428227705247
Exp4_S20,30,far,no flankers,far,Inf,10.1074815700837
Exp4_S21,1,mid,near,near,5,42.7866830945351
Exp4_S21,2,mid,near,near,2.5,12.0355395645449
Exp4_S21,3,mid,near,near,1.25,41.6965524887274
Exp4_S21,4,mid,near,near,0.625,18.7938520952577
Exp4_S21,5,mid,no flankers,near,Inf,12.4826001753955
Exp4_S21,6,far,near,near,5,45.3658139195796
Exp4_S21,7,far,near,near,2.5,52.124802722873
Exp4_S21,8,far,near,near,1.25,23.1466507351628
Exp4_S21,9,far,near,near,0.625,69.1951647411408
Exp4_S21,10,far,no flankers,near,Inf,21.0121202921919
Exp4_S21,11,near,near,near,5,9.83812312763016
Exp4_S21,12,near,near,near,2.5,22.7621429568997
Exp4_S21,13,near,near,near,1.25,8.84506572013352
Exp4_S21,14,near,near,near,0.625,33.5194996929829
Exp4_S21,15,near,no flankers,near,Inf,9.35570648857962
Exp4_S21,16,mid,far,far,5,13.8256102673533
Exp4_S21,17,mid,far,far,2.5,17.0435835259598
Exp4_S21,18,mid,far,far,1.25,6.33108085733573
Exp4_S21,19,mid,far,far,0.625,56.4674789326385
Exp4_S21,20,mid,no flankers,far,Inf,23.4548483950485
Exp4_S21,21,near,far,far,5,7.74523446243052
Exp4_S21,22,near,far,far,2.5,28.1514490865235
Exp4_S21,23,near,far,far,1.25,8.33467901418571
Exp4_S21,24,near,far,far,0.625,NaN
Exp4_S21,25,near,no flankers,far,Inf,10.9581238188118
Exp4_S21,26,far,far,far,5,11.857884326091
Exp4_S21,27,far,far,far,2.5,17.3491136522203
Exp4_S21,28,far,far,far,1.25,13.5111042196
Exp4_S21,29,far,far,far,0.625,50.4031895252725
Exp4_S21,30,far,no flankers,far,Inf,13.4068772694898
Exp4_S2,1,mid,near,near,5,30.9506526486491
Exp4_S2,2,mid,near,near,2.5,24.3855485448207
Exp4_S2,3,mid,near,near,1.25,37.2758389300269
Exp4_S2,4,mid,near,near,0.625,73.1158250809854
Exp4_S2,5,mid,no flankers,near,Inf,11.3052707563362
Exp4_S2,6,far,near,near,5,12.8911019831808
Exp4_S2,7,far,near,near,2.5,18.251487682881
Exp4_S2,8,far,near,near,1.25,20.7442644855951
Exp4_S2,9,far,near,near,0.625,54.8184632049696
Exp4_S2,10,far,no flankers,near,Inf,14.2844041742188
Exp4_S2,11,near,near,near,5,20.9880255607369
Exp4_S2,12,near,near,near,2.5,54.8841009441645
Exp4_S2,13,near,near,near,1.25,11.2208594198265
Exp4_S2,14,near,near,near,0.625,32.8371407710431
Exp4_S2,15,near,no flankers,near,Inf,45.9975916358021
Exp4_S2,16,mid,far,far,5,15.8653007713245
Exp4_S2,17,mid,far,far,2.5,13.7398686640184
Exp4_S2,18,mid,far,far,1.25,16.6663851833225
Exp4_S2,19,mid,far,far,0.625,24.4051229889182
Exp4_S2,20,mid,no flankers,far,Inf,40.7267156018501
Exp4_S2,21,near,far,far,5,13.4530149516724
Exp4_S2,22,near,far,far,2.5,35.9848297319143
Exp4_S2,23,near,far,far,1.25,59.2727814801894
Exp4_S2,24,near,far,far,0.625,57.7177756103305
Exp4_S2,25,near,no flankers,far,Inf,28.047403745984
Exp4_S2,26,far,far,far,5,13.6509939194837
Exp4_S2,27,far,far,far,2.5,9.66848467244385
Exp4_S2,28,far,far,far,1.25,43.9619518356968
Exp4_S2,29,far,far,far,0.625,33.0945809042272
Exp4_S2,30,far,no flankers,far,Inf,17.9897774679809
Exp4_S3,1,mid,near,near,5,55.4746817801097
Exp4_S3,2,mid,near,near,2.5,41.2968100402847
Exp4_S3,3,mid,near,near,1.25,49.5418558263476
Exp4_S3,4,mid,near,near,0.625,85.055657640568
Exp4_S3,5,mid,no flankers,near,Inf,19.2938956799114
Exp4_S3,6,far,near,near,5,58.9753024922282
Exp4_S3,7,far,near,near,2.5,89.171080152185
Exp4_S3,8,far,near,near,1.25,120.816813878478
Exp4_S3,9,far,near,near,0.625,103.587451199203
Exp4_S3,10,far,no flankers,near,Inf,74.8244776540502
Exp4_S3,11,near,near,near,5,46.9178176671795
Exp4_S3,12,near,near,near,2.5,29.9961798037877
Exp4_S3,13,near,near,near,1.25,44.7855785103433
Exp4_S3,14,near,near,near,0.625,18.3348858030022
Exp4_S3,15,near,no flankers,near,Inf,15.0486223209414
Exp4_S3,16,mid,far,far,5,46.1484894364747
Exp4_S3,17,mid,far,far,2.5,54.7901255204909
Exp4_S3,18,mid,far,far,1.25,76.0022805824154
Exp4_S3,19,mid,far,far,0.625,76.8757364020183
Exp4_S3,20,mid,no flankers,far,Inf,20.5431197109647
Exp4_S3,21,near,far,far,5,52.930459082808
Exp4_S3,22,near,far,far,2.5,86.9405330789295
Exp4_S3,23,near,far,far,1.25,65.9284014965881
Exp4_S3,24,near,far,far,0.625,4.43059806302291
Exp4_S3,25,near,no flankers,far,Inf,18.8741653222346
Exp4_S3,26,far,far,far,5,13.362099796129
Exp4_S3,27,far,far,far,2.5,71.0172277153638
Exp4_S3,28,far,far,far,1.25,47.4738522224048
Exp4_S3,29,far,far,far,0.625,112.108237614608
Exp4_S3,30,far,no flankers,far,Inf,25.8808696059974
Exp4_S4,1,mid,near,near,5,16.5906132170436
Exp4_S4,2,mid,near,near,2.5,13.5133093316012
Exp4_S4,3,mid,near,near,1.25,20.8818272646693
Exp4_S4,4,mid,near,near,0.625,NaN
Exp4_S4,5,mid,no flankers,near,Inf,18.1172430693605
Exp4_S4,6,far,near,near,5,10.1935023551138
Exp4_S4,7,far,near,near,2.5,45.9230413275922
Exp4_S4,8,far,near,near,1.25,20.6592834064136
Exp4_S4,9,far,near,near,0.625,NaN
Exp4_S4,10,far,no flankers,near,Inf,15.7713385804299
Exp4_S4,11,near,near,near,5,10.3907664401448
Exp4_S4,12,near,near,near,2.5,11.4334002307541
Exp4_S4,13,near,near,near,1.25,13.9865019385946
Exp4_S4,14,near,near,near,0.625,8.04947511547549
Exp4_S4,15,near,no flankers,near,Inf,16.8739516212356
Exp4_S4,16,mid,far,far,5,23.1320617531236
Exp4_S4,17,mid,far,far,2.5,9.79456342484107
Exp4_S4,18,mid,far,far,1.25,4.42865699284383
Exp4_S4,19,mid,far,far,0.625,6.95468648735678
Exp4_S4,20,mid,no flankers,far,Inf,50.1525962136776
Exp4_S4,21,near,far,far,5,14.672388297144
Exp4_S4,22,near,far,far,2.5,13.0836972350475
Exp4_S4,23,near,far,far,1.25,NaN
Exp4_S4,24,near,far,far,0.625,NaN
Exp4_S4,25,near,no flankers,far,Inf,22.1683961749067
Exp4_S4,26,far,far,far,5,24.8638905742495
Exp4_S4,27,far,far,far,2.5,17.0269018580487
Exp4_S4,28,far,far,far,1.25,10.9359377590385
Exp4_S4,29,far,far,far,0.625,30.8351253433105
Exp4_S4,30,far,no flankers,far,Inf,8.38717208151117
Exp4_S5,1,mid,near,near,5,7.78744136307519
Exp4_S5,2,mid,near,near,2.5,21.5863898755674
Exp4_S5,3,mid,near,near,1.25,18.9289085972714
Exp4_S5,4,mid,near,near,0.625,110.292454929962
Exp4_S5,5,mid,no flankers,near,Inf,25.7723981949055
Exp4_S5,6,far,near,near,5,56.074720455713
Exp4_S5,7,far,near,near,2.5,75.2311607702471
Exp4_S5,8,far,near,near,1.25,17.7257149072847
Exp4_S5,9,far,near,near,0.625,18.2649248392009
Exp4_S5,10,far,no flankers,near,Inf,45.4671472443439
Exp4_S5,11,near,near,near,5,12.0596403816806
Exp4_S5,12,near,near,near,2.5,19.6735031961027
Exp4_S5,13,near,near,near,1.25,10.5109934890352
Exp4_S5,14,near,near,near,0.625,12.4200363367607
Exp4_S5,15,near,no flankers,near,Inf,9.70967947324744
Exp4_S5,16,mid,far,far,5,29.1893642864779
