ID,Condition_number,Target_Screen,Flanker_Screen,Fixation_Screen,Target_Flanker_Spacing_in_deg,CircSD_deg
Exp2_S13,17,far,near,far,5,22.5099412923972
Exp2_S13,18,far,near,far,2.5,18.676638580673
Exp2_S13,19,far,near,far,1.25,16.8909934011756
Exp2_S13,20,far,near,far,0.625,19.3030577739301
Exp2_S13,21,far,far,far,5,20.2474467581271
Exp2_S13,22,far,far,far,2.5,21.8128237250174
Exp2_S13,23,far,far,far,1.25,24.2203871845449
Exp2_S13,24,far,far,far,0.625,36.5011457092769
Exp2_S13,25,near,no flankers,near,Inf,11.7032254396036
Exp2_S13,26,far,no flankers,far,Inf,14.9579968985268
Exp2_S14,1,near,mid,near,5,61.9712068808114
Exp2_S14,2,near,mid,near,2.5,63.6821342352454
Exp2_S14,3,near,mid,near,1.25,51.4097547920653
Exp2_S14,4,near,mid,near,0.625,68.7304446917263
Exp2_S14,5,near,far,near,5,45.3851868595907
Exp2_S14,6,near,far,near,2.5,76.1190124224486
Exp2_S14,7,near,far,near,1.25,53.8574590159858
Exp2_S14,8,near,far,near,0.625,90.0388629696954
Exp2_S14,9,near,near,near,5,18.579091719013
Exp2_S14,10,near,near,near,2.5,40.1801047173061
Exp2_S14,11,near,near,near,1.25,31.5606640631176
Exp2_S14,12,near,near,near,0.625,53.9279287338158
Exp2_S14,13,far,mid,far,5,32.9550944229667
Exp2_S14,14,far,mid,far,2.5,20.2077215333869
Exp2_S14,15,far,mid,far,1.25,38.3572405137487
Exp2_S14,16,far,mid,far,0.625,61.6384673344984
Exp2_S14,17,far,near,far,5,35.8879467219358
Exp2_S14,18,far,near,far,2.5,18.0146937594486
Exp2_S14,19,far,near,far,1.25,47.2995529934152
Exp2_S14,20,far,near,far,0.625,100.648098534183
Exp2_S14,21,far,far,far,5,28.110821215947
Exp2_S14,22,far,far,far,2.5,39.8064164924285
Exp2_S14,23,far,far,far,1.25,23.171803330937
Exp2_S14,24,far,far,far,0.625,47.8995252558237
Exp2_S14,25,near,no flankers,near,Inf,52.8098275268985
Exp2_S14,26,far,no flankers,far,Inf,26.1528234283286
Exp2_S15,1,near,mid,near,5,14.1426847995282
Exp2_S15,2,near,mid,near,2.5,14.0794341324351
Exp2_S15,3,near,mid,near,1.25,18.6519646186949
Exp2_S15,4,near,mid,near,0.625,17.8165360174542
Exp2_S15,5,near,far,near,5,42.3920718348361
Exp2_S15,6,near,far,near,2.5,10.8171279657126
Exp2_S15,7,near,far,near,1.25,39.5354380417931
Exp2_S15,8,near,far,near,0.625,12.8241757292969
Exp2_S15,9,near,near,near,5,39.6094243833454
Exp2_S15,10,near,near,near,2.5,15.2336552044635
Exp2_S15,11,near,near,near,1.25,13.6236575452784
Exp2_S15,12,near,near,near,0.625,33.7016276402093
Exp2_S15,13,far,mid,far,5,12.4512478306634
Exp2_S15,14,far,mid,far,2.5,18.534084623151
Exp2_S15,15,far,mid,far,1.25,14.4887031397673
Exp2_S15,16,far,mid,far,0.625,15.7554670229096
Exp2_S15,17,far,near,far,5,11.6325862361223
Exp2_S15,18,far,near,far,2.5,12.814043306954
Exp2_S15,19,far,near,far,1.25,20.8833965422691
Exp2_S15,20,far,near,far,0.625,15.5890434612457
Exp2_S15,21,far,far,far,5,10.3646515848662
Exp2_S15,22,far,far,far,2.5,12.2414128456222
Exp2_S15,23,far,far,far,1.25,11.9148901943814
Exp2_S15,24,far,far,far,0.625,12.8736194242532
Exp2_S15,25,near,no flankers,near,Inf,14.8721928948361
Exp2_S15,26,far,no flankers,far,Inf,9.53118178016878
Exp2_S16,1,near,mid,near,5,20.6861560163922
Exp2_S16,2,near,mid,near,2.5,21.1512570559199
Exp2_S16,3,near,mid,near,1.25,16.4514044115515
Exp2_S16,4,near,mid,near,0.625,12.0503201117036
Exp2_S16,5,near,far,near,5,20.9968703684038
Exp2_S16,6,near,far,near,2.5,24.6004721182275
Exp2_S16,7,near,far,near,1.25,16.0085185414259
Exp2_S16,8,near,far,near,0.625,53.3856853971979
Exp2_S16,9,near,near,near,5,19.3411664381538
Exp2_S16,10,near,near,near,2.5,26.0016435023604
Exp2_S16,11,near,near,near,1.25,18.1108305973228
Exp2_S16,12,near,near,near,0.625,19.4956490075317
Exp2_S16,13,far,mid,far,5,45.387621250727
Exp2_S16,14,far,mid,far,2.5,23.1518759438551
Exp2_S16,15,far,mid,far,1.25,NaN
Exp2_S16,16,far,mid,far,0.625,NaN
Exp2_S16,17,far,near,far,5,17.7306941586203
Exp2_S16,18,far,near,far,2.5,27.1740991568563
Exp2_S16,19,far,near,far,1.25,106.772535075395
Exp2_S16,20,far,near,far,0.625,40.7749918315379
Exp2_S16,21,far,far,far,5,16.8751123989541
Exp2_S16,22,far,far,far,2.5,21.7871306985649
Exp2_S16,23,far,far,far,1.25,14.6766069852138
Exp2_S16,24,far,far,far,0.625,11.0155584213781
Exp2_S16,25,near,no flankers,near,Inf,41.72828400912
Exp2_S16,26,far,no flankers,far,Inf,11.8451805388546
Exp2_S17,1,near,mid,near,5,69.4525356481002
Exp2_S17,2,near,mid,near,2.5,16.4539165456833
Exp2_S17,3,near,mid,near,1.25,29.2478516566595
Exp2_S17,4,near,mid,near,0.625,NaN
Exp2_S17,5,near,far,near,5,25.5896276625613
Exp2_S17,6,near,far,near,2.5,38.3832951120862
Exp2_S17,7,near,far,near,1.25,NaN
Exp2_S17,8,near,far,near,0.625,NaN
Exp2_S17,9,near,near,near,5,26.7306290996383
Exp2_S17,10,near,near,near,2.5,25.2989820807183
Exp2_S17,11,near,near,near,1.25,35.4127653024761
Exp2_S17,12,near,near,near,0.625,49.0869129834203
Exp2_S17,13,far,mid,far,5,30.1559222819177
Exp2_S17,14,far,mid,far,2.5,32.9189962998806
Exp2_S17,15,far,mid,far,1.25,52.1275487128339
Exp2_S17,16,far,mid,far,0.625,55.4381257076373
Exp2_S17,17,far,near,far,5,39.7161846802438
Exp2_S17,18,far,near,far,2.5,49.9672127920363
Exp2_S17,19,far,near,far,1.25,NaN
Exp2_S17,20,far,near,far,0.625,NaN
Exp2_S17,21,far,far,far,5,31.9252226817536
Exp2_S17,22,far,far,far,2.5,42.6207265762977
Exp2_S17,23,far,far,far,1.25,41.6710451076611
Exp2_S17,24,far,far,far,0.625,62.2616629968156
Exp2_S17,25,near,no flankers,near,Inf,34.2768438703697
Exp2_S17,26,far,no flankers,far,Inf,49.5074124910984
Exp2_S18,1,near,mid,near,5,43.3132920809948
Exp2_S18,2,near,mid,near,2.5,33.3894977903816
Exp2_S18,3,near,mid,near,1.25,41.6953873636537
Exp2_S18,4,near,mid,near,0.625,73.6656913481981
Exp2_S18,5,near,far,near,5,67.7123710737679
Exp2_S18,6,near,far,near,2.5,22.5776562507735
Exp2_S18,7,near,far,near,1.25,48.2686545550264
Exp2_S18,8,near,far,near,0.625,NaN
Exp2_S18,9,near,near,near,5,30.9501027013289
Exp2_S18,10,near,near,near,2.5,36.2299276158801
Exp2_S18,11,near,near,near,1.25,49.6902009676628
Exp2_S18,12,near,near,near,0.625,45.8105236438944
Exp2_S18,13,far,mid,far,5,46.4519669160986
Exp2_S18,14,far,mid,far,2.5,76.5875153252487
Exp2_S18,15,far,mid,far,1.25,40.8026046436922
Exp2_S18,16,far,mid,far,0.625,85.1712854326859
Exp2_S18,17,far,near,far,5,25.8737987062271
Exp2_S18,18,far,near,far,2.5,46.8940200710657
Exp2_S18,19,far,near,far,1.25,58.2081161118442
Exp2_S18,20,far,near,far,0.625,NaN
Exp2_S18,21,far,far,far,5,61.001675562662
Exp2_S18,22,far,far,far,2.5,53.0422501219818
Exp2_S18,23,far,far,far,1.25,57.3745142253778
Exp2_S18,24,far,far,far,0.625,91.1059723898816
Exp2_S18,25,near,no flankers,near,Inf,19.3760623151529
Exp2_S18,26,far,no flankers,far,Inf,37.2692662145642
Exp2_S19,1,near,mid,near,5,10.4261988358755
Exp2_S19,2,near,mid,near,2.5,19.6713460857448
Exp2_S19,3,near,mid,near,1.25,21.6169203449071
Exp2_S19,4,near,mid,near,0.625,17.9274132377776
Exp2_S19,5,near,far,near,5,17.3688906920326
Exp2_S19,6,near,far,near,2.5,14.645938191127
Exp2_S19,7,near,far,near,1.25,14.3476026118131
Exp2_S19,8,near,far,near,0.625,13.9666909139957
Exp2_S19,9,near,near,near,5,13.1667273011032
Exp2_S19,10,near,near,near,2.5,20.0404577364976
Exp2_S19,11,near,near,near,1.25,11.327559609638
Exp2_S19,12,near,near,near,0.625,14.4967420113253
Exp2_S19,13,far,mid,far,5,13.2775743781095
Exp2_S19,14,far,mid,far,2.5,15.5068520430197
Exp2_S19,15,far,mid,far,1.25,13.1120426769172
Exp2_S19,16,far,mid,far,0.625,12.0009590423086
Exp2_S19,17,far,near,far,5,12.710857893004
Exp2_S19,18,far,near,far,2.5,12.5215020213263
Exp2_S19,19,far,near,far,1.25,8.16004961077869
Exp2_S19,20,far,near,far,0.625,6.02475427645807
Exp2_S19,21,far,far,far,5,12.3975947942367
Exp2_S19,22,far,far,far,2.5,12.5853873583519
Exp2_S19,23,far,far,far,1.25,18.3039793511646
Exp2_S19,24,far,far,far,0.625,24.8929622564281
Exp2_S19,25,near,no flankers,near,Inf,11.798928597621
Exp2_S19,26,far,no flankers,far,Inf,11.0695066718633
Exp2_S1,1,near,mid,near,5,45.372405736972
Exp2_S1,2,near,mid,near,2.5,43.6607965151735
Exp2_S1,3,near,mid,near,1.25,25.0328047062868
Exp2_S1,4,near,mid,near,0.625,51.5728801207966
Exp2_S1,5,near,far,near,5,43.3076857123521
Exp2_S1,6,near,far,near,2.5,39.0271566844057
Exp2_S1,7,near,far,near,1.25,37.8737375533766
Exp2_S1,8,near,far,near,0.625,79.6171563646205
Exp2_S1,9,near,near,near,5,11.6361601976549
Exp2_S1,10,near,near,near,2.5,44.054574661784
Exp2_S1,11,near,near,near,1.25,75.856765542191
Exp2_S1,12,near,near,near,0.625,89.0108768591665
Exp2_S1,13,far,mid,far,5,19.3950268587846
Exp2_S1,14,far,mid,far,2.5,80.8618304664461
Exp2_S1,15,far,mid,far,1.25,25.6423937467704
Exp2_S1,16,far,mid,far,0.625,128.913947905836
Exp2_S1,17,far,near,far,5,12.2158645388132
Exp2_S1,18,far,near,far,2.5,17.2083757008108
Exp2_S1,19,far,near,far,1.25,37.7212820316748
Exp2_S1,20,far,near,far,0.625,103.922139325718
Exp2_S1,21,far,far,far,5,24.1030161192684
Exp2_S1,22,far,far,far,2.5,43.1370773094932
Exp2_S1,23,far,far,far,1.25,86.9460673831002
Exp2_S1,24,far,far,far,0.625,65.287778456777
Exp2_S1,25,near,no flankers,near,Inf,40.1941873461029
Exp2_S1,26,far,no flankers,far,Inf,10.849553521299
Exp2_S2,1,near,mid,near,5,81.3180733230883
Exp2_S2,2,near,mid,near,2.5,18.967305511782
Exp2_S2,3,near,mid,near,1.25,18.186130332319
Exp2_S2,4,near,mid,near,0.625,56.541435459156
Exp2_S2,5,near,far,near,5,45.0840057122314
Exp2_S2,6,near,far,near,2.5,24.5926014767606
Exp2_S2,7,near,far,near,1.25,35.946713856106
Exp2_S2,8,near,far,near,0.625,73.9959761687786
Exp2_S2,9,near,near,near,5,8.61356815789763
Exp2_S2,10,near,near,near,2.5,10.8081530897435
Exp2_S2,11,near,near,near,1.25,47.4639720837593
Exp2_S2,12,near,near,near,0.625,38.1955817209223
Exp2_S2,13,far,mid,far,5,41.50098998486
Exp2_S2,14,far,mid,far,2.5,10.7150931486284
Exp2_S2,15,far,mid,far,1.25,67.9741088907634
Exp2_S2,16,far,mid,far,0.625,40.10975187993
Exp2_S2,17,far,near,far,5,20.652805521785
Exp2_S2,18,far,near,far,2.5,12.5154628471896
Exp2_S2,19,far,near,far,1.25,16.6172326883036
Exp2_S2,20,far,near,far,0.625,12.3604605290122
Exp2_S2,21,far,far,far,5,15.4816246088585
Exp2_S2,22,far,far,far,2.5,16.2836899931318
Exp2_S2,23,far,far,far,1.25,24.680330207909
Exp2_S2,24,far,far,far,0.625,42.2130284417746
Exp2_S2,25,near,no flankers,near,Inf,18.0343996821173
Exp2_S2,26,far,no flankers,far,Inf,17.7614494777366
Exp2_S3,1,near,mid,near,5,37.6509562423073
Exp2_S3,2,near,mid,near,2.5,33.497618559805
Exp2_S3,3,near,mid,near,1.25,27.0186431431839
Exp2_S3,4,near,mid,near,0.625,72.9232666897596
Exp2_S3,5,near,far,near,5,32.5927171414886
Exp2_S3,6,near,far,near,2.5,35.8488364262076
Exp2_S3,7,near,far,near,1.25,79.9922177845071
Exp2_S3,8,near,far,near,0.625,NaN
Exp2_S3,9,near,near,near,5,21.4135568297568
Exp2_S3,10,near,near,near,2.5,30.1131875012144
Exp2_S3,11,near,near,near,1.25,48.5767331746851
Exp2_S3,12,near,near,near,0.625,39.0314938880093
Exp2_S3,13,far,mid,far,5,37.6174305010364
Exp2_S3,14,far,mid,far,2.5,53.5271300385512
Exp2_S3,15,far,mid,far,1.25,50.6874757253453
Exp2_S3,16,far,mid,far,0.625,53.3658205535351
Exp2_S3,17,far,near,far,5,46.7226246272419
Exp2_S3,18,far,near,far,2.5,56.2181342938011
Exp2_S3,19,far,near,far,1.25,80.6063698899173
Exp2_S3,20,far,near,far,0.625,NaN
Exp2_S3,21,far,far,far,5,17.8276876506673
Exp2_S3,22,far,far,far,2.5,32.0622325465819
Exp2_S3,23,far,far,far,1.25,53.3718185830873
Exp2_S3,24,far,far,far,0.625,78.1373072576928
Exp2_S3,25,near,no flankers,near,Inf,14.4183055782203
Exp2_S3,26,far,no flankers,far,Inf,26.5011282332101
Exp2_S4,1,near,mid,near,5,21.2558271495905
Exp2_S4,2,near,mid,near,2.5,13.6681701712503
Exp2_S4,3,near,mid,near,1.25,21.2476775881087
Exp2_S4,4,near,mid,near,0.625,48.3407186823967
Exp2_S4,5,near,far,near,5,15.1205976093335
Exp2_S4,6,near,far,near,2.5,50.13323869751
Exp2_S4,7,near,far,near,1.25,46.2674131684231
Exp2_S4,8,near,far,near,0.625,84.5563413073251
Exp2_S4,9,near,near,near,5,17.5734387172647
Exp2_S4,10,near,near,near,2.5,16.9669690071683
Exp2_S4,11,near,near,near,1.25,43.8589430031245
Exp2_S4,12,near,near,near,0.625,15.979461977122
Exp2_S4,13,far,mid,far,5,14.8396108557682
Exp2_S4,14,far,mid,far,2.5,22.8481206581102
Exp2_S4,15,far,mid,far,1.25,38.544112701213
Exp2_S4,16,far,mid,far,0.625,58.6141890525444
Exp2_S4,17,far,near,far,5,16.5374995667231
Exp2_S4,18,far,near,far,2.5,23.4927226760183
Exp2_S4,19,far,near,far,1.25,19.7990749733204
Exp2_S4,20,far,near,far,0.625,91.444227039298
Exp2_S4,21,far,far,far,5,11.0413982043233
Exp2_S4,22,far,far,far,2.5,20.6595051375254
Exp2_S4,23,far,far,far,1.25,67.1038982536466
Exp2_S4,24,far,far,far,0.625,65.2854125343299
Exp2_S4,25,near,no flankers,near,Inf,41.1791943339726
Exp2_S4,26,far,no flankers,far,Inf,9.56159830140344
Exp2_S5,1,near,mid,near,5,25.2923050003577
Exp2_S5,2,near,mid,near,2.5,17.0415790785013
Exp2_S5,3,near,mid,near,1.25,13.1567712111271
Exp2_S5,4,near,mid,near,0.625,58.4094367573027
Exp2_S5,5,near,far,near,5,21.3534645919405
Exp2_S5,6,near,far,near,2.5,14.4046783605043
Exp2_S5,7,near,far,near,1.25,52.2774657612638
Exp2_S5,8,near,far,near,0.625,11.091577260489
Exp2_S5,9,near,near,near,5,15.8643987800478
Exp2_S5,10,near,near,near,2.5,11.949950934405
Exp2_S5,11,near,near,near,1.25,8.10204460438918
Exp2_S5,12,near,near,near,0.625,31.2624423403808
Exp2_S5,13,far,mid,far,5,14.1345326113708
Exp2_S5,14,far,mid,far,2.5,15.842496812594
Exp2_S5,15,far,mid,far,1.25,27.0604946389708
Exp2_S5,16,far,mid,far,0.625,69.6850316809747
Exp2_S5,17,far,near,far,5,15.8155685901552
Exp2_S5,18,far,near,far,2.5,43.000128838961
Exp2_S5,19,far,near,far,1.25,29.5557327455903
Exp2_S5,20,far,near,far,0.625,42.8158330608286
Exp2_S5,21,far,far,far,5,22.3560700339521
Exp2_S5,22,far,far,far,2.5,17.1236646409771
Exp2_S5,23,far,far,far,1.25,15.6476047138238
Exp2_S5,24,far,far,far,0.625,34.3005416116585
Exp2_S5,25,near,no flankers,near,Inf,17.1849330185997
Exp2_S5,26,far,no flankers,far,Inf,14.805577372859
Exp2_S6,1,near,mid,near,5,29.6510237367067
Exp2_S6,2,near,mid,near,2.5,33.6406212629971
Exp2_S6,3,near,mid,near,1.25,18.47324530575
Exp2_S6,4,near,mid,near,0.625,21.569291185433
Exp2_S6,5,near,far,near,5,36.5452299712338
Exp2_S6,6,near,far,near,2.5,14.605575709336
Exp2_S6,7,near,far,near,1.25,22.8429274017398
Exp2_S6,8,near,far,near,0.625,NaN
Exp2_S6,9,near,near,near,5,35.6464193040209
Exp2_S6,10,near,near,near,2.5,17.6829648382645
Exp2_S6,11,near,near,near,1.25,24.3189184525121
Exp2_S6,12,near,near,near,0.625,15.86274811014
Exp2_S6,13,far,mid,far,5,26.5641574558997
Exp2_S6,14,far,mid,far,2.5,33.4175777160216
Exp2_S6,15,far,mid,far,1.25,28.8087033746946
Exp2_S6,16,far,mid,far,0.625,10.0313786452999
Exp2_S6,17,far,near,far,5,27.8556186006042
Exp2_S6,18,far,near,far,2.5,22.8215486687472
Exp2_S6,19,far,near,far,1.25,20.5790091242509
Exp2_S6,20,far,near,far,0.625,NaN
Exp2_S6,21,far,far,far,5,33.4248526571721
Exp2_S6,22,far,far,far,2.5,16.6428987656543
Exp2_S6,23,far,far,far,1.25,63.0759885655285
Exp2_S6,24,far,far,far,0.625,38.0939743628866
Exp2_S6,25,near,no flankers,near,Inf,18.1153252690495
Exp2_S6,26,far,no flankers,far,Inf,27.8440331304834
Exp2_S7,1,near,mid,near,5,58.770524911144
Exp2_S7,2,near,mid,near,2.5,42.2959579242175
Exp2_S7,3,near,mid,near,1.25,44.1914105887227
Exp2_S7,4,near,mid,near,0.625,14.4014684582697
Exp2_S7,5,near,far,near,5,17.3476160281326
Exp2_S7,6,near,far,near,2.5,39.636368452284
Exp2_S7,7,near,far,near,1.25,38.7732536466342
Exp2_S7,8,near,far,near,0.625,12.727291248071
Exp2_S7,9,near,near,near,5,76.0733380162633
Exp2_S7,10,near,near,near,2.5,21.4283154778633
Exp2_S7,11,near,near,near,1.25,32.5328326588544
Exp2_S7,12,near,near,near,0.625,16.0257306278613
Exp2_S7,13,far,mid,far,5,72.1718944441739
Exp2_S7,14,far,mid,far,2.5,30.8217934117197
Exp2_S7,15,far,mid,far,1.25,88.0421853241588
Exp2_S7,16,far,mid,far,0.625,83.5313427417788
Exp2_S7,17,far,near,far,5,46.8640369771799
Exp2_S7,18,far,near,far,2.5,34.9425772944103
Exp2_S7,19,far,near,far,1.25,48.4610599837034
Exp2_S7,20,far,near,far,0.625,30.2690968293562
Exp2_S7,21,far,far,far,5,16.063685066527
Exp2_S7,22,far,far,far,2.5,24.4438257267538
Exp2_S7,23,far,far,far,1.25,58.3684253706871
Exp2_S7,24,far,far,far,0.625,74.6048354756578
Exp2_S7,25,near,no flankers,near,Inf,20.5150935038357
Exp2_S7,26,far,no flankers,far,Inf,31.1407019994198
Exp2_S8,1,near,mid,near,5,30.8015106063865
Exp2_S8,2,near,mid,near,2.5,18.1642673319444
Exp2_S8,3,near,mid,near,1.25,47.5091246667638
Exp2_S8,4,near,mid,near,0.625,13.2285397995221
Exp2_S8,5,near,far,near,5,15.2918470303782
Exp2_S8,6,near,far,near,2.5,48.5518512975475
Exp2_S8,7,near,far,near,1.25,13.2013602790873
Exp2_S8,8,near,far,near,0.625,48.6733819764482
Exp2_S8,9,near,near,near,5,17.6226555589804
Exp2_S8,10,near,near,near,2.5,22.9986437314871
Exp2_S8,11,near,near,near,1.25,11.1384796687114
Exp2_S8,12,near,near,near,0.625,32.9066859051502
Exp2_S8,13,far,mid,far,5,11.5527098544686
Exp2_S8,14,far,mid,far,2.5,16.4041818092758
Exp2_S8,15,far,mid,far,1.25,50.0915378160969
Exp2_S8,16,far,mid,far,0.625,22.7699366065703
Exp2_S8,17,far,near,far,5,15.4046334918626
Exp2_S8,18,far,near,far,2.5,31.6739531308351
Exp2_S8,19,far,near,far,1.25,13.7203634619545
Exp2_S8,20,far,near,far,0.625,21.473077253028
Exp2_S8,21,far,far,far,5,7.39284316803181
Exp2_S8,22,far,far,far,2.5,15.6537082721473
Exp2_S8,23,far,far,far,1.25,17.7249130180509
Exp2_S8,24,far,far,far,0.625,16.2886438080189
Exp2_S8,25,near,no flankers,near,Inf,16.4496146070034
Exp2_S8,26,far,no flankers,far,Inf,37.5346913020209
Exp2_S9,1,near,mid,near,5,24.6081920311164
Exp2_S9,2,near,mid,near,2.5,17.6679599851029
Exp2_S9,3,near,mid,near,1.25,60.1120131217553
Exp2_S9,4,near,mid,near,0.625,28.3860250812406
Exp2_S9,5,near,far,near,5,30.687186620425
Exp2_S9,6,near,far,near,2.5,11.4914027301372
Exp2_S9,7,near,far,near,1.25,22.4180803535881
Exp2_S9,8,near,far,near,0.625,NaN
Exp2_S9,9,near,near,near,5,60.1310633976419
Exp2_S9,10,near,near,near,2.5,34.3700816090974
Exp2_S9,11,near,near,near,1.25,52.5911000833108
Exp2_S9,12,near,near,near,0.625,35.686916435761
Exp2_S9,13,far,mid,far,5,14.6267772255871
Exp2_S9,14,far,mid,far,2.5,23.8832906165948
Exp2_S9,15,far,mid,far,1.25,67.5639187018632
Exp2_S9,16,far,mid,far,0.625,49.2106274435496
Exp2_S9,17,far,near,far,5,29.4955833693014
Exp2_S9,18,far,near,far,2.5,25.5751230107689
Exp2_S9,19,far,near,far,1.25,21.1250883089021
Exp2_S9,20,far,near,far,0.625,49.7817649295004
Exp2_S9,21,far,far,far,5,13.4842934622541
Exp2_S9,22,far,far,far,2.5,18.4181036062642
Exp2_S9,23,far,far,far,1.25,25.4504530882861
Exp2_S9,24,far,far,far,0.625,50.6052555011361
Exp2_S9,25,near,no flankers,near,Inf,17.5870087565894
Exp2_S9,26,far,no flankers,far,Inf,20.4593038029636
