"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp4_S13",16,74,52.3806238174438,"mid","far","far",5,1,1,"target in center of ring"
"Exp4_S13",7,284,267.425235748291,"far","near","near",2.5,1,2,"target in center of ring"
"Exp4_S13",23,92,84.6148484945297,"near","far","far",1.25,1,3,"target in center of ring"
"Exp4_S13",23,300,245.374359130859,"near","far","far",1.25,2,4,"target in center of ring"
"Exp4_S13",14,178,197.919656038284,"near","near","near",0.625,1,5,"target in center of ring"
"Exp4_S13",8,166,159.517307281494,"far","near","near",1.25,1,6,"target not in center of ring"
"Exp4_S13",25,19,16.9229650497437,"near","no flankers","far",Inf,1,7,"target in center of ring"
"Exp4_S13",23,106,131.748689651489,"near","far","far",1.25,3,8,"target not in center of ring"
"Exp4_S13",8,231,220.160839796066,"far","near","near",1.25,2,9,"target not in center of ring"
"Exp4_S13",19,272,271.161703109741,"mid","far","far",0.625,1,10,"target in center of ring"
"Exp4_S13",27,343,349.329731702805,"far","far","far",2.5,1,11,"target in center of ring"
"Exp4_S13",3,35,51.6954231262207,"mid","near","near",1.25,1,12,"target not in center of ring"
"Exp4_S13",9,35,35.4482960700989,"far","near","near",0.625,1,13,"target not in center of ring"
"Exp4_S13",9,235,85.6667232513428,"far","near","near",0.625,2,14,"target in center of ring"
"Exp4_S13",13,230,224.591881275177,"near","near","near",1.25,1,15,"target in center of ring"
"Exp4_S13",20,19,50.3405374884605,"mid","no flankers","far",Inf,1,16,"target not in center of ring"
"Exp4_S13",21,48,82.1972796320915,"near","far","far",5,1,17,"target in center of ring"
"Exp4_S13",13,52,66.465539932251,"near","near","near",1.25,2,18,"target in center of ring"
"Exp4_S13",29,96,93.4792631864548,"far","far","far",0.625,1,19,"target in center of ring"
"Exp4_S13",29,214,249.81527030468,"far","far","far",0.625,2,20,"target in center of ring"
"Exp4_S13",9,221,236.407981157303,"far","near","near",0.625,3,21,"target not in center of ring"
"Exp4_S13",29,205,263.514822721481,"far","far","far",0.625,3,22,"target in center of ring"
"Exp4_S13",25,224,221.790519684553,"near","no flankers","far",Inf,2,23,"unsure or no ring"
"Exp4_S13",19,342,319.513071417809,"mid","far","far",0.625,2,24,"target in center of ring"
"Exp4_S13",8,338,307.218568325043,"far","near","near",1.25,3,25,"target not in center of ring"
"Exp4_S13",26,246,228.057158142328,"far","far","far",5,1,26,"target in center of ring"
"Exp4_S13",10,157,155.086297988892,"far","no flankers","near",Inf,1,27,"unsure or no ring"
"Exp4_S13",5,224,245.477014273405,"mid","no flankers","near",Inf,1,28,"unsure or no ring"
"Exp4_S13",24,154,128.936913013458,"near","far","far",0.625,1,29,"target in center of ring"
"Exp4_S13",28,176,170.84140598774,"far","far","far",1.25,1,30,"target in center of ring"
"Exp4_S13",1,228,236.321979761124,"mid","near","near",5,1,31,"target in center of ring"
"Exp4_S13",15,10,54.6494579315186,"near","no flankers","near",Inf,1,32,"target in center of ring"
"Exp4_S13",25,99,106.37295037508,"near","no flankers","far",Inf,3,33,"target in center of ring"
"Exp4_S13",18,65,79.7797179222107,"mid","far","far",1.25,1,34,"target not in center of ring"
"Exp4_S13",5,49,53.1724405288696,"mid","no flankers","near",Inf,2,35,"target in center of ring"
"Exp4_S13",10,171,129.977080821991,"far","no flankers","near",Inf,2,36,"target in center of ring"
"Exp4_S13",24,71,92.673397064209,"near","far","far",0.625,2,37,"target in center of ring"
"Exp4_S13",10,135,128.586074650288,"far","no flankers","near",Inf,3,38,"unsure or no ring"
"Exp4_S13",30,12,34.6518087387085,"far","no flankers","far",Inf,1,39,"unsure or no ring"
"Exp4_S13",20,55,85.4206895828247,"mid","no flankers","far",Inf,2,40,"unsure or no ring"
"Exp4_S13",4,72,76.8046474456787,"mid","near","near",0.625,1,41,"target not in center of ring"
"Exp4_S13",26,156,152.65179130435,"far","far","far",5,2,42,"target in center of ring"
"Exp4_S13",19,157,149.534679412842,"mid","far","far",0.625,3,43,"target in center of ring"
"Exp4_S13",25,230,222.938310034573,"near","no flankers","far",Inf,4,44,"unsure or no ring"
"Exp4_S13",9,30,91.5747499465942,"far","near","near",0.625,4,45,"ring obstructs target"
"Exp4_S13",22,77,91.845939040184,"near","far","far",2.5,1,46,"target in center of ring"
"Exp4_S13",7,130,127.023060321808,"far","near","near",2.5,2,47,"target in center of ring"
"Exp4_S13",26,268,270.355867385864,"far","far","far",5,3,48,"target in center of ring"
"Exp4_S13",18,163,111.208087205887,"mid","far","far",1.25,2,49,"ring obstructs target"
"Exp4_S13",13,355,359,"near","near","near",1.25,3,50,"target in center of ring"
"Exp4_S13",30,219,207.910764366388,"far","no flankers","far",Inf,2,51,"unsure or no ring"
"Exp4_S13",11,151,129.419580101967,"near","near","near",5,1,52,"target in center of ring"
"Exp4_S13",6,310,310.258611679077,"far","near","near",5,1,53,"target not in center of ring"
