"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp4_S8",27,58,39.4869446754456,"far","far","far",2.5,1,1,"target not in center of ring"
"Exp4_S8",28,315,328.377487897873,"far","far","far",1.25,1,2,"target in center of ring"
"Exp4_S8",5,133,153.609278798103,"mid","no flankers","near",Inf,1,3,"unsure or no ring"
"Exp4_S8",13,135,117.045975252986,"near","near","near",1.25,1,4,"target in center of ring"
"Exp4_S8",23,8,73.8504667282104,"near","far","far",1.25,1,5,"ring obstructs target"
"Exp4_S8",22,51,66.191004216671,"near","far","far",2.5,1,6,"target not in center of ring"
"Exp4_S8",24,223,41.90449655056,"near","far","far",0.625,1,7,"ring obstructs target"
"Exp4_S8",13,192,188.126467958093,"near","near","near",1.25,2,8,"target in center of ring"
"Exp4_S8",21,174,173.449991248548,"near","far","far",5,1,9,"target not in center of ring"
"Exp4_S8",25,356,23.6162545681,"near","no flankers","far",Inf,1,10,"unsure or no ring"
"Exp4_S8",26,297,273.819798439741,"far","far","far",5,1,11,"target in center of ring"
"Exp4_S8",2,144,171.333425045013,"mid","near","near",2.5,1,12,"ring obstructs target"
"Exp4_S8",5,126,150.65526008606,"mid","no flankers","near",Inf,2,13,"unsure or no ring"
"Exp4_S8",11,102,99.9885368347168,"near","near","near",5,1,14,"target in center of ring"
"Exp4_S8",3,207,228.936909735203,"mid","near","near",1.25,1,15,"target in center of ring"
"Exp4_S8",30,246,200.483792215586,"far","no flankers","far",Inf,1,16,"unsure or no ring"
"Exp4_S8",28,207,239.73334813118,"far","far","far",1.25,2,17,"target in center of ring"
"Exp4_S8",13,137,122.678024709225,"near","near","near",1.25,3,18,"target in center of ring"
"Exp4_S8",23,184,289.782847583294,"near","far","far",1.25,2,19,"ring obstructs target"
"Exp4_S8",24,312,332.406763076782,"near","far","far",0.625,2,20,"target outside ring"
"Exp4_S8",13,241,245.18404841423,"near","near","near",1.25,4,21,"target in center of ring"
"Exp4_S8",26,285,184.117113009095,"far","far","far",5,2,22,"target in center of ring"
"Exp4_S8",21,306,165.502265632153,"near","far","far",5,2,23,"target outside ring"
"Exp4_S8",27,276,205.887418031693,"far","far","far",2.5,2,24,"target in center of ring"
"Exp4_S8",9,198,140.316163301468,"far","near","near",0.625,1,25,"target outside ring"
"Exp4_S8",29,60,82.1756700724363,"far","far","far",0.625,1,26,"target in center of ring"
"Exp4_S8",16,212,242.457652509212,"mid","far","far",5,1,27,"target not in center of ring"
"Exp4_S8",24,322,338.85360622406,"near","far","far",0.625,3,28,"target outside ring"
"Exp4_S8",9,337,215.040314912796,"far","near","near",0.625,2,29,"ring obstructs target"
"Exp4_S8",27,126,86.4144356250763,"far","far","far",2.5,3,30,"target in center of ring"
"Exp4_S8",11,10,26.5862202644348,"near","near","near",5,2,31,"target in center of ring"
"Exp4_S8",8,126,126.298762202263,"far","near","near",1.25,1,32,"ring obstructs target"
"Exp4_S8",19,49,39.4869303703308,"mid","far","far",0.625,1,33,"target outside ring"
"Exp4_S8",1,162,107.821893543005,"mid","near","near",5,1,34,"target not in center of ring"
"Exp4_S8",14,132,140.942564487457,"near","near","near",0.625,1,35,"target in center of ring"
"Exp4_S8",18,308,305.813526153564,"mid","far","far",1.25,1,36,"target not in center of ring"
"Exp4_S8",6,51,32.4942684173584,"far","near","near",5,1,37,"target not in center of ring"
"Exp4_S8",3,43,73.8506126403809,"mid","near","near",1.25,2,38,"target not in center of ring"
"Exp4_S8",25,280,313.066233634949,"near","no flankers","far",Inf,2,39,"unsure or no ring"
"Exp4_S8",3,318,321.465554237366,"mid","near","near",1.25,3,40,"unsure or no ring"
"Exp4_S8",23,325,321.930641174316,"near","far","far",1.25,3,41,"ring obstructs target"
"Exp4_S8",10,328,291.057428359985,"far","no flankers","near",Inf,1,42,"unsure or no ring"
