"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp4_S15",7,239,227.459893226624,"far","near","near",2.5,1,1,"target in center of ring"
"Exp4_S15",10,32,47.2644138336182,"far","no flankers","near",Inf,1,2,"unsure or no ring"
"Exp4_S15",18,246,236,"mid","far","far",1.25,1,3,"ring obstructs target"
"Exp4_S15",18,30,44.078431636095,"mid","far","far",1.25,2,4,"ring obstructs target"
"Exp4_S15",7,114,135.971137523651,"far","near","near",2.5,2,5,"target not in center of ring"
"Exp4_S15",1,35,33.9712858200073,"mid","near","near",5,1,6,"target in center of ring"
"Exp4_S15",18,108,113.16486607492,"mid","far","far",1.25,3,7,"ring obstructs target"
"Exp4_S15",20,112,119.226553916931,"mid","no flankers","far",Inf,1,8,"unsure or no ring"
"Exp4_S15",16,307,311.454519271851,"mid","far","far",5,1,9,"target in center of ring"
"Exp4_S15",20,236,231.67480134964,"mid","no flankers","far",Inf,2,10,"unsure or no ring"
"Exp4_S15",18,179,180.337397992611,"mid","far","far",1.25,4,11,"unsure or no ring"
"Exp4_S15",4,157,1.47703170776367,"mid","near","near",0.625,1,12,"ring obstructs target"
"Exp4_S15",17,358,355.776585578918,"mid","far","far",2.5,1,13,"target in center of ring"
"Exp4_S15",6,201,203.913687705994,"far","near","near",5,1,14,"target outside ring"
"Exp4_S15",10,3,154.235546439886,"far","no flankers","near",Inf,2,15,"unsure or no ring"
"Exp4_S15",30,86,90.1648671925068,"far","no flankers","far",Inf,1,16,"unsure or no ring"
"Exp4_S15",25,314,314.798191450536,"near","no flankers","far",Inf,1,17,"unsure or no ring"
"Exp4_S15",10,45,41.3563442230225,"far","no flankers","near",Inf,3,18,"unsure or no ring"
"Exp4_S15",6,51,14.770131111145,"far","near","near",5,2,19,"target outside ring"
"Exp4_S15",9,235,229.02291560173,"far","near","near",0.625,1,20,"target outside ring"
"Exp4_S15",11,197,216.942565381527,"near","near","near",5,1,21,"target in center of ring"
"Exp4_S15",11,63,45.7873678207397,"near","near","near",5,2,22,"target in center of ring"
"Exp4_S15",27,142,128.120246469975,"far","far","far",2.5,1,23,"target in center of ring"
"Exp4_S15",2,159,126.017263531685,"mid","near","near",2.5,1,24,"target in center of ring"
"Exp4_S15",29,151,173.567090511322,"far","far","far",0.625,1,25,"target in center of ring"
"Exp4_S15",15,15,17.7241587638855,"near","no flankers","near",Inf,1,26,"unsure or no ring"
"Exp4_S15",23,229,222.810386657715,"near","far","far",1.25,1,27,"target outside ring"
"Exp4_S15",21,296,303.285118579865,"near","far","far",5,1,28,"target outside ring"
"Exp4_S15",23,151,136.68107676506,"near","far","far",1.25,2,29,"target outside ring"
"Exp4_S15",1,237,221.90805105865,"mid","near","near",5,2,30,"target in center of ring"
"Exp4_S15",3,283,295.488480567932,"mid","near","near",1.25,1,31,"target outside ring"
"Exp4_S15",14,155,150.683974266052,"near","near","near",0.625,1,32,"target in center of ring"
"Exp4_S15",10,251,265.821905165911,"far","no flankers","near",Inf,4,33,"unsure or no ring"
"Exp4_S15",2,173,141.045978605747,"mid","near","near",2.5,2,34,"ring obstructs target"
"Exp4_S15",15,72,50.2184236049652,"near","no flankers","near",Inf,2,35,"unsure or no ring"
"Exp4_S15",1,220,229.086149469018,"mid","near","near",5,3,36,"target in center of ring"
"Exp4_S15",12,300,292.534452915192,"near","near","near",2.5,1,37,"target in center of ring"
"Exp4_S15",17,28,41.0986518859863,"mid","far","far",2.5,2,38,"ring obstructs target"
"Exp4_S15",9,69,354.568963885307,"far","near","near",0.625,2,39,"target not in center of ring"
"Exp4_S15",18,216,221.069355919957,"mid","far","far",1.25,5,40,"ring obstructs target"
"Exp4_S15",4,300,221.666716992855,"mid","near","near",0.625,2,41,"ring obstructs target"
"Exp4_S15",28,213,206.600903660059,"far","far","far",1.25,1,42,"target in center of ring"
"Exp4_S15",11,297,312.080491364002,"near","near","near",5,3,43,"target in center of ring"
"Exp4_S15",25,290,297.754972219467,"near","no flankers","far",Inf,2,44,"unsure or no ring"
"Exp4_S15",26,94,91.0616970062256,"far","far","far",5,1,45,"target in center of ring"
"Exp4_S15",17,17,23.9783933460712,"mid","far","far",2.5,3,46,"target not in center of ring"
"Exp4_S15",28,341,322.736498355865,"far","far","far",1.25,2,47,"target in center of ring"
"Exp4_S15",21,0,354.16487121582,"near","far","far",5,2,48,"target outside ring"
"Exp4_S15",2,37,38.4023205935955,"mid","near","near",2.5,3,49,"target outside ring"
"Exp4_S15",22,44,24.1756761074066,"near","far","far",2.5,1,50,"target outside ring"
"Exp4_S15",22,285,289.677936375141,"near","far","far",2.5,2,51,"ring obstructs target"
"Exp4_S15",19,39,33.2310936748981,"mid","far","far",0.625,1,52,"ring obstructs target"
"Exp4_S15",9,74,78.2816648483276,"far","near","near",0.625,3,53,"ring obstructs target"
"Exp4_S15",4,246,181.327630713582,"mid","near","near",0.625,3,54,"ring obstructs target"
"Exp4_S15",10,195,172.810435295105,"far","no flankers","near",Inf,5,55,"unsure or no ring"
"Exp4_S15",13,215,220.160843372345,"near","near","near",1.25,1,56,"target in center of ring"
"Exp4_S15",18,139,5.87207941710949,"mid","far","far",1.25,6,57,"ring obstructs target"
"Exp4_S15",7,83,75.4482942819595,"far","near","near",2.5,3,58,"target not in center of ring"
"Exp4_S15",10,127,138.942565381527,"far","no flankers","near",Inf,6,59,"unsure or no ring"
"Exp4_S15",24,168,180.124783992767,"near","far","far",0.625,1,60,"ring obstructs target"
"Exp4_S15",27,82,90.2558398246765,"far","far","far",2.5,2,61,"target in center of ring"
"Exp4_S15",3,313,311.522987626493,"mid","near","near",1.25,2,62,"target outside ring"
"Exp4_S15",24,111,128.34367609024,"near","far","far",0.625,2,63,"ring obstructs target"
"Exp4_S15",28,323,313.872090816498,"far","far","far",1.25,3,64,"target in center of ring"
"Exp4_S15",4,250,221.827555894852,"mid","near","near",0.625,4,65,"target outside ring"
"Exp4_S15",19,204,230.868937015533,"mid","far","far",0.625,2,66,"target outside ring"
"Exp4_S15",30,286,292.919818401337,"far","no flankers","far",Inf,2,67,"unsure or no ring"
"Exp4_S15",15,355,357.522989749908,"near","no flankers","near",Inf,3,68,"unsure or no ring"
"Exp4_S15",17,316,307.611710675061,"mid","far","far",2.5,4,69,"target not in center of ring"
"Exp4_S15",27,8,350.941442489624,"far","far","far",2.5,3,70,"target in center of ring"
"Exp4_S15",28,259,271.161731719971,"far","far","far",1.25,4,71,"target in center of ring"
"Exp4_S15",30,158,161.388290554285,"far","no flankers","far",Inf,3,72,"unsure or no ring"
"Exp4_S15",21,109,132.527017593384,"near","far","far",5,3,73,"ring obstructs target"
"Exp4_S15",16,300,298.560840129852,"mid","far","far",5,2,74,"target in center of ring"
"Exp4_S15",6,61,84.1897058486938,"far","near","near",5,3,75,"ring obstructs target"
"Exp4_S15",25,188,172.143253386021,"near","no flankers","far",Inf,3,76,"unsure or no ring"
"Exp4_S15",14,35,32.4942684173584,"near","near","near",0.625,2,77,"target in center of ring"
"Exp4_S15",8,236,230.499936580658,"far","near","near",1.25,1,78,"target outside ring"
"Exp4_S15",7,314,352.471355833113,"far","near","near",2.5,4,79,"target outside ring"
"Exp4_S15",2,80,96.0058093070984,"mid","near","near",2.5,4,80,"target in center of ring"
"Exp4_S15",11,69,36.9253098964691,"near","near","near",5,4,81,"target in center of ring"
"Exp4_S15",28,65,52.6193779706955,"far","far","far",1.25,5,82,"target in center of ring"
"Exp4_S15",13,92,94.5287847518921,"near","near","near",1.25,2,83,"target in center of ring"
"Exp4_S15",16,333,316.289640903473,"mid","far","far",5,3,84,"target in center of ring"
"Exp4_S15",17,140,131.68421626091,"mid","far","far",2.5,5,85,"target not in center of ring"
"Exp4_S15",23,272,271.161731719971,"near","far","far",1.25,3,86,"target outside ring"
"Exp4_S15",26,293,306.178813591599,"far","far","far",5,2,87,"target in center of ring"
"Exp4_S15",20,214,224.422101020813,"mid","no flankers","far",Inf,3,88,"unsure or no ring"
"Exp4_S15",16,305,295.337418556213,"mid","far","far",5,4,89,"target not in center of ring"
"Exp4_S15",24,237,229.257244110107,"near","far","far",0.625,3,90,"target outside ring"
"Exp4_S15",1,41,41.7701250761747,"mid","near","near",5,4,91,"ring obstructs target"
"Exp4_S15",5,282,287.402319923043,"mid","no flankers","near",Inf,1,92,"unsure or no ring"
"Exp4_S15",29,311,310.648654937744,"far","far","far",0.625,2,93,"target in center of ring"
"Exp4_S15",26,231,218.670267403126,"far","far","far",5,3,94,"target in center of ring"
"Exp4_S15",23,121,129.212616235018,"near","far","far",1.25,4,95,"target not in center of ring"
"Exp4_S15",28,304,300.172525882721,"far","far","far",1.25,6,96,"target in center of ring"
"Exp4_S15",30,121,128.684213131666,"far","no flankers","far",Inf,4,97,"unsure or no ring"
"Exp4_S15",19,201,217.169382810593,"mid","far","far",0.625,3,98,"target outside ring"
"Exp4_S15",6,200,209.821757316589,"far","near","near",5,4,99,"target outside ring"
"Exp4_S15",24,302,300.978397369385,"near","far","far",0.625,4,100,"ring obstructs target"
"Exp4_S15",22,32,41.904501914978,"near","far","far",2.5,3,101,"target outside ring"
"Exp4_S15",7,175,357.522982597351,"far","near","near",2.5,5,102,"ring obstructs target"
"Exp4_S15",27,282,296.805855952203,"far","far","far",2.5,4,103,"target in center of ring"
"Exp4_S15",21,263,236.662602901459,"near","far","far",5,4,104,"target not in center of ring"
"Exp4_S15",27,327,300.172538399696,"far","far","far",2.5,5,105,"target not in center of ring"
"Exp4_S15",11,210,212.77578496933,"near","near","near",5,5,106,"target in center of ring"
"Exp4_S15",10,173,184.747218191624,"far","no flankers","near",Inf,7,107,"unsure or no ring"
"Exp4_S15",5,159,166.902387142181,"mid","no flankers","near",Inf,2,108,"unsure or no ring"
"Exp4_S15",3,337,341.183901011944,"mid","near","near",1.25,3,109,"target not in center of ring"
"Exp4_S15",20,73,72.6040420383215,"mid","no flankers","far",Inf,4,110,"unsure or no ring"
"Exp4_S15",13,24,21.8735309243202,"near","near","near",1.25,3,111,"target in center of ring"
"Exp4_S15",7,234,218.201159738004,"far","near","near",2.5,6,112,"target outside ring"
"Exp4_S15",11,88,93.0517745018005,"near","near","near",5,6,113,"target in center of ring"
"Exp4_S15",25,294,262.297324180603,"near","no flankers","far",Inf,4,114,"unsure or no ring"
"Exp4_S15",27,60,50.7689076662064,"far","far","far",2.5,6,115,"unsure or no ring"
"Exp4_S15",21,183,180.026142835617,"near","far","far",5,5,116,"ring obstructs target"
"Exp4_S15",26,228,226.033797502518,"far","far","far",5,4,117,"target in center of ring"
"Exp4_S15",3,82,94.5287919044495,"mid","near","near",1.25,4,118,"target outside ring"
"Exp4_S15",21,159,164.896825790405,"near","far","far",5,6,119,"ring obstructs target"
"Exp4_S15",5,44,44.3103682994843,"mid","no flankers","near",Inf,3,120,"unsure or no ring"
"Exp4_S15",14,155,142.465414881706,"near","near","near",0.625,3,121,"unsure or no ring"
"Exp4_S15",4,112,136.505728453398,"mid","near","near",0.625,5,122,"target in center of ring"
"Exp4_S15",4,315,301.396521568298,"mid","near","near",0.625,6,123,"target outside ring"
"Exp4_S15",7,45,38.413777500391,"far","near","near",2.5,7,124,"target outside ring"
"Exp4_S15",16,184,178.560825824738,"mid","far","far",5,5,125,"target not in center of ring"
"Exp4_S15",30,70,55.5716262459755,"far","no flankers","far",Inf,5,126,"unsure or no ring"
"Exp4_S15",18,306,310.648654937744,"mid","far","far",1.25,7,127,"ring obstructs target"
"Exp4_S15",14,71,59.6954302787781,"near","near","near",0.625,4,128,"target in center of ring"
"Exp4_S15",24,155,62.6085730791092,"near","far","far",0.625,5,129,"ring obstructs target"
"Exp4_S15",13,322,310.258590221405,"near","near","near",1.25,4,130,"target in center of ring"
"Exp4_S15",29,329,307.388288542628,"far","far","far",0.625,3,131,"target in center of ring"
"Exp4_S15",24,95,93.4792542457581,"near","far","far",0.625,6,132,"ring obstructs target"
"Exp4_S15",22,341,346.912170886993,"near","far","far",2.5,4,133,"target outside ring"
"Exp4_S15",12,326,317.64364862442,"near","near","near",2.5,2,134,"unsure or no ring"
"Exp4_S15",8,142,125.069032669067,"far","near","near",1.25,2,135,"target outside ring"
"Exp4_S15",4,351,1.00564670562744,"mid","near","near",0.625,7,136,"unsure or no ring"
"Exp4_S15",5,14,14.7701239585876,"mid","no flankers","near",Inf,4,137,"unsure or no ring"
"Exp4_S15",24,162,154.724307060242,"near","far","far",0.625,7,138,"target outside ring"
"Exp4_S15",20,296,292.113975524902,"mid","no flankers","far",Inf,5,139,"unsure or no ring"
"Exp4_S15",25,128,132.865818865597,"near","no flankers","far",Inf,5,140,"unsure or no ring"
"Exp4_S15",18,256,274.388288319111,"mid","far","far",1.25,8,141,"ring obstructs target"
"Exp4_S15",30,302,308.141857147217,"far","no flankers","far",Inf,6,142,"unsure or no ring"
"Exp4_S15",20,273,265.52072429657,"mid","no flankers","far",Inf,6,143,"unsure or no ring"
"Exp4_S15",25,331,317.095483779907,"near","no flankers","far",Inf,6,144,"unsure or no ring"
"Exp4_S15",10,332,313.212617874146,"far","no flankers","near",Inf,8,145,"unsure or no ring"
"Exp4_S15",6,290,354.568962097168,"far","near","near",5,5,146,"ring obstructs target"
"Exp4_S15",5,222,229.022912025452,"mid","no flankers","near",Inf,5,147,"unsure or no ring"
"Exp4_S15",1,3,8.89078987389803,"mid","near","near",5,5,148,"target not in center of ring"
"Exp4_S15",23,104,87.8382682800293,"near","far","far",1.25,5,149,"ring obstructs target"
"Exp4_S15",16,9,350.910766489804,"mid","far","far",5,6,150,"target not in center of ring"
"Exp4_S15",19,284,275.99686050415,"mid","far","far",0.625,4,151,"target outside ring"
"Exp4_S15",29,220,225.622514784336,"far","far","far",0.625,4,152,"target in center of ring"
"Exp4_S15",2,76,72.3736095428467,"mid","near","near",2.5,5,153,"target outside ring"
"Exp4_S15",26,203,211.528400421143,"far","far","far",5,5,154,"target not in center of ring"
"Exp4_S15",23,197,188.061687618494,"near","far","far",1.25,6,155,"target outside ring"
"Exp4_S15",26,16,14.5054078102112,"far","far","far",5,6,156,"target not in center of ring"
"Exp4_S15",26,165,156.249568879604,"far","far","far",5,7,157,"target not in center of ring"
"Exp4_S15",9,253,179.712532997131,"far","near","near",0.625,4,158,"ring obstructs target"
"Exp4_S15",22,287,286.696411132812,"near","far","far",2.5,5,159,"target outside ring"
"Exp4_S15",22,133,131.255839824677,"near","far","far",2.5,6,160,"target outside ring"
"Exp4_S15",15,292,297.201162755489,"near","no flankers","near",Inf,4,161,"unsure or no ring"
"Exp4_S15",15,160,159.517321586609,"near","no flankers","near",Inf,5,162,"unsure or no ring"
"Exp4_S15",3,131,141.206964015961,"mid","near","near",1.25,5,163,"target not in center of ring"
"Exp4_S15",9,283,165.425380468369,"far","near","near",0.625,5,164,"target not in center of ring"
"Exp4_S15",8,66,53.1724405288696,"far","near","near",1.25,3,165,"target not in center of ring"
"Exp4_S15",15,262,249.936765909195,"near","no flankers","near",Inf,6,166,"unsure or no ring"
"Exp4_S15",13,309,305.632198870182,"near","near","near",1.25,5,167,"target in center of ring"
"Exp4_S15",5,199,212.201160296798,"mid","no flankers","near",Inf,6,168,"unsure or no ring"
"Exp4_S15",3,62,48.7414169311523,"mid","near","near",1.25,6,169,"target not in center of ring"
"Exp4_S15",17,105,124.670269191265,"mid","far","far",2.5,6,170,"target not in center of ring"
"Exp4_S15",2,116,115.695429384708,"mid","near","near",2.5,6,171,"target not in center of ring"
"Exp4_S15",19,332,317.09550344944,"mid","far","far",0.625,5,172,"target outside ring"
"Exp4_S15",16,294,286.168003335595,"mid","far","far",5,7,173,"target not in center of ring"
"Exp4_S15",22,233,235.479263186455,"near","far","far",2.5,7,174,"target outside ring"
"Exp4_S15",14,99,85.6666946411133,"near","near","near",0.625,5,175,"target in center of ring"
"Exp4_S15",8,223,224.591880381107,"far","near","near",1.25,4,176,"target outside ring"
"Exp4_S15",13,282,278.540247023106,"near","near","near",1.25,6,177,"target in center of ring"
"Exp4_S15",22,227,231.659461393952,"near","far","far",2.5,8,178,"target outside ring"
"Exp4_S15",9,350,345.258753158152,"far","near","near",0.625,6,179,"target not in center of ring"
