"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp4_S3",3,180,178.718490600586,"mid","near","near",1.25,1,1,"target not in center of ring"
"Exp4_S3",30,258,265.520760059357,"far","no flankers","far",Inf,1,2,"unsure or no ring"
"Exp4_S3",30,271,197.023003339767,"far","no flankers","far",Inf,2,3,"unsure or no ring"
"Exp4_S3",1,50,345.109365463257,"mid","near","near",5,1,4,"target not in center of ring"
"Exp4_S3",11,148,135.885143280029,"near","near","near",5,1,5,"target in center of ring"
"Exp4_S3",4,87,258.241332501173,"mid","near","near",0.625,1,6,"target not in center of ring"
"Exp4_S3",19,181,88.644118309021,"mid","far","far",0.625,1,7,"target outside ring"
"Exp4_S3",27,64,48.7441606223583,"far","far","far",2.5,1,8,"target not in center of ring"
"Exp4_S3",20,344,329.183348655701,"mid","no flankers","far",Inf,1,9,"unsure or no ring"
"Exp4_S3",30,218,203.007669083774,"far","no flankers","far",Inf,3,10,"unsure or no ring"
"Exp4_S3",25,35,42.7103662490845,"near","no flankers","far",Inf,1,11,"unsure or no ring"
"Exp4_S3",7,25,41.356315612793,"far","near","near",2.5,1,12,"target in center of ring"
"Exp4_S3",7,21,207.982741162181,"far","near","near",2.5,2,13,"target not in center of ring"
"Exp4_S3",12,84,143.27018737793,"near","near","near",2.5,1,14,"target in center of ring"
"Exp4_S3",6,101,82.7126884460449,"far","near","near",5,1,15,"target not in center of ring"
"Exp4_S3",25,131,159.120246134698,"near","no flankers","far",Inf,2,16,"unsure or no ring"
"Exp4_S3",20,14,37.0693588256836,"mid","no flankers","far",Inf,2,17,"unsure or no ring"
"Exp4_S3",9,89,273.942564487457,"far","near","near",0.625,1,18,"target not in center of ring"
"Exp4_S3",29,85,273.143253609538,"far","far","far",0.625,1,19,"target in center of ring"
"Exp4_S3",25,305,308.231090545654,"near","no flankers","far",Inf,3,20,"unsure or no ring"
"Exp4_S3",24,324,316.23422601819,"near","far","far",0.625,1,21,"target not in center of ring"
"Exp4_S3",28,183,196.154061183333,"far","far","far",1.25,1,22,"target in center of ring"
"Exp4_S3",17,121,134.577898979187,"mid","far","far",2.5,1,23,"ring obstructs target"
"Exp4_S3",22,359,4.83512878417969,"near","far","far",2.5,1,24,"target not in center of ring"
"Exp4_S3",4,50,76.8046474456787,"mid","near","near",0.625,2,25,"target in center of ring"
"Exp4_S3",6,293,288.103407859802,"far","near","near",5,2,26,"target in center of ring"
"Exp4_S3",18,296,164.394536018372,"mid","far","far",1.25,1,27,"target in center of ring"
"Exp4_S3",10,278,141.781579971313,"far","no flankers","near",Inf,1,28,"unsure or no ring"
"Exp4_S3",26,1,0.805850028991699,"far","far","far",5,1,29,"target not in center of ring"
"Exp4_S3",9,97,82.7126884460449,"far","near","near",0.625,2,30,"target in center of ring"
"Exp4_S3",19,131,127.325177192688,"mid","far","far",0.625,2,31,"ring obstructs target"
