"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp4_S1",17,323,337.241877555847,"mid","far","far",2.5,1,1,"target in center of ring"
"Exp4_S1",20,293,303.395954608917,"mid","no flankers","far",Inf,1,2,"unsure or no ring"
"Exp4_S1",22,137,133.619376182556,"near","far","far",2.5,1,3,"target outside ring"
"Exp4_S1",10,325,279.241329818964,"far","no flankers","near",Inf,1,4,"unsure or no ring"
"Exp4_S1",5,316,314.999997988343,"mid","no flankers","near",Inf,1,5,"unsure or no ring"
"Exp4_S1",6,293,322.07469278574,"far","near","near",5,1,6,"target not in center of ring"
"Exp4_S1",15,206,209.821757316589,"near","no flankers","near",Inf,1,7,"unsure or no ring"
"Exp4_S1",29,59,44.9999997764826,"far","far","far",0.625,1,8,"target in center of ring"
"Exp4_S1",4,330,232.90239161253,"mid","near","near",0.625,1,9,"target outside ring"
"Exp4_S1",11,334,339.798845291138,"near","near","near",5,1,10,"target not in center of ring"
"Exp4_S1",22,260,293.725675582886,"near","far","far",2.5,2,11,"target not in center of ring"
"Exp4_S1",26,314,180.511679649353,"far","far","far",5,1,12,"target in center of ring"
"Exp4_S1",8,82,57.2931120321155,"far","near","near",1.25,1,13,"target not in center of ring"
"Exp4_S1",10,282,1.08614868670702,"far","no flankers","near",Inf,2,14,"unsure or no ring"
"Exp4_S1",9,95,112.25293636322,"far","near","near",0.625,1,15,"target not in center of ring"
"Exp4_S1",30,176,184.935167185962,"far","no flankers","far",Inf,1,16,"unsure or no ring"
"Exp4_S1",16,142,134.875214666128,"mid","far","far",5,1,17,"target in center of ring"
"Exp4_S1",6,163,22.1551895141602,"far","near","near",5,2,18,"target in center of ring"
"Exp4_S1",17,143,311.454515695572,"mid","far","far",2.5,2,19,"target not in center of ring"
"Exp4_S1",24,112,168.824329257011,"near","far","far",0.625,1,20,"ring obstructs target"
"Exp4_S1",8,290,302.873528242111,"far","near","near",1.25,2,21,"target not in center of ring"
"Exp4_S1",30,186,183.735101222992,"far","no flankers","far",Inf,2,22,"target not in center of ring"
"Exp4_S1",30,45,40.2927911281586,"far","no flankers","far",Inf,3,23,"unsure or no ring"
"Exp4_S1",30,148,149.477519035339,"far","no flankers","far",Inf,4,24,"target not in center of ring"
"Exp4_S1",24,183,292.113975524902,"near","far","far",0.625,2,25,"target outside ring"
"Exp4_S1",17,242,233.698153495789,"mid","far","far",2.5,3,26,"target not in center of ring"
"Exp4_S1",24,203,213.864412903786,"near","far","far",0.625,3,27,"ring obstructs target"
"Exp4_S1",1,179,165.511381864548,"mid","near","near",5,1,28,"unsure or no ring"
"Exp4_S1",26,341,336.436027526855,"far","far","far",5,2,29,"target in center of ring"
"Exp4_S1",3,170,155.172306537628,"mid","near","near",1.25,1,30,"target in center of ring"
"Exp4_S1",4,165,303.293111026287,"mid","near","near",0.625,2,31,"target not in center of ring"
"Exp4_S1",15,51,68.1839019060135,"near","no flankers","near",Inf,2,32,"unsure or no ring"
"Exp4_S1",22,273,169.132444918156,"near","far","far",2.5,3,33,"target not in center of ring"
"Exp4_S1",9,29,39.8793268203735,"far","near","near",0.625,2,34,"target not in center of ring"
"Exp4_S1",5,67,59.218277990818,"mid","no flankers","near",Inf,2,35,"unsure or no ring"
"Exp4_S1",21,81,95.8720800876617,"near","far","far",5,1,36,"target in center of ring"
"Exp4_S1",30,123,123.791912682354,"far","no flankers","far",Inf,5,37,"unsure or no ring"
"Exp4_S1",16,354,0,"mid","far","far",5,2,38,"target in center of ring"
"Exp4_S1",11,297,314.689635276794,"near","near","near",5,2,39,"target in center of ring"
"Exp4_S1",27,241,229.25723695755,"far","far","far",2.5,1,40,"target not in center of ring"
"Exp4_S1",4,148,141.683833569288,"mid","near","near",0.625,3,41,"ring obstructs target"
"Exp4_S1",20,96,82.1972894668579,"mid","no flankers","far",Inf,2,42,"unsure or no ring"
"Exp4_S1",13,225,213.126466393471,"near","near","near",1.25,1,43,"target not in center of ring"
"Exp4_S1",15,131,65.2298773825169,"near","no flankers","near",Inf,3,44,"unsure or no ring"
"Exp4_S1",4,179,171.419440746307,"mid","near","near",0.625,4,45,"target not in center of ring"
"Exp4_S1",28,197,192.010802656412,"far","far","far",1.25,1,46,"target not in center of ring"
"Exp4_S1",25,153,229.813526153564,"near","no flankers","far",Inf,1,47,"unsure or no ring"
"Exp4_S1",9,38,32.4942755699158,"far","near","near",0.625,3,48,"unsure or no ring"
"Exp4_S1",24,241,243.762637615204,"near","far","far",0.625,4,49,"ring obstructs target"
"Exp4_S1",26,77,64.0585568398237,"far","far","far",5,3,50,"target in center of ring"
"Exp4_S1",21,33,63.7765770852566,"near","far","far",5,2,51,"target in center of ring"
"Exp4_S1",9,34,56.8791856765747,"far","near","near",0.625,4,52,"ring obstructs target"
"Exp4_S1",23,348,308.699547834694,"near","far","far",1.25,1,53,"ring obstructs target"
"Exp4_S1",14,338,310.258583068848,"near","near","near",0.625,1,54,"target in center of ring"
"Exp4_S1",12,143,138.839160203934,"near","near","near",2.5,1,55,"target not in center of ring"
"Exp4_S1",25,173,143.315787985921,"near","no flankers","far",Inf,2,56,"unsure or no ring"
"Exp4_S1",1,84,84.9367659091949,"mid","near","near",5,2,57,"target not in center of ring"
"Exp4_S1",14,242,236.344888210297,"near","near","near",0.625,2,58,"target in center of ring"
"Exp4_S1",27,132,160.268039166927,"far","far","far",2.5,2,59,"target in center of ring"
"Exp4_S1",11,58,45.7873821258545,"near","near","near",5,3,60,"target in center of ring"
"Exp4_S1",15,116,139.752864003181,"near","no flankers","near",Inf,4,61,"unsure or no ring"
