"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp4_S2",17,346,341.271199226379,"mid","far","far",2.5,1,1,"target in center of ring"
"Exp4_S2",28,195,216.810388445854,"far","far","far",1.25,1,2,"target in center of ring"
"Exp4_S2",19,271,267.132467269897,"mid","far","far",0.625,1,3,"target in center of ring"
"Exp4_S2",20,251,230.868915557861,"mid","no flankers","far",Inf,1,4,"unsure or no ring"
"Exp4_S2",16,358,2.41756439208984,"mid","far","far",5,1,5,"target in center of ring"
"Exp4_S2",5,254,258.563159942627,"mid","no flankers","near",Inf,1,6,"unsure or no ring"
"Exp4_S2",11,215,209.821753740311,"near","near","near",5,1,7,"unsure or no ring"
"Exp4_S2",13,272,171.333425045013,"near","near","near",1.25,1,8,"unsure or no ring"
"Exp4_S2",2,89,35.4482746124268,"mid","near","near",2.5,1,9,"target not in center of ring"
"Exp4_S2",29,316,319.513076782227,"far","far","far",0.625,1,10,"target in center of ring"
"Exp4_S2",9,277,280.718335151672,"far","near","near",0.625,1,11,"target in center of ring"
"Exp4_S2",24,165,152.306714057922,"near","far","far",0.625,1,12,"target in center of ring"
"Exp4_S2",14,107,90.0977611541748,"near","near","near",0.625,1,13,"target in center of ring"
"Exp4_S2",6,72,97.5687637329102,"far","near","near",5,1,14,"target in center of ring"
"Exp4_S2",17,124,127.325191497803,"mid","far","far",2.5,2,15,"target not in center of ring"
"Exp4_S2",1,20,1.47701025009155,"mid","near","near",5,1,16,"target in center of ring"
"Exp4_S2",15,290,261.517187595367,"near","no flankers","near",Inf,1,17,"unsure or no ring"
"Exp4_S2",27,57,51.5747737884521,"far","far","far",2.5,1,18,"target in center of ring"
"Exp4_S2",6,344,332.413772583008,"far","near","near",5,2,19,"target in center of ring"
"Exp4_S2",29,204,246.180202007294,"far","far","far",0.625,2,20,"target in center of ring"
"Exp4_S2",27,313,309.842797756195,"far","far","far",2.5,2,21,"target in center of ring"
"Exp4_S2",30,337,334.01847743988,"far","no flankers","far",Inf,1,22,"unsure or no ring"
"Exp4_S2",10,76,90.0977468490601,"far","no flankers","near",Inf,1,23,"unsure or no ring"
"Exp4_S2",8,162,150.655274391174,"far","near","near",1.25,1,24,"target in center of ring"
"Exp4_S2",9,83,88.6207294464111,"far","near","near",0.625,2,25,"target in center of ring"
"Exp4_S2",29,299,327.571634292603,"far","far","far",0.625,3,26,"target in center of ring"
"Exp4_S2",25,34,39.8319982290268,"near","no flankers","far",Inf,1,27,"unsure or no ring"
"Exp4_S2",10,118,128.500070571899,"far","no flankers","near",Inf,2,28,"unsure or no ring"
"Exp4_S2",18,162,201.838275432587,"mid","far","far",1.25,1,29,"target not in center of ring"
"Exp4_S2",24,282,83.8089913129807,"near","far","far",0.625,2,30,"target in center of ring"
"Exp4_S2",2,250,190.534597635269,"mid","near","near",2.5,2,31,"target not in center of ring"
"Exp4_S2",4,357,84.1896629333496,"mid","near","near",0.625,1,32,"target in center of ring"
"Exp4_S2",17,102,91.8675327301025,"mid","far","far",2.5,3,33,"target in center of ring"
"Exp4_S2",25,211,213.95224916935,"near","no flankers","far",Inf,2,34,"unsure or no ring"
"Exp4_S2",17,38,46.0770313739777,"mid","far","far",2.5,4,35,"target in center of ring"
"Exp4_S2",19,211,176.431506320834,"mid","far","far",0.625,2,36,"target in center of ring"
"Exp4_S2",22,150,153.112578392029,"near","far","far",2.5,1,37,"target in center of ring"
"Exp4_S2",10,138,126.850471943617,"far","no flankers","near",Inf,3,38,"unsure or no ring"
"Exp4_S2",7,40,19.2011618614197,"far","near","near",2.5,1,39,"target in center of ring"
"Exp4_S2",9,61,100.436848104,"far","near","near",0.625,3,40,"target in center of ring"
"Exp4_S2",5,2,7.59187434613705,"mid","no flankers","near",Inf,2,41,"unsure or no ring"
"Exp4_S2",28,261,251.821187973022,"far","far","far",1.25,2,42,"target in center of ring"
"Exp4_S2",9,270,94.6147718429565,"far","near","near",0.625,4,43,"target in center of ring"
"Exp4_S2",15,306,323.551703929901,"near","no flankers","near",Inf,2,44,"unsure or no ring"
"Exp4_S2",21,73,87.8382754325867,"near","far","far",5,1,45,"target in center of ring"
"Exp4_S2",28,208,90.7734442949295,"far","far","far",1.25,3,46,"target in center of ring"
"Exp4_S2",17,317,338.04775261879,"mid","far","far",2.5,5,47,"target in center of ring"
"Exp4_S2",30,143,143.004533052444,"far","no flankers","far",Inf,2,48,"unsure or no ring"
"Exp4_S2",8,83,96.0058039426804,"far","near","near",1.25,2,49,"target in center of ring"
"Exp4_S2",9,139,181.672525405884,"far","near","near",0.625,5,50,"target not in center of ring"
"Exp4_S2",7,302,311.735614776611,"far","near","near",2.5,2,51,"target in center of ring"
"Exp4_S2",9,215,163.948373794556,"far","near","near",0.625,6,52,"target in center of ring"
"Exp4_S2",4,253,224.471351027489,"mid","near","near",0.625,2,53,"target in center of ring"
"Exp4_S2",13,93,95.2642545849085,"near","near","near",1.25,2,54,"target in center of ring"
"Exp4_S2",22,146,164.890561103821,"near","far","far",2.5,2,55,"target not in center of ring"
"Exp4_S2",12,286,295.488437652588,"near","near","near",2.5,1,56,"target in center of ring"
"Exp4_S2",3,64,79.7586822509766,"mid","near","near",1.25,1,57,"target not in center of ring"
"Exp4_S2",2,123,128.50004196167,"mid","near","near",2.5,3,58,"ring obstructs target"
"Exp4_S2",20,75,75.7504320144653,"mid","no flankers","far",Inf,2,59,"unsure or no ring"
"Exp4_S2",8,85,113.954024299979,"far","near","near",1.25,3,60,"target in center of ring"
"Exp4_S2",12,33,56.1264896392822,"near","near","near",2.5,2,61,"target in center of ring"
