"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp1_ES2",4,253,268.38233007325,"mid","near","mid",2.5,1,1,"target not in center of ring"
"Exp1_ES2",8,125,120.064737897451,"mid","far","mid",1.25,1,2,"ring obstructs target"
"Exp1_ES2",1,123,132.39661169538,"mid","mid","mid",2.5,1,3,"target in center of ring"
"Exp1_ES2",7,318,299.128902893154,"mid","far","mid",2.5,1,4,"target not in center of ring"
"Exp1_ES2",7,84,82.866145598887,"mid","far","mid",2.5,2,5,"target not in center of ring"
"Exp1_ES2",8,92,97.6083398125793,"mid","far","mid",1.25,2,6,"target outside ring"
"Exp1_ES2",4,112,89.0554077832795,"mid","near","mid",2.5,2,7,"target not in center of ring"
"Exp1_ES2",4,34,65.4744854114662,"mid","near","mid",2.5,3,8,"target in center of ring"
"Exp1_ES2",9,172,173.018087326595,"mid","far","mid",0.625,1,9,"target outside ring"
"Exp1_ES2",6,274,263.589679584237,"mid","near","mid",0.625,1,10,"target in center of ring"
"Exp1_ES2",6,50,269.437737856529,"mid","near","mid",0.625,2,11,"target not in center of ring"
"Exp1_ES2",9,212,182.317592175799,"mid","far","mid",0.625,2,12,"target outside ring"
"Exp1_ES2",2,255,213.902893153824,"mid","mid","mid",1.25,1,13,"target in center of ring"
"Exp1_ES2",5,197,212.193640790604,"mid","near","mid",1.25,1,14,"target not in center of ring"
"Exp1_ES2",1,236,217.041126161149,"mid","mid","mid",2.5,2,15,"target in center of ring"
"Exp1_ES2",8,111,82.8661455988869,"mid","far","mid",1.25,3,16,"target not in center of ring"
"Exp1_ES2",5,74,86.9583009371036,"mid","near","mid",1.25,2,17,"target in center of ring"
"Exp1_ES2",7,171,179.234766951754,"mid","far","mid",2.5,3,18,"target not in center of ring"
"Exp1_ES2",2,330,323.60338830462,"mid","mid","mid",1.25,2,19,"target in center of ring"
"Exp1_ES2",5,95,86.1936407906044,"mid","near","mid",1.25,3,20,"target not in center of ring"
"Exp1_ES2",10,260,230.248475672136,"mid","no flankers","mid",Inf,1,21,"unsure or no ring"
"Exp1_ES2",9,202,187.939640708761,"mid","far","mid",0.625,3,22,"target outside ring"
"Exp1_ES2",10,233,219.745999918157,"mid","no flankers","mid",Inf,2,23,"unsure or no ring"
"Exp1_ES2",4,244,269.474485411466,"mid","near","mid",2.5,4,24,"target in center of ring"
"Exp1_ES2",9,183,182.10091255064,"mid","far","mid",0.625,4,25,"target outside ring"
"Exp1_ES2",10,248,271.925931988378,"mid","no flankers","mid",Inf,3,26,"unsure or no ring"
"Exp1_ES2",2,142,145,"mid","mid","mid",1.25,3,27,"target in center of ring"
"Exp1_ES2",6,184,186.645087367516,"mid","near","mid",0.625,3,28,"target in center of ring"
"Exp1_ES2",6,309,86.9676310512747,"mid","near","mid",0.625,4,29,"target in center of ring"
"Exp1_ES2",3,29,50.1289028931538,"mid","mid","mid",0.625,1,30,"target in center of ring"
"Exp1_ES2",3,264,219.663174694111,"mid","mid","mid",0.625,2,31,"target in center of ring"
"Exp1_ES2",8,76,57.6270000409216,"mid","far","mid",1.25,4,32,"target not in center of ring"
"Exp1_ES2",2,188,178.945165118468,"mid","mid","mid",1.25,4,33,"target in center of ring"
"Exp1_ES2",10,73,83.8754757130581,"mid","no flankers","mid",Inf,4,34,"unsure or no ring"
"Exp1_ES2",3,212,186.22600973933,"mid","mid","mid",0.625,3,35,"target in center of ring"
"Exp1_ES2",4,155,130.506854360192,"mid","near","mid",2.5,5,36,"target not in center of ring"
"Exp1_ES2",2,331,309.8941359414,"mid","mid","mid",1.25,5,37,"target in center of ring"
"Exp1_ES2",1,343,314.718582477391,"mid","mid","mid",2.5,3,38,"target in center of ring"
"Exp1_ES2",7,13,4.09215533821661,"mid","far","mid",2.5,4,39,"target not in center of ring"
"Exp1_ES2",8,61,48.8985145476122,"mid","far","mid",1.25,5,40,"target not in center of ring"
"Exp1_ES2",5,312,316.216679625159,"mid","near","mid",1.25,4,41,"target not in center of ring"
"Exp1_ES2",4,158,131.437737856529,"mid","near","mid",2.5,6,42,"target not in center of ring"
"Exp1_ES2",5,58,47.0597863894913,"mid","near","mid",1.25,5,43,"target not in center of ring"
"Exp1_ES2",3,185,176.732864099521,"mid","mid","mid",0.625,4,44,"target in center of ring"
"Exp1_ES2",3,133,123.207349510987,"mid","mid","mid",0.625,5,45,"target in center of ring"
"Exp1_ES2",9,302,2.04607766910832,"mid","far","mid",0.625,5,46,"target outside ring"
"Exp1_ES2",3,320,5.1151941727708,"mid","mid","mid",0.625,6,47,"target in center of ring"
"Exp1_ES2",1,84,85.4053689078038,"mid","mid","mid",2.5,4,48,"target in center of ring"
"Exp1_ES2",4,97,93.6176699267504,"mid","near","mid",2.5,7,49,"target in center of ring"
"Exp1_ES2",6,182,183.488767033597,"mid","near","mid",0.625,5,50,"target not in center of ring"
"Exp1_ES2",9,39,38.8524368785039,"mid","far","mid",0.625,6,51,"target not in center of ring"
"Exp1_ES2",4,230,234.801980603184,"mid","near","mid",2.5,8,52,"target in center of ring"
"Exp1_ES2",5,242,266.926504890126,"mid","near","mid",1.25,6,53,"target in center of ring"
