"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp1_ES3",7,333,325.861194090928,"mid","far","mid",2.5,1,1,"target in center of ring"
"Exp1_ES3",6,170,220.230388345542,"mid","near","mid",0.625,1,2,"target not in center of ring"
"Exp1_ES3",2,232,222.557310635512,"mid","mid","mid",1.25,1,3,"target in center of ring"
"Exp1_ES3",8,305,314.916601874207,"mid","far","mid",1.25,1,4,"target not in center of ring"
"Exp1_ES3",8,251,226.534271800958,"mid","far","mid",1.25,2,5,"ring obstructs target"
"Exp1_ES3",3,188,199.414699021975,"mid","mid","mid",0.625,1,6,"target in center of ring"
"Exp1_ES3",9,207,201.262757294267,"mid","far","mid",0.625,1,7,"ring obstructs target"
"Exp1_ES3",5,125,129.479436919425,"mid","near","mid",1.25,1,8,"target in center of ring"
"Exp1_ES3",9,341,318.078446617834,"mid","far","mid",0.625,2,9,"target in center of ring"
"Exp1_ES3",3,344,315.009330114171,"mid","mid","mid",0.625,2,10,"target in center of ring"
"Exp1_ES3",5,160,140.345582518312,"mid","near","mid",1.25,2,11,"target in center of ring"
"Exp1_ES3",5,186,187.216106723411,"mid","near","mid",1.25,3,12,"target outside ring"
"Exp1_ES3",8,148,130.345582518312,"mid","far","mid",1.25,3,13,"ring obstructs target"
"Exp1_ES3",9,266,253.516184474363,"mid","far","mid",0.625,3,14,"target in center of ring"
"Exp1_ES3",7,129,143.272087408438,"mid","far","mid",2.5,2,15,"target not in center of ring"
"Exp1_ES3",2,286,317.059786389491,"mid","mid","mid",1.25,2,16,"target in center of ring"
"Exp1_ES3",8,181,170.451446576912,"mid","far","mid",1.25,4,17,"target in center of ring"
"Exp1_ES3",7,352,324.48324262389,"mid","far","mid",2.5,3,18,"target not in center of ring"
"Exp1_ES3",10,0,351.838728158121,"mid","no flankers","mid",Inf,1,19,"unsure or no ring"
"Exp1_ES3",1,120,144.917174775954,"mid","mid","mid",2.5,1,20,"target in center of ring"
"Exp1_ES3",6,268,269.995621393788,"mid","near","mid",0.625,2,21,"target in center of ring"
