"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order"
"Exp5_S15",13,349,302.897995471954,"mid","no flankers","mid",Inf,3,35
"Exp5_S15",13,139,138.225671052933,"mid","no flankers","mid",Inf,4,36
"Exp5_S15",8,294,296.965480089188,"near","near","near",0.625,1,37
"Exp5_S15",9,169,126.257229804993,"far","far","far",5,4,38
"Exp5_S15",1,321,309.633692741394,"mid","mid","mid",5,2,39
"Exp5_S15",8,191,202.672525294125,"near","near","near",0.625,2,40
"Exp5_S15",12,90,103.058556504548,"far","far","far",0.625,4,41
"Exp5_S15",10,320,308.231088757515,"far","far","far",2.5,3,42
"Exp5_S15",5,162,150.655245780945,"near","near","near",5,4,43
"Exp5_S15",5,236,220.689628235996,"near","near","near",5,5,44
"Exp5_S15",7,123,120.862074017525,"near","near","near",1.25,3,45
"Exp5_S15",13,164,134.523189067841,"mid","no flankers","mid",Inf,5,46
"Exp5_S15",10,282,285.272927284241,"far","far","far",2.5,4,47
"Exp5_S15",3,301,285.942047119141,"mid","mid","mid",1.25,4,48
"Exp5_S15",4,330,308.019319415092,"mid","mid","mid",0.625,5,49
"Exp5_S15",10,130,117.318922899663,"far","far","far",2.5,5,50
"Exp5_S15",6,76,94.994197845459,"near","near","near",2.5,2,51
"Exp5_S15",4,16,35.6336891651154,"mid","mid","mid",0.625,6,52
"Exp5_S15",4,32,27.1514797210693,"mid","mid","mid",0.625,7,53
"Exp5_S15",14,327,301.83335737884,"near","no flankers","near",Inf,2,54
"Exp5_S15",1,145,125.399529695511,"mid","mid","mid",5,3,55
"Exp5_S15",7,61,56.1264681816101,"near","near","near",1.25,4,56
"Exp5_S15",9,66,64.4684600830078,"far","far","far",5,5,57
"Exp5_S15",1,293,295.385626673698,"mid","mid","mid",5,4,58
"Exp5_S15",5,86,69.1034078598022,"near","near","near",5,6,59
"Exp5_S15",8,44,62.0345020294189,"near","near","near",0.625,3,60
"Exp5_S15",11,59,50.5346795246005,"far","far","far",1.25,5,61
"Exp5_S15",14,57,66.4655542373657,"near","no flankers","near",Inf,3,62
"Exp5_S15",15,211,209.831996440887,"far","no flankers","far",Inf,4,63
"Exp5_S15",14,98,109.580418109894,"near","no flankers","near",Inf,4,64
"Exp5_S15",7,205,209.821757316589,"near","near","near",1.25,5,65
"Exp5_S15",13,309,310.867852210999,"mid","no flankers","mid",Inf,6,66
"Exp5_S15",9,239,209.522467553616,"far","far","far",5,6,67
"Exp5_S15",15,77,65.0338010787964,"far","no flankers","far",Inf,5,68
"Exp5_S15",15,306,176.388288542628,"far","no flankers","far",Inf,6,69
"Exp5_S15",2,317,100,"mid","mid","mid",2.5,3,70
"Exp5_S15",10,199,284.861275196075,"far","far","far",2.5,6,71
"Exp5_S15",12,218,228.970721691847,"far","far","far",0.625,5,72
"Exp5_S15",8,153,153.609280586243,"near","near","near",0.625,4,73
"Exp5_S15",5,346,323.551725387573,"near","near","near",5,7,74
"Exp5_S15",2,295,253.096595287323,"mid","mid","mid",2.5,4,75
"Exp5_S15",15,132,143,"far","no flankers","far",Inf,7,76
"Exp5_S15",11,304,166.237369537354,"far","far","far",1.25,6,77
"Exp5_S15",6,7,340,"near","near","near",2.5,3,78
"Exp5_S15",2,286,240.575736284256,"mid","mid","mid",2.5,5,79
"Exp5_S15",10,270,191.231093451381,"far","far","far",2.5,7,80
"Exp5_S15",9,331,0.194144271314144,"far","far","far",5,7,81
"Exp5_S15",12,348,135.849070265889,"far","far","far",0.625,6,82
"Exp5_S15",4,173,329.063369274139,"mid","mid","mid",0.625,8,83
"Exp5_S15",11,200,130.311257839203,"far","far","far",1.25,7,84
"Exp5_S15",6,270,328.752864003181,"near","near","near",2.5,4,85
"Exp5_S15",4,14,301,"mid","mid","mid",0.625,9,86
"Exp5_S15",2,305,295.53168463707,"mid","mid","mid",2.5,6,87
"Exp5_S15",8,324,57.2585942447186,"near","near","near",0.625,5,88
"Exp5_S15",9,187,177,"far","far","far",5,8,89
"Exp5_S15",15,179,205.442320823669,"far","no flankers","far",Inf,8,90
"Exp5_S15",5,224,249.908049382269,"near","near","near",5,8,91
"Exp5_S15",1,28,45,"mid","mid","mid",5,5,92
"Exp5_S15",5,213,89.4942715466022,"near","near","near",5,9,93
"Exp5_S15",6,333,325.229876935482,"near","near","near",2.5,5,94
"Exp5_S15",6,82,57.6034927368164,"near","near","near",2.5,6,95
"Exp5_S15",14,263,231.97694683075,"near","no flankers","near",Inf,5,96
"Exp5_S15",13,125,111.074194908142,"mid","no flankers","mid",Inf,7,97
"Exp5_S15",13,8,33.3222627639771,"mid","no flankers","mid",Inf,8,98
"Exp5_S15",1,183,176.261961936951,"mid","mid","mid",5,6,99
"Exp5_S15",10,113,191.813525818288,"far","far","far",2.5,8,100
"Exp5_S15",3,30,37,"mid","mid","mid",1.25,5,101
"Exp5_S15",7,287,17,"near","near","near",1.25,6,102
"Exp5_S15",6,249,293,"near","near","near",2.5,7,103
"Exp5_S15",7,181,63,"near","near","near",1.25,7,104
"Exp5_S15",15,104,101,"far","no flankers","far",Inf,9,105
"Exp5_S15",13,197,131,"mid","no flankers","mid",Inf,9,106
"Exp5_S15",3,120,89,"mid","mid","mid",1.25,6,107
"Exp5_S15",14,99,112,"near","no flankers","near",Inf,6,108
"Exp5_S15",12,234,334,"far","far","far",0.625,7,109
"Exp5_S15",14,39,75,"near","no flankers","near",Inf,7,110
"Exp5_S15",11,303,176,"far","far","far",1.25,8,111
"Exp5_S15",14,56,63,"near","no flankers","near",Inf,8,112
"Exp5_S15",12,190,301,"far","far","far",0.625,8,113
"Exp5_S15",10,16,42.1941442713141,"far","far","far",2.5,9,114
"Exp5_S15",1,108,252.906487464905,"mid","mid","mid",5,7,115
"Exp5_S15",12,296,16,"far","far","far",0.625,9,116
"Exp5_S15",12,251,331.600870132446,"far","far","far",0.625,10,117
"Exp5_S15",8,76,26,"near","near","near",0.625,6,118
"Exp5_S15",8,259,67,"near","near","near",0.625,7,119
"Exp5_S15",11,74,31.3865698724985,"far","far","far",1.25,9,120
"Exp5_S15",14,112,69.614938467741,"near","no flankers","near",Inf,9,121
"Exp5_S15",3,327,213.369375705719,"mid","mid","mid",1.25,7,122
"Exp5_S15",3,117,134.383269786835,"mid","mid","mid",1.25,8,123
"Exp5_S15",2,108,103.80447936058,"mid","mid","mid",2.5,7,124
"Exp5_S15",7,96,77.2987604141235,"near","near","near",1.25,8,125
"Exp5_S15",4,21,23.3941097259521,"mid","mid","mid",0.625,10,126
"Exp5_S15",13,328,312.101983070374,"mid","no flankers","mid",Inf,10,127
"Exp5_S15",8,181,165.925309002399,"near","near","near",0.625,8,128
"Exp5_S15",10,347,306.619383335114,"far","far","far",2.5,10,129
"Exp5_S15",14,330,305.82755947113,"near","no flankers","near",Inf,10,130
"Exp5_S15",8,312,304.758666940033,"near","near","near",0.625,9,131
"Exp5_S15",1,214,223.862428665161,"mid","mid","mid",5,8,132
"Exp5_S15",2,163,134.501536011696,"mid","mid","mid",2.5,8,133
"Exp5_S15",6,90,77.2184200286865,"near","near","near",2.5,8,134
"Exp5_S15",3,124,249.190107822418,"mid","mid","mid",1.25,9,135
"Exp5_S15",8,135,53.522987626493,"near","near","near",0.625,10,136
"Exp5_S15",6,10,287,"near","near","near",2.5,9,137
"Exp5_S15",7,352,177.097604364157,"near","near","near",1.25,9,138
"Exp5_S15",6,49,73.0919505059719,"near","near","near",2.5,10,139
"Exp5_S15",11,13,228.451376199722,"far","far","far",1.25,10,140
"Exp5_S15",2,241,275.311431765556,"mid","mid","mid",2.5,9,141
"Exp5_S15",7,224,13.2931137084961,"near","near","near",1.25,10,142
"Exp5_S15",5,260,274.120666027069,"near","near","near",5,10,143
"Exp5_S15",9,68,81.9923310279846,"far","far","far",5,9,144
"Exp5_S15",1,41,167,"mid","mid","mid",5,9,145
"Exp5_S15",15,352,218.805855728686,"far","no flankers","far",Inf,10,146
"Exp5_S15",3,166,273,"mid","mid","mid",1.25,10,147
"Exp5_S15",2,33,63.151472568512,"mid","mid","mid",2.5,10,148
"Exp5_S15",9,78,337.311257727444,"far","far","far",5,10,149
"Exp5_S15",1,89,265.892580866814,"mid","mid","mid",5,10,150
