"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order"
"Exp5_S2",2,231,217.774410963058,"mid","mid","mid",2.5,8,60
"Exp5_S2",3,356,20.7204138040543,"mid","mid","mid",1.25,3,61
"Exp5_S2",5,182,191.850619792938,"near","near","near",5,4,62
"Exp5_S2",7,317,286.672525294125,"near","near","near",1.25,4,63
"Exp5_S2",1,84,91.3542771339417,"mid","mid","mid",5,4,64
"Exp5_S2",4,310,351.02144742012,"mid","mid","mid",0.625,5,65
"Exp5_S2",7,115,122.517187595367,"near","near","near",1.25,5,66
"Exp5_S2",13,86,99.7093114852905,"mid","no flankers","mid",Inf,6,67
"Exp5_S2",3,345,2.35351186990738,"mid","mid","mid",1.25,4,68
"Exp5_S2",10,356,353.359006881714,"far","far","far",2.5,6,69
"Exp5_S2",12,185,150.237369425595,"far","far","far",0.625,4,70
"Exp5_S2",9,337,327.571623563766,"far","far","far",5,6,71
"Exp5_S2",7,134,125.546057224274,"near","near","near",1.25,6,72
"Exp5_S2",4,293,274.279586195946,"mid","mid","mid",0.625,6,73
"Exp5_S2",14,216,223.114863872528,"near","no flankers","near",Inf,4,74
"Exp5_S2",5,295,303.367948532104,"near","near","near",5,5,75
"Exp5_S2",14,72,80.6607513427734,"near","no flankers","near",Inf,5,76
"Exp5_S2",4,92,84.344687461853,"mid","mid","mid",0.625,7,77
"Exp5_S2",11,168,137.129313468933,"far","far","far",1.25,3,78
"Exp5_S2",11,49,61.9013590663671,"far","far","far",1.25,4,79
"Exp5_S2",15,274,276.85674482584,"far","no flankers","far",Inf,5,80
"Exp5_S2",5,194,180.67236995697,"near","near","near",5,6,81
"Exp5_S2",3,2,357.860211372375,"mid","mid","mid",1.25,5,82
"Exp5_S2",6,150,149.178235530853,"near","near","near",2.5,6,83
"Exp5_S2",8,170,168.166641056538,"near","near","near",0.625,6,84
"Exp5_S2",13,329,305.429705619812,"mid","no flankers","mid",Inf,7,85
"Exp5_S2",8,324,39.8793339729309,"near","near","near",0.625,7,86
"Exp5_S2",11,294,122.406763076782,"far","far","far",1.25,5,87
"Exp5_S2",12,94,335.630183309317,"far","far","far",0.625,5,88
"Exp5_S2",13,216,222.838758587837,"mid","no flankers","mid",Inf,8,89
"Exp5_S2",4,217,225.644186973572,"mid","mid","mid",0.625,8,90
"Exp5_S2",1,320,319.10724067688,"mid","mid","mid",5,5,91
"Exp5_S2",1,342,359,"mid","mid","mid",5,6,92
"Exp5_S2",9,316,316.271174192429,"far","far","far",5,7,93
"Exp5_S2",3,88,99.1619968414307,"mid","mid","mid",1.25,6,94
"Exp5_S2",10,231,241.044616699219,"far","far","far",2.5,7,95
"Exp5_S2",10,263,250.209473609924,"far","far","far",2.5,8,96
"Exp5_S2",3,59,70.6671524047852,"mid","mid","mid",1.25,7,97
"Exp5_S2",9,16,26.2896480560303,"far","far","far",5,8,98
"Exp5_S2",4,57,69.527370929718,"mid","mid","mid",0.625,9,99
"Exp5_S2",4,135,127.656841278076,"mid","mid","mid",0.625,10,100
"Exp5_S2",2,247,234.762567520142,"mid","mid","mid",2.5,9,101
"Exp5_S2",14,201,224.591881275177,"near","no flankers","near",Inf,6,102
"Exp5_S2",11,118,121.14953237772,"far","far","far",1.25,6,103
"Exp5_S2",5,121,111.390861228108,"near","near","near",5,7,104
"Exp5_S2",7,28,59.0804958343506,"near","near","near",1.25,7,105
"Exp5_S2",14,200,177.327481746674,"near","no flankers","near",Inf,7,106
"Exp5_S2",12,137,132.402233935893,"far","far","far",0.625,6,107
"Exp5_S2",14,337,310.258594021201,"near","no flankers","near",Inf,8,108
"Exp5_S2",9,298,310.648669242859,"far","far","far",5,9,109
"Exp5_S2",7,201,211.212773323059,"near","near","near",1.25,8,110
"Exp5_S2",10,27,42.7103519439697,"far","far","far",2.5,9,111
"Exp5_S2",11,339,291.308132648468,"far","far","far",1.25,7,112
"Exp5_S2",8,15,2.30456994473934,"near","near","near",0.625,8,113
"Exp5_S2",12,149,195.673404216766,"far","far","far",0.625,7,114
"Exp5_S2",8,209,205.534446656704,"near","near","near",0.625,9,115
"Exp5_S2",6,155,144.017258167267,"near","near","near",2.5,7,116
"Exp5_S2",7,161,174.37346124649,"near","near","near",1.25,9,117
"Exp5_S2",6,345,354.637994766235,"near","near","near",2.5,8,118
"Exp5_S2",10,156,170.035564899445,"far","far","far",2.5,10,119
"Exp5_S2",3,166,158.39642906189,"mid","mid","mid",1.25,8,120
"Exp5_S2",14,276,273.247295022011,"near","no flankers","near",Inf,9,121
"Exp5_S2",12,103,128.13105225563,"far","far","far",0.625,8,122
"Exp5_S2",3,22,2.97779178619385,"mid","mid","mid",1.25,9,123
"Exp5_S2",11,338,321.12477684021,"far","far","far",1.25,8,124
"Exp5_S2",15,39,62.8567457199097,"far","no flankers","far",Inf,6,125
"Exp5_S2",15,265,264.714874267578,"far","no flankers","far",Inf,7,126
"Exp5_S2",6,304,313.465554013848,"near","near","near",2.5,9,127
"Exp5_S2",3,301,313.043659210205,"mid","mid","mid",1.25,10,128
"Exp5_S2",6,252,215.729805469513,"near","near","near",2.5,10,129
"Exp5_S2",13,238,209.687099695206,"mid","no flankers","mid",Inf,9,130
"Exp5_S2",7,176,166,"near","near","near",1.25,10,131
"Exp5_S2",5,146,146.310216426849,"near","near","near",5,8,132
"Exp5_S2",9,341,329.086424827576,"far","far","far",5,10,133
"Exp5_S2",14,59,42.8333580493927,"near","no flankers","near",Inf,10,134
"Exp5_S2",13,0,0.202641487121582,"mid","no flankers","mid",Inf,10,135
"Exp5_S2",11,133,141.904498673975,"far","far","far",1.25,9,136
"Exp5_S2",1,344,2.80620884895325,"mid","mid","mid",5,7,137
"Exp5_S2",2,211,208.582137823105,"mid","mid","mid",2.5,10,138
"Exp5_S2",15,118,117.264891624451,"far","no flankers","far",Inf,8,139
"Exp5_S2",5,212,232.091950282454,"near","near","near",5,9,140
"Exp5_S2",1,50,54.710054397583,"mid","mid","mid",5,8,141
"Exp5_S2",15,49,54.798184633255,"far","no flankers","far",Inf,9,142
"Exp5_S2",8,80,79.7586750984192,"near","near","near",0.625,10,143
"Exp5_S2",1,141,120.279586195946,"mid","mid","mid",5,9,144
"Exp5_S2",1,172,172.108747959137,"mid","mid","mid",5,10,145
"Exp5_S2",12,240,212.334264755249,"far","far","far",0.625,9,146
"Exp5_S2",5,196,209.821764469147,"near","near","near",5,10,147
"Exp5_S2",11,21,218.38693857193,"far","far","far",1.25,10,148
"Exp5_S2",15,349,342.882884979248,"far","no flankers","far",Inf,10,149
"Exp5_S2",12,223,215.269773483276,"far","far","far",0.625,10,150
