"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order"
"Exp5_S5",14,202,214.844814397395,"near","no flankers","near",Inf,5,61
"Exp5_S5",11,168,176.234226353467,"far","far","far",1.25,3,62
"Exp5_S5",7,275,257.086156845093,"near","near","near",1.25,6,63
"Exp5_S5",10,260,275.329730808735,"far","far","far",2.5,2,64
"Exp5_S5",13,343,29.6197861433029,"mid","no flankers","mid",Inf,6,65
"Exp5_S5",2,155,150.556418657303,"mid","mid","mid",2.5,4,66
"Exp5_S5",6,272,268.902247786522,"near","near","near",2.5,5,67
"Exp5_S5",3,48,48.1321549415588,"mid","mid","mid",1.25,6,68
"Exp5_S5",11,251,207.989196896553,"far","far","far",1.25,4,69
"Exp5_S5",14,223,228.936921358109,"near","no flankers","near",Inf,6,70
"Exp5_S5",4,338,314.570330619812,"mid","mid","mid",0.625,6,71
"Exp5_S5",9,135,140.007668077946,"far","far","far",5,3,72
"Exp5_S5",10,262,269.550022721291,"far","far","far",2.5,3,73
"Exp5_S5",8,99,90.0977468490601,"near","near","near",0.625,5,74
"Exp5_S5",15,163,145.859884433448,"far","no flankers","far",Inf,6,75
"Exp5_S5",15,199,217.169400691986,"far","no flankers","far",Inf,7,76
"Exp5_S5",10,220,199.343678213656,"far","far","far",2.5,4,77
"Exp5_S5",3,106,135.757341384888,"mid","mid","mid",1.25,7,78
"Exp5_S5",2,198,209.721790671349,"mid","mid","mid",2.5,5,79
"Exp5_S5",6,95,90.0977575778961,"near","near","near",2.5,6,80
"Exp5_S5",13,169,157.972186803818,"mid","no flankers","mid",Inf,7,81
"Exp5_S5",12,204,200.509937286377,"far","far","far",0.625,6,82
"Exp5_S5",2,114,148.098907470703,"mid","mid","mid",2.5,6,83
"Exp5_S5",6,50,50.2184200286865,"near","near","near",2.5,7,84
"Exp5_S5",14,318,308.21842058748,"near","no flankers","near",Inf,7,85
"Exp5_S5",9,307,305.007668972015,"far","far","far",5,4,86
"Exp5_S5",1,25,53.1653738021851,"mid","mid","mid",5,3,87
"Exp5_S5",1,177,151.801393032074,"mid","mid","mid",5,4,88
"Exp5_S5",11,240,224.845937363803,"far","far","far",1.25,5,89
"Exp5_S5",1,305,310.484560966492,"mid","mid","mid",5,5,90
"Exp5_S5",14,304,312,"near","no flankers","near",Inf,8,91
"Exp5_S5",5,56,53.172447681427,"near","near","near",5,9,92
"Exp5_S5",13,2,345.591981887817,"mid","no flankers","mid",Inf,8,93
"Exp5_S5",4,167,154.26971912384,"mid","mid","mid",0.625,7,94
"Exp5_S5",9,306,311.875216342509,"far","far","far",5,5,95
"Exp5_S5",2,114,123.415764570236,"mid","mid","mid",2.5,7,96
"Exp5_S5",1,66,76.5177869796753,"mid","mid","mid",5,6,97
"Exp5_S5",10,229,228.212616682053,"far","far","far",2.5,5,98
"Exp5_S5",13,226,223.853943824768,"mid","no flankers","mid",Inf,9,99
"Exp5_S5",9,51,58.0216133594513,"far","far","far",5,6,100
"Exp5_S5",11,64,137.443710803986,"far","far","far",1.25,6,101
"Exp5_S5",7,236,213.770123511553,"near","near","near",1.25,7,102
"Exp5_S5",10,55,45.1279163360596,"far","far","far",2.5,6,103
"Exp5_S5",15,332,217.827467411757,"far","no flankers","far",Inf,8,104
"Exp5_S5",8,1,4.43103790283203,"near","near","near",0.625,6,105
"Exp5_S5",12,176,177.292783975601,"far","far","far",0.625,7,106
"Exp5_S5",11,229,223.542348608375,"far","far","far",1.25,7,107
"Exp5_S5",3,312,335.567238926888,"mid","mid","mid",1.25,8,108
"Exp5_S5",9,102,136.308125719428,"far","far","far",5,7,109
"Exp5_S5",2,297,306.674661636353,"mid","mid","mid",2.5,8,110
"Exp5_S5",9,283,269.197282314301,"far","far","far",5,8,111
"Exp5_S5",8,143,137.810295715928,"near","near","near",0.625,7,112
"Exp5_S5",7,211,224.356344223022,"near","near","near",1.25,8,113
"Exp5_S5",7,60,42.833354473114,"near","near","near",1.25,9,114
"Exp5_S5",5,71,64.9885368347168,"near","near","near",5,10,115
"Exp5_S5",8,284,140.316165089607,"near","near","near",0.625,8,116
"Exp5_S5",11,274,266.326594442129,"far","far","far",1.25,8,117
"Exp5_S5",11,269,269.967581525445,"far","far","far",1.25,9,118
"Exp5_S5",10,231,230.986059300601,"far","far","far",2.5,7,119
"Exp5_S5",11,206,221.198672294617,"far","far","far",1.25,10,120
"Exp5_S5",9,141,142.636460065842,"far","far","far",5,9,121
"Exp5_S5",12,210,216.673405557871,"far","far","far",0.625,8,122
"Exp5_S5",4,293,50.4876347780228,"mid","mid","mid",0.625,8,123
"Exp5_S5",4,47,54.9698558449745,"mid","mid","mid",0.625,9,124
"Exp5_S5",13,5,29.6197861433029,"mid","no flankers","mid",Inf,10,125
"Exp5_S5",15,261,274.385146141052,"far","no flankers","far",Inf,9,126
"Exp5_S5",1,203,218.633689165115,"mid","mid","mid",5,7,127
"Exp5_S5",8,213,220.160839796066,"near","near","near",0.625,9,128
"Exp5_S5",3,102,142.859353065491,"mid","mid","mid",1.25,9,129
"Exp5_S5",14,103,115.206985473633,"near","no flankers","near",Inf,9,130
"Exp5_S5",1,280,290.80447936058,"mid","mid","mid",5,8,131
"Exp5_S5",2,10,29.6197843551636,"mid","mid","mid",2.5,9,132
"Exp5_S5",6,236,221.637850046158,"near","near","near",2.5,8,133
"Exp5_S5",4,63,57.3608953356743,"mid","mid","mid",0.625,10,134
"Exp5_S5",10,301,305.640989765525,"far","far","far",2.5,8,135
"Exp5_S5",1,77,59.1020045280457,"mid","mid","mid",5,9,136
"Exp5_S5",10,330,321.329730808735,"far","far","far",2.5,9,137
"Exp5_S5",6,312,302.873538970947,"near","near","near",2.5,9,138
"Exp5_S5",1,200,201.716379642487,"mid","mid","mid",5,10,139
"Exp5_S5",6,36,52.0459754765034,"near","near","near",2.5,10,140
"Exp5_S5",15,260,221.198679447174,"far","no flankers","far",Inf,10,141
"Exp5_S5",12,336,329.183334350586,"far","far","far",0.625,9,142
"Exp5_S5",3,275,256.564903497696,"mid","mid","mid",1.25,10,143
"Exp5_S5",14,265,268.902245998383,"near","no flankers","near",Inf,10,144
"Exp5_S5",8,83,85.9253098964691,"near","near","near",0.625,10,145
"Exp5_S5",10,292,296.143261432648,"far","far","far",2.5,10,146
"Exp5_S5",7,35,54.6494436264038,"near","near","near",1.25,10,147
"Exp5_S5",12,262,268.744153022766,"far","far","far",0.625,10,148
"Exp5_S5",9,11,44.8828867673874,"far","far","far",5,10,149
"Exp5_S5",2,248,218.53168463707,"mid","mid","mid",2.5,10,150
