"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order"
"Exp5_S9",2,81,64.1762208938599,"mid","mid","mid",2.5,1,1
"Exp5_S9",5,328,308.781576395035,"near","near","near",5,1,2
"Exp5_S9",1,97,98.5927077531815,"mid","mid","mid",5,1,3
"Exp5_S9",9,299,298.560826718807,"far","far","far",5,1,4
"Exp5_S9",14,357,1.47700309753418,"near","no flankers","near",Inf,1,5
"Exp5_S9",11,22,24.9815154075623,"far","far","far",1.25,1,6
"Exp5_S9",4,3,292.355488777161,"mid","mid","mid",0.625,1,7
"Exp5_S9",4,64,41.9613718986511,"mid","mid","mid",0.625,2,8
"Exp5_S9",3,40,50.6004738807678,"mid","mid","mid",1.25,1,9
"Exp5_S9",1,261,211.994590312243,"mid","mid","mid",5,2,10
"Exp5_S9",9,141,181.25270088762,"far","far","far",5,2,11
"Exp5_S9",11,65,76.7703047990799,"far","far","far",1.25,2,12
"Exp5_S9",10,78,78.0216068774462,"far","far","far",2.5,1,13
"Exp5_S9",7,244,239.362005233765,"near","near","near",1.25,1,14
"Exp5_S9",4,182,227.523196220398,"mid","mid","mid",0.625,3,15
"Exp5_S9",9,245,238.094101175666,"far","far","far",5,3,16
"Exp5_S9",6,157,137.218419469893,"near","near","near",2.5,1,17
"Exp5_S9",3,159,125.746522903442,"mid","mid","mid",1.25,2,18
"Exp5_S9",13,110,113.683155417442,"mid","no flankers","mid",Inf,1,19
"Exp5_S9",12,190,298.380623817444,"far","far","far",0.625,1,20
"Exp5_S9",14,104,122.592015266418,"near","no flankers","near",Inf,2,21
"Exp5_S9",11,321,335.365286320448,"far","far","far",1.25,3,22
"Exp5_S9",9,149,141.077031597495,"far","far","far",5,4,23
"Exp5_S9",3,183,210.693979263306,"mid","mid","mid",1.25,3,24
"Exp5_S9",5,5,41.3563442230225,"near","near","near",5,2,25
"Exp5_S9",12,7,222.922968626022,"far","far","far",0.625,2,26
"Exp5_S9",4,56,40.7272017002106,"mid","mid","mid",0.625,4,27
"Exp5_S9",10,29,40.2927947044373,"far","far","far",2.5,2,28
"Exp5_S9",1,103,110.024730443954,"mid","mid","mid",5,3,29
"Exp5_S9",7,219,225.477012373507,"near","near","near",1.25,2,30
"Exp5_S9",8,99,78.2816648483276,"near","near","near",0.625,1,31
"Exp5_S9",1,88,87.6252007484436,"mid","mid","mid",5,4,32
"Exp5_S9",11,226,227.590101227164,"far","far","far",1.25,4,33
"Exp5_S9",13,67,64.1761994361877,"mid","no flankers","mid",Inf,2,34
"Exp5_S9",5,199,224.758667498827,"near","near","near",5,3,35
"Exp5_S9",3,334,25.9173122048378,"mid","mid","mid",1.25,4,36
"Exp5_S9",9,257,264.758106350899,"far","far","far",5,5,37
"Exp5_S9",5,106,108.275851964951,"near","near","near",5,4,38
"Exp5_S9",6,13,20.678186416626,"near","near","near",2.5,2,39
"Exp5_S9",14,328,313.21261832118,"near","no flankers","near",Inf,3,40
"Exp5_S9",12,91,142.224825970829,"far","far","far",0.625,3,41
"Exp5_S9",9,257,274.211230278015,"far","far","far",5,6,42
