"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order"
"Exp5_S3",3,90,82.688570022583,"mid","mid","mid",1.25,3,52
"Exp5_S3",2,147,125.415775299072,"mid","mid","mid",2.5,4,53
"Exp5_S3",9,55,49.1571664810181,"far","far","far",5,1,54
"Exp5_S3",9,251,215.685603111982,"far","far","far",5,2,55
"Exp5_S3",3,274,272.608965873718,"mid","mid","mid",1.25,4,56
"Exp5_S3",15,158,173.106308341026,"far","no flankers","far",Inf,4,57
"Exp5_S3",8,137,119.666716098785,"near","near","near",0.625,7,58
"Exp5_S3",5,359,5.90804815292358,"near","near","near",5,5,59
"Exp5_S3",7,290,307.775926113129,"near","near","near",1.25,5,60
"Exp5_S3",5,154,153.609294891357,"near","near","near",5,6,61
"Exp5_S3",8,179,177.327496051788,"near","near","near",0.625,8,62
"Exp5_S3",9,89,109.9491096735,"far","far","far",5,3,63
"Exp5_S3",14,101,92.045975252986,"near","no flankers","near",Inf,4,64
"Exp5_S3",1,124,128.292112350464,"mid","mid","mid",5,6,65
"Exp5_S3",8,166,175.764471888542,"near","near","near",0.625,9,66
"Exp5_S3",1,83,85.1568907499313,"mid","mid","mid",5,7,67
"Exp5_S3",7,175,185.965484112501,"near","near","near",1.25,6,68
"Exp5_S3",5,211,248.775926113129,"near","near","near",5,7,69
"Exp5_S3",2,33,35.7905745506287,"mid","mid","mid",2.5,5,70
"Exp5_S3",3,275,289.887169837952,"mid","mid","mid",1.25,5,71
"Exp5_S3",3,210,207.697055310011,"mid","mid","mid",1.25,6,72
"Exp5_S3",13,75,35.7905530929565,"mid","no flankers","mid",Inf,2,73
"Exp5_S3",11,43,60.9044982269406,"far","far","far",1.25,6,74
"Exp5_S3",8,239,226.551704153419,"near","near","near",0.625,10,75
"Exp5_S3",12,331,317,"far","far","far",0.625,6,76
"Exp5_S3",9,230,212.334258049726,"far","far","far",5,4,77
"Exp5_S3",4,170,183.049459993839,"mid","mid","mid",0.625,3,78
"Exp5_S3",13,93,111.892580866814,"mid","no flankers","mid",Inf,3,79
"Exp5_S3",11,142,128.597765952349,"far","far","far",1.25,7,80
"Exp5_S3",12,193,183.735094070435,"far","far","far",0.625,7,81
"Exp5_S3",15,20,67.2910594940186,"far","no flankers","far",Inf,5,82
"Exp5_S3",10,242,242.956784009933,"far","far","far",2.5,5,83
"Exp5_S3",1,144,142.200940608978,"mid","mid","mid",5,8,84
"Exp5_S3",9,29,24.3049716949463,"far","far","far",5,5,85
"Exp5_S3",14,39,48.4482955113053,"near","no flankers","near",Inf,5,86
"Exp5_S3",14,128,146.224222183228,"near","no flankers","near",Inf,6,87
"Exp5_S3",4,305,307.165373802185,"mid","mid","mid",0.625,4,88
"Exp5_S3",7,327,309.005802042782,"near","near","near",1.25,7,89
"Exp5_S3",9,152,142.194144159555,"far","far","far",5,6,90
"Exp5_S3",1,219,205.294460296631,"mid","mid","mid",5,9,91
"Exp5_S3",12,258,233.226554811001,"far","far","far",0.625,8,92
"Exp5_S3",15,25,34.8365268111229,"far","no flankers","far",Inf,6,93
"Exp5_S3",13,139,119.190107822418,"mid","no flankers","mid",Inf,4,94
"Exp5_S3",15,141,130.548641681671,"far","no flankers","far",Inf,7,95
"Exp5_S3",3,175,202.261961936951,"mid","mid","mid",1.25,7,96
"Exp5_S3",5,153,139.402320146561,"near","near","near",5,8,97
"Exp5_S3",6,354,345.706889867783,"near","near","near",2.5,5,98
"Exp5_S3",10,74,40.2927830815315,"far","far","far",2.5,6,99
"Exp5_S3",2,110,116.010847091675,"mid","mid","mid",2.5,6,100
"Exp5_S3",6,67,42.8102941513062,"near","near","near",2.5,6,101
"Exp5_S3",6,106,133.293111026287,"near","near","near",2.5,7,102
"Exp5_S3",14,289,301.396521568298,"near","no flankers","near",Inf,7,103
"Exp5_S3",5,266,283.67236995697,"near","near","near",5,9,104
"Exp5_S3",4,305,296.057952880859,"mid","mid","mid",0.625,5,105
"Exp5_S3",10,291,300.040083646774,"far","far","far",2.5,7,106
"Exp5_S3",7,93,88.6207383871078,"near","near","near",1.25,8,107
"Exp5_S3",11,92,90.7842469513416,"far","far","far",1.25,8,108
"Exp5_S3",10,324,342.126533508301,"far","far","far",2.5,8,109
"Exp5_S3",13,321,322.316844582558,"mid","no flankers","mid",Inf,5,110
"Exp5_S3",7,290,322.074690103531,"near","near","near",1.25,9,111
"Exp5_S3",9,148,138.819797992706,"far","far","far",5,7,112
"Exp5_S3",5,68,56.1264690756798,"near","near","near",5,10,113
"Exp5_S3",11,200,234.898222923279,"far","far","far",1.25,9,114
"Exp5_S3",2,75,83.779748916626,"mid","mid","mid",2.5,7,115
"Exp5_S3",10,129,124.973853588104,"far","far","far",2.5,9,116
"Exp5_S3",4,175,176.484571695328,"mid","mid","mid",0.625,6,117
"Exp5_S3",13,250,219.931214332581,"mid","no flankers","mid",Inf,6,118
"Exp5_S3",12,95,98.0585559457541,"far","far","far",0.625,9,119
"Exp5_S3",14,111,122.592022418976,"near","no flankers","near",Inf,8,120
"Exp5_S3",10,187,183.735108375549,"far","far","far",2.5,10,121
"Exp5_S3",12,324,332.406755924225,"far","far","far",0.625,10,122
"Exp5_S3",2,255,231.881746292114,"mid","mid","mid",2.5,8,123
"Exp5_S3",9,96,106.372942328453,"far","far","far",5,8,124
"Exp5_S3",6,27,26.2182788848877,"near","near","near",2.5,8,125
"Exp5_S3",15,176,180.511679649353,"far","no flankers","far",Inf,8,126
"Exp5_S3",9,308,337.24189722538,"far","far","far",5,9,127
"Exp5_S3",9,145,128.399095892906,"far","far","far",5,10,128
"Exp5_S3",4,208,212.231083869934,"mid","mid","mid",0.625,7,129
"Exp5_S3",7,34,45.3160261809826,"near","near","near",1.25,10,130
"Exp5_S3",1,315,311.195521086454,"mid","mid","mid",5,10,131
"Exp5_S3",14,345,334.034516334534,"near","no flankers","near",Inf,9,132
"Exp5_S3",4,190,150.567240715027,"mid","mid","mid",0.625,8,133
"Exp5_S3",13,334,312.044049859047,"mid","no flankers","mid",Inf,7,134
"Exp5_S3",14,247,199.396677017212,"near","no flankers","near",Inf,10,135
"Exp5_S3",4,257,279.820717811584,"mid","mid","mid",0.625,9,136
"Exp5_S3",6,305,313.304703712463,"near","near","near",2.5,9,137
"Exp5_S3",3,328,312.102004528046,"mid","mid","mid",1.25,8,138
"Exp5_S3",15,270,226.231094121933,"far","no flankers","far",Inf,9,139
"Exp5_S3",11,273,267.132456541061,"far","far","far",1.25,10,140
"Exp5_S3",13,344,314.570330619812,"mid","no flankers","mid",Inf,8,141
"Exp5_S3",2,359,2.46831893920898,"mid","mid","mid",2.5,9,142
"Exp5_S3",3,356,348.156881809235,"mid","mid","mid",1.25,9,143
"Exp5_S3",2,245,231.881774902344,"mid","mid","mid",2.5,10,144
"Exp5_S3",13,306,307.479137420654,"mid","no flankers","mid",Inf,9,145
"Exp5_S3",3,209,249.438167631626,"mid","mid","mid",1.25,10,146
"Exp5_S3",13,181,184.052543193102,"mid","no flankers","mid",Inf,10,147
"Exp5_S3",15,115,131.354484558105,"far","no flankers","far",Inf,10,148
"Exp5_S3",6,98,91.0861487984657,"near","near","near",2.5,10,149
"Exp5_S3",4,134,128.352384567261,"mid","mid","mid",0.625,10,150
