"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp3_S19",1,172,112.308347225189,"mid","mid","mid",5,1,1,"ring obstructs target"
"Exp3_S19",7,45,231.881755232811,"near","mid","mid",1.25,1,2,"target not in center of ring"
"Exp3_S19",5,247,87.6251935958862,"near","mid","mid",5,1,3,"ring obstructs target"
"Exp3_S19",9,6,310.867852210999,"far","mid","mid",5,1,4,"target not in center of ring"
"Exp3_S19",7,63,104.911896258593,"near","mid","mid",1.25,2,5,"target in center of ring"
"Exp3_S19",12,9,302.228735923767,"far","mid","mid",0.625,1,6,"target in center of ring"
"Exp3_S19",13,95,90.0935125350952,"mid","no flankers","mid",Inf,1,7,"target in center of ring"
"Exp3_S19",3,276,271.514718532562,"mid","mid","mid",1.25,1,8,"target in center of ring"
"Exp3_S19",3,125,120.947463512421,"mid","mid","mid",1.25,2,9,"target in center of ring"
"Exp3_S19",14,63,102.049462676048,"near","no flankers","mid",Inf,1,10,"target not in center of ring"
"Exp3_S19",11,33,259.033226013184,"far","mid","mid",1.25,1,11,"target in center of ring"
"Exp3_S19",9,301,308.399547576904,"far","mid","mid",5,2,12,"target in center of ring"
"Exp3_S19",14,77,65.4103642702103,"near","no flankers","mid",Inf,2,13,"target not in center of ring"
"Exp3_S19",3,309,299.760424137115,"mid","mid","mid",1.25,3,14,"target in center of ring"
"Exp3_S19",14,229,217.071857690811,"near","no flankers","mid",Inf,3,15,"target not in center of ring"
"Exp3_S19",8,12,0,"near","mid","mid",0.625,1,16,"target in center of ring"
"Exp3_S19",12,337,298.322259187698,"far","mid","mid",0.625,2,17,"target in center of ring"
"Exp3_S19",5,45,108.746522903442,"near","mid","mid",5,2,18,"target outside ring"
"Exp3_S19",6,2,323.209432601929,"near","mid","mid",2.5,1,19,"target in center of ring"
"Exp3_S19",15,51,51.8346118927002,"far","no flankers","mid",Inf,1,20,"unsure or no ring"
"Exp3_S19",4,319,305.931200027466,"mid","mid","mid",0.625,1,21,"target in center of ring"
"Exp3_S19",8,111,87,"near","mid","mid",0.625,2,22,"target in center of ring"
"Exp3_S19",12,206,320.881018638611,"far","mid","mid",0.625,3,23,"target in center of ring"
"Exp3_S19",9,166,85.0169732570648,"far","mid","mid",5,3,24,"ring obstructs target"
"Exp3_S19",13,64,35.6506946086884,"mid","no flankers","mid",Inf,2,25,"unsure or no ring"
"Exp3_S19",11,189,87.8098908364773,"far","mid","mid",1.25,2,26,"target in center of ring"
"Exp3_S19",9,259,250.394124031067,"far","mid","mid",5,4,27,"target in center of ring"
"Exp3_S19",6,61,50.6004810333252,"near","mid","mid",2.5,2,28,"target in center of ring"
"Exp3_S19",10,143,134.383276939392,"far","mid","mid",2.5,1,29,"target in center of ring"
"Exp3_S19",9,312,312.101968765259,"far","mid","mid",5,5,30,"target in center of ring"
"Exp3_S19",10,347,289.887169837952,"far","mid","mid",2.5,2,31,"target in center of ring"
"Exp3_S19",3,168,112.168456554413,"mid","mid","mid",1.25,4,32,"target in center of ring"
