"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp3_S14",12,343,341.721767425537,"far","mid","mid",0.625,1,1,"target not in center of ring"
"Exp3_S14",6,220,280.297526955605,"near","mid","mid",2.5,1,2,"target in center of ring"
"Exp3_S14",4,22,40.7271909713745,"mid","mid","mid",0.625,1,3,"target in center of ring"
"Exp3_S14",3,28,48.1321334838867,"mid","mid","mid",1.25,1,4,"target in center of ring"
"Exp3_S14",5,82,97.4984836578369,"near","mid","mid",5,1,5,"target in center of ring"
"Exp3_S14",11,138,108.60588312149,"far","mid","mid",1.25,1,6,"ring obstructs target"
"Exp3_S14",12,91,287.418843746185,"far","mid","mid",0.625,2,7,"ring obstructs target"
"Exp3_S14",15,279,263.302945137024,"far","no flankers","mid",Inf,1,8,"target outside ring"
"Exp3_S14",2,263,310.955951929092,"mid","mid","mid",2.5,1,9,"target in center of ring"
"Exp3_S14",1,301,298.112837314606,"mid","mid","mid",5,1,10,"target in center of ring"
"Exp3_S14",9,195,245.457486152649,"far","mid","mid",5,1,11,"target not in center of ring"
"Exp3_S14",5,159,45.6638431549072,"near","mid","mid",5,2,12,"target not in center of ring"
"Exp3_S14",2,160,113.542513847351,"mid","mid","mid",2.5,2,13,"target in center of ring"
"Exp3_S14",8,354,329.380208492279,"near","mid","mid",0.625,1,14,"ring obstructs target"
"Exp3_S14",15,102,75.2836418151855,"far","no flankers","mid",Inf,2,15,"unsure or no ring"
"Exp3_S14",14,194,150.567247867584,"near","no flankers","mid",Inf,1,16,"unsure or no ring"
"Exp3_S14",13,324,307.473728179932,"mid","no flankers","mid",Inf,1,17,"unsure or no ring"
"Exp3_S14",1,301,255.330758333206,"mid","mid","mid",5,2,18,"target in center of ring"
"Exp3_S14",7,215,167.845451831818,"near","mid","mid",1.25,1,19,"target outside ring"
"Exp3_S14",11,79,98.7326145172119,"far","mid","mid",1.25,2,20,"ring obstructs target"
"Exp3_S14",2,88,78.9861059188843,"mid","mid","mid",2.5,3,21,"target in center of ring"
"Exp3_S14",8,277,283.716358184814,"near","mid","mid",0.625,2,22,"ring obstructs target"
"Exp3_S14",13,40,157,"mid","no flankers","mid",Inf,2,23,"unsure or no ring"
"Exp3_S14",5,230,295,"near","mid","mid",5,3,24,"target not in center of ring"
"Exp3_S14",2,277,20,"mid","mid","mid",2.5,4,25,"target in center of ring"
