"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp3_S9",6,48,34.5564079284668,"near","mid","mid",2.5,1,1,"ring obstructs target"
"Exp3_S9",9,309,177.751932144165,"far","mid","mid",5,1,2,"target not in center of ring"
"Exp3_S9",2,117,98.7326180934906,"mid","mid","mid",2.5,1,3,"target in center of ring"
"Exp3_S9",4,355,296.765842318535,"mid","mid","mid",0.625,1,4,"target in center of ring"
"Exp3_S9",2,175,182.515453338623,"mid","mid","mid",2.5,2,5,"target in center of ring"
"Exp3_S9",6,241,324.443579554558,"near","mid","mid",2.5,2,6,"unsure or no ring"
"Exp3_S9",5,59,118.556420445442,"near","mid","mid",5,1,7,"target outside ring"
"Exp3_S9",6,125,137.322259187698,"near","mid","mid",2.5,3,8,"target outside ring"
"Exp3_S9",9,121,144.396446943283,"far","mid","mid",5,2,9,"target in center of ring"
"Exp3_S9",8,332,323.20942902565,"near","mid","mid",0.625,1,10,"target not in center of ring"
"Exp3_S9",12,289,281.24805355072,"far","mid","mid",0.625,1,11,"ring obstructs target"
"Exp3_S9",1,139,139.459814429283,"mid","mid","mid",5,1,12,"target in center of ring"
"Exp3_S9",7,297,329.380210280418,"near","mid","mid",1.25,1,13,"target outside ring"
"Exp3_S9",8,235,219.911900281906,"near","mid","mid",0.625,2,14,"target outside ring"
"Exp3_S9",6,100,87.625207901001,"near","mid","mid",2.5,4,15,"target outside ring"
"Exp3_S9",1,334,320.741127967834,"mid","mid","mid",5,2,16,"target in center of ring"
"Exp3_S9",2,11,3.70247304439545,"mid","mid","mid",2.5,3,17,"target in center of ring"
"Exp3_S9",7,292,320.74111366272,"near","mid","mid",1.25,2,18,"target outside ring"
"Exp3_S9",5,183,174.506954193115,"near","mid","mid",5,2,19,"target not in center of ring"
"Exp3_S9",7,182,179.746522903442,"near","mid","mid",1.25,3,20,"target outside ring"
"Exp3_S9",1,337,320.46831715107,"mid","mid","mid",5,3,21,"target in center of ring"
"Exp3_S9",8,86,78.9860987663269,"near","mid","mid",0.625,3,22,"target outside ring"
"Exp3_S9",9,36,0,"far","mid","mid",5,3,23,"target in center of ring"
"Exp3_S9",12,298,268.906480312347,"far","mid","mid",0.625,2,24,"target outside ring"
