"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp4_ES2",21,100,111.261019407047,"far","far","far",2.5,1,1,"target in center of ring"
"Exp4_ES2",15,307,290.402848395875,"mid","far","far",0.625,1,2,"target outside ring"
"Exp4_ES2",24,20,6.2008244414208,"far","no flankers","far",Inf,1,3,"unsure or no ring"
"Exp4_ES2",18,218,55.8921288670868,"near","far","far",1.25,1,4,"target not in center of ring"
"Exp4_ES2",20,322,296.776536987969,"near","no flankers","far",Inf,1,5,"unsure or no ring"
"Exp4_ES2",6,224,235.953970925236,"far","near","near",1.25,1,6,"target not in center of ring"
"Exp4_ES2",3,87,299.650959610427,"mid","near","near",0.625,1,7,"target in center of ring"
"Exp4_ES2",3,217,261.609424233744,"mid","near","near",0.625,2,8,"target in center of ring"
"Exp4_ES2",6,69,307.530847178459,"far","near","near",1.25,2,9,"target not in center of ring"
"Exp4_ES2",12,342,320.423123746777,"near","no flankers","near",Inf,1,10,"unsure or no ring"
"Exp4_ES2",8,295,302.032547980521,"far","no flankers","near",Inf,1,11,"unsure or no ring"
"Exp4_ES2",7,301,302.618411629905,"far","near","near",0.625,1,12,"target outside ring"
"Exp4_ES2",2,205,235.851833285592,"mid","near","near",1.25,1,13,"target outside ring"
"Exp4_ES2",2,92,297.641972214265,"mid","near","near",1.25,2,14,"target not in center of ring"
"Exp4_ES2",14,301,290.416566707247,"mid","far","far",1.25,1,15,"ring obstructs target"
"Exp4_ES2",6,354,314.48821970782,"far","near","near",1.25,3,16,"target not in center of ring"
"Exp4_ES2",12,123,119.604930535663,"near","no flankers","near",Inf,2,17,"unsure or no ring"
"Exp4_ES2",11,28,69.7351224577485,"near","near","near",0.625,1,18,"target in center of ring"
"Exp4_ES2",8,125,149.856326983672,"far","no flankers","near",Inf,2,19,"unsure or no ring"
"Exp4_ES2",22,100,93.7002246849041,"far","far","far",1.25,1,20,"target in center of ring"
"Exp4_ES2",3,328,323.390575766256,"mid","near","near",0.625,3,21,"target outside ring"
"Exp4_ES2",13,65,91.8820090948152,"mid","far","far",2.5,1,22,"target in center of ring"
"Exp4_ES2",21,322,347.134108242624,"far","far","far",2.5,2,23,"target in center of ring"
"Exp4_ES2",4,215,209.850741191636,"mid","no flankers","near",Inf,1,24,"unsure or no ring"
"Exp4_ES2",17,320,317.02263857061,"near","far","far",2.5,1,25,"target outside ring"
"Exp4_ES2",15,40,32.7502998782584,"mid","far","far",0.625,2,26,"target outside ring"
"Exp4_ES2",5,56,53.4141363506159,"far","near","near",2.5,1,27,"target outside ring"
"Exp4_ES2",19,40,38.3939281366371,"near","far","far",0.625,1,28,"target outside ring"
"Exp4_ES2",15,97,42.6674663420224,"mid","far","far",0.625,3,29,"target outside ring"
"Exp4_ES2",16,284,322.54707641077,"mid","no flankers","far",Inf,1,30,"unsure or no ring"
"Exp4_ES2",24,8,357.976161916356,"far","no flankers","far",Inf,2,31,"unsure or no ring"
"Exp4_ES2",1,35,52.0415353766828,"mid","near","near",2.5,1,32,"target outside ring"
