"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp4_ES4",1,248,80.2839444285305,"mid","near","near",2.5,1,1,"target in center of ring"
"Exp4_ES4",14,277,82.930884775136,"mid","far","far",1.25,1,2,"ring obstructs target"
"Exp4_ES4",6,277,93.4747386135778,"far","near","near",1.25,1,3,"target in center of ring"
"Exp4_ES4",19,324,317.02263857061,"near","far","far",0.625,1,4,"target outside ring"
"Exp4_ES4",9,173,159.371508879977,"near","near","near",2.5,1,5,"target in center of ring"
"Exp4_ES4",4,246,223.980933113721,"mid","no flankers","near",Inf,1,6,"unsure or no ring"
"Exp4_ES4",20,68,73.4642428745345,"near","no flankers","far",Inf,1,7,"unsure or no ring"
"Exp4_ES4",12,170,173.557809366944,"near","no flankers","near",Inf,1,8,"unsure or no ring"
"Exp4_ES4",8,158,119.893368662274,"far","no flankers","near",Inf,1,9,"unsure or no ring"
"Exp4_ES4",21,37,31.2270615511315,"far","far","far",2.5,1,10,"target in center of ring"
"Exp4_ES4",19,303,210.476761672873,"near","far","far",0.625,2,11,"target outside ring"
"Exp4_ES4",7,22,23.7396161558293,"far","near","near",0.625,1,12,"target in center of ring"
"Exp4_ES4",7,165,347.130191922085,"far","near","near",0.625,2,13,"target in center of ring"
"Exp4_ES4",14,287,319.582233779719,"mid","far","far",1.25,2,14,"target in center of ring"
"Exp4_ES4",2,52,44.8092058149527,"mid","near","near",1.25,1,15,"target outside ring"
"Exp4_ES4",4,291,330.809205814953,"mid","no flankers","near",Inf,2,16,"unsure or no ring"
"Exp4_ES4",22,140,133.961244091951,"far","far","far",1.25,1,17,"target in center of ring"
"Exp4_ES4",10,123,135.251396448009,"near","near","near",1.25,1,18,"target in center of ring"
"Exp4_ES4",19,168,144.6925039387,"near","far","far",0.625,3,19,"target outside ring"
"Exp4_ES4",21,205,208.357571254655,"far","far","far",2.5,2,20,"target in center of ring"
"Exp4_ES4",3,341,19.2884381266113,"mid","near","near",0.625,1,21,"target in center of ring"
"Exp4_ES4",13,255,225.275937231452,"mid","far","far",2.5,1,22,"target not in center of ring"
"Exp4_ES4",23,105,91.1215894442854,"far","far","far",0.625,1,23,"target in center of ring"
"Exp4_ES4",15,73,69.1090706459467,"mid","far","far",0.625,1,24,"ring obstructs target"
"Exp4_ES4",17,165,160.002399026067,"near","far","far",2.5,1,25,"target outside ring"
"Exp4_ES4",11,124,133.641972214265,"near","near","near",0.625,1,26,"target in center of ring"
"Exp4_ES4",9,186,170.544328272701,"near","near","near",2.5,2,27,"target in center of ring"
"Exp4_ES4",1,300,34.432111142939,"mid","near","near",2.5,2,28,"target in center of ring"
"Exp4_ES4",10,51,31.1582462045259,"near","near","near",1.25,2,29,"target in center of ring"
"Exp4_ES4",2,27,25.5578093669436,"mid","near","near",1.25,2,30,"target in center of ring"
"Exp4_ES4",11,349,347.130191922085,"near","near","near",0.625,2,31,"target in center of ring"
"Exp4_ES4",24,205,206.402848395875,"far","no flankers","far",Inf,1,32,"unsure or no ring"
"Exp4_ES4",4,40,40.0606022629619,"mid","no flankers","near",Inf,3,33,"unsure or no ring"
"Exp4_ES4",13,176,172.004798052134,"mid","far","far",2.5,2,34,"target not in center of ring"
"Exp4_ES4",7,40,32.6419722142653,"far","near","near",0.625,3,35,"target outside ring"
"Exp4_ES4",9,113,136.4410985391,"near","near","near",2.5,3,36,"target in center of ring"
"Exp4_ES4",6,270,72.7025744772271,"far","near","near",1.25,2,37,"target in center of ring"
"Exp4_ES4",11,119,122.79572472071,"near","near","near",0.625,3,38,"target in center of ring"
"Exp4_ES4",15,339,306.272338692352,"mid","far","far",0.625,2,39,"target outside ring"
"Exp4_ES4",5,96,44.5117802921799,"far","near","near",2.5,1,40,"target in center of ring"
"Exp4_ES4",4,108,89.0235605843598,"mid","no flankers","near",Inf,4,41,"unsure or no ring"
"Exp4_ES4",1,45,38.5768762532226,"mid","near","near",2.5,3,42,"target outside ring"
"Exp4_ES4",18,243,234.091753795474,"near","far","far",1.25,1,43,"target not in center of ring"
"Exp4_ES4",1,184,191.338960899456,"mid","near","near",2.5,4,44,"target outside ring"
"Exp4_ES4",18,30,27.1317092165569,"near","far","far",1.25,2,45,"target outside ring"
"Exp4_ES4",11,51,43.0280542824406,"near","near","near",0.625,4,46,"target in center of ring"
"Exp4_ES4",12,122,147.358027785735,"near","no flankers","near",Inf,2,47,"target in center of ring"
"Exp4_ES4",5,221,131.74410985391,"far","near","near",2.5,2,48,"target in center of ring"
"Exp4_ES4",7,213,212.288438126611,"far","near","near",0.625,4,49,"target in center of ring"
"Exp4_ES4",9,121,146.888874964194,"near","near","near",2.5,4,50,"target in center of ring"
"Exp4_ES4",21,287,309.855771985105,"far","far","far",2.5,3,51,"target in center of ring"
"Exp4_ES4",16,301,317.02263857061,"mid","no flankers","far",Inf,1,52,"target in center of ring"
"Exp4_ES4",17,105,104.431484531653,"near","far","far",2.5,2,53,"target in center of ring"
"Exp4_ES4",16,25,45.6626682898882,"mid","no flankers","far",Inf,2,54,"unsure or no ring"
"Exp4_ES4",17,289,305.347451482383,"near","far","far",2.5,3,55,"target outside ring"
"Exp4_ES4",1,201,86.9349040389573,"mid","near","near",2.5,5,56,"target in center of ring"
"Exp4_ES4",11,194,194.934904038957,"near","near","near",0.625,5,57,"target in center of ring"
"Exp4_ES4",9,251,211.883289172157,"near","near","near",2.5,5,58,"target in center of ring"
"Exp4_ES4",8,106,127.627399026067,"far","no flankers","near",Inf,2,59,"unsure or no ring"
"Exp4_ES4",24,159,153.536956638499,"far","no flankers","far",Inf,2,60,"unsure or no ring"
"Exp4_ES4",15,198,164.582233779719,"mid","far","far",0.625,3,61,"target outside ring"
"Exp4_ES4",12,275,267.48821970782,"near","no flankers","near",Inf,3,62,"target outside ring"
"Exp4_ES4",11,78,87.5398345746204,"near","near","near",0.625,6,63,"target in center of ring"
"Exp4_ES4",23,105,80.3712895660269,"far","far","far",0.625,2,64,"target in center of ring"
"Exp4_ES4",6,90,84.371508879977,"far","near","near",1.25,3,65,"target outside ring"
"Exp4_ES4",18,319,280.164467559438,"near","far","far",1.25,3,66,"target outside ring"
"Exp4_ES4",19,327,253.032758342882,"near","far","far",0.625,4,67,"target outside ring"
"Exp4_ES4",8,187,198.48821970782,"far","no flankers","near",Inf,3,68,"unsure or no ring"
"Exp4_ES4",1,352,354.548821970782,"mid","near","near",2.5,6,69,"target outside ring"
"Exp4_ES4",24,250,221.865891757376,"far","no flankers","far",Inf,3,70,"unsure or no ring"
"Exp4_ES4",16,98,114.553597643942,"mid","no flankers","far",Inf,3,71,"unsure or no ring"
"Exp4_ES4",12,356,347.130191922085,"near","no flankers","near",Inf,4,72,"unsure or no ring"
"Exp4_ES4",12,130,134.957372529361,"near","no flankers","near",Inf,5,73,"unsure or no ring"
"Exp4_ES4",3,55,53.3804962761386,"mid","near","near",0.625,2,74,"target outside ring"
"Exp4_ES4",21,276,277.620989687769,"far","far","far",2.5,4,75,"target in center of ring"
"Exp4_ES4",18,325,315.740180105987,"near","far","far",1.25,4,76,"target outside ring"
"Exp4_ES4",22,148,140.265817459181,"far","far","far",1.25,2,77,"target in center of ring"
"Exp4_ES4",15,323,314.357571254655,"mid","far","far",0.625,4,78,"ring obstructs target"
"Exp4_ES4",14,303,312.525637353194,"mid","far","far",1.25,3,79,"ring obstructs target"
"Exp4_ES4",10,137,140.953970925236,"near","near","near",1.25,3,80,"target in center of ring"
"Exp4_ES4",10,1,357.516273990261,"near","near","near",1.25,4,81,"target in center of ring"
"Exp4_ES4",16,86,88.8104948438843,"mid","no flankers","far",Inf,4,82,"unsure or no ring"
"Exp4_ES4",5,103,93.6509596104268,"far","near","near",2.5,3,83,"target in center of ring"
"Exp4_ES4",8,343,327.841753795474,"far","no flankers","near",Inf,4,84,"unsure or no ring"
"Exp4_ES4",22,334,328.28485749069,"far","far","far",1.25,3,85,"target in center of ring"
"Exp4_ES4",5,190,195.368107275852,"far","near","near",2.5,4,86,"target outside ring"
"Exp4_ES4",24,281,272.535757125466,"far","no flankers","far",Inf,4,87,"unsure or no ring"
"Exp4_ES4",8,222,233.358027785735,"far","no flankers","near",Inf,5,88,"unsure or no ring"
"Exp4_ES4",4,264,250.130191922085,"mid","no flankers","near",Inf,5,89,"unsure or no ring"
"Exp4_ES4",2,298,77.4276174448582,"mid","near","near",1.25,3,90,"target in center of ring"
"Exp4_ES4",12,149,114.544328272701,"near","no flankers","near",Inf,6,91,"unsure or no ring"
"Exp4_ES4",6,194,207.544328272701,"far","near","near",1.25,4,92,"target outside ring"
"Exp4_ES4",16,87,95.5446773847035,"mid","no flankers","far",Inf,5,93,"unsure or no ring"
"Exp4_ES4",13,94,98.1054721068462,"mid","far","far",2.5,3,94,"target not in center of ring"
"Exp4_ES4",10,139,139.362521483816,"near","near","near",1.25,5,95,"target in center of ring"
"Exp4_ES4",3,243,224.53534087654,"mid","near","near",0.625,3,96,"target outside ring"
"Exp4_ES4",13,14,7.67878562732742,"mid","far","far",2.5,4,97,"target not in center of ring"
"Exp4_ES4",15,126,91.5911540389573,"mid","far","far",0.625,5,98,"target outside ring"
"Exp4_ES4",23,47,41.465442387568,"far","far","far",0.625,3,99,"target in center of ring"
"Exp4_ES4",22,295,293.263418433114,"far","far","far",1.25,4,100,"target in center of ring"
"Exp4_ES4",16,2,0,"mid","no flankers","far",Inf,6,101,"unsure or no ring"
"Exp4_ES4",5,316,305.585863649384,"far","near","near",2.5,5,102,"target outside ring"
"Exp4_ES4",14,262,245.865891757376,"mid","far","far",1.25,4,103,"ring obstructs target"
"Exp4_ES4",21,172,167.974962403323,"far","far","far",2.5,5,104,"target in center of ring"
"Exp4_ES4",19,71,58.8706898095102,"near","far","far",0.625,5,105,"target outside ring"
"Exp4_ES4",15,137,87.5381561515325,"mid","far","far",0.625,6,106,"target outside ring"
"Exp4_ES4",23,326,308.538156151532,"far","far","far",0.625,4,107,"target in center of ring"
"Exp4_ES4",7,329,116.659947006588,"far","near","near",0.625,5,108,"target in center of ring"
"Exp4_ES4",6,152,140.953970925236,"far","near","near",1.25,5,109,"target outside ring"
"Exp4_ES4",24,158,142.644827771412,"far","no flankers","far",Inf,5,110,"unsure or no ring"
"Exp4_ES4",8,152,131.236823259811,"far","no flankers","near",Inf,6,111,"target outside ring"
"Exp4_ES4",6,335,96.7721641363506,"far","near","near",1.25,6,112,"target in center of ring"
"Exp4_ES4",5,11,1.4837260097393,"far","near","near",2.5,6,113,"target outside ring"
"Exp4_ES4",23,42,15.3575712546548,"far","far","far",0.625,5,114,"target in center of ring"
"Exp4_ES4",9,100,91.9910126038384,"near","near","near",2.5,6,115,"target in center of ring"
"Exp4_ES4",3,338,54.8978623603552,"mid","near","near",0.625,4,116,"target in center of ring"
"Exp4_ES4",13,288,309.71514250931,"mid","far","far",2.5,5,117,"target in center of ring"
"Exp4_ES4",9,40,40.0134810942423,"near","near","near",2.5,7,118,"target in center of ring"
"Exp4_ES4",1,274,282.679013892867,"mid","near","near",2.5,7,119,"target outside ring"
"Exp4_ES4",21,10,11.7479008521914,"far","far","far",2.5,6,120,"target in center of ring"
"Exp4_ES4",23,8,12.7979760455457,"far","far","far",0.625,6,121,"target in center of ring"
"Exp4_ES4",24,40,15.3575712546548,"far","no flankers","far",Inf,6,122,"unsure or no ring"
"Exp4_ES4",14,69,117.49820073045,"mid","far","far",1.25,5,123,"unsure or no ring"
"Exp4_ES4",3,336,66.9304103408765,"mid","near","near",0.625,5,124,"target in center of ring"
"Exp4_ES4",16,356,328.796776532512,"mid","no flankers","far",Inf,7,125,"unsure or no ring"
"Exp4_ES4",6,291,307.069589659123,"far","near","near",1.25,7,126,"target outside ring"
"Exp4_ES4",21,263,264.294977262962,"far","far","far",2.5,7,127,"target in center of ring"
"Exp4_ES4",12,217,229.915837152678,"near","no flankers","near",Inf,7,128,"unsure or no ring"
"Exp4_ES4",19,125,132.904647665425,"near","far","far",0.625,6,129,"target outside ring"
"Exp4_ES4",18,263,259.93860552134,"near","far","far",1.25,5,130,"target outside ring"
"Exp4_ES4",22,189,185.452923589229,"far","far","far",1.25,5,131,"target in center of ring"
"Exp4_ES4",5,290,298.79572472071,"far","near","near",2.5,7,132,"target outside ring"
"Exp4_ES4",20,13,10.2383808364366,"near","no flankers","far",Inf,2,133,"unsure or no ring"
"Exp4_ES4",8,47,37.0931502434833,"far","no flankers","near",Inf,7,134,"unsure or no ring"
"Exp4_ES4",24,26,29.691304425666,"far","no flankers","far",Inf,7,135,"unsure or no ring"
"Exp4_ES4",18,330,320.606071863363,"near","far","far",1.25,6,136,"target outside ring"
"Exp4_ES4",11,168,146.594851045546,"near","near","near",0.625,7,137,"target in center of ring"
"Exp4_ES4",3,144,148.310906617015,"mid","near","near",0.625,6,138,"target in center of ring"
"Exp4_ES4",2,282,286.297425522773,"mid","near","near",1.25,4,139,"target outside ring"
"Exp4_ES4",11,317,308.553315668863,"near","near","near",0.625,8,140,"target in center of ring"
"Exp4_ES4",18,17,27.5220388140933,"near","far","far",1.25,7,141,"target outside ring"
"Exp4_ES4",20,67,41.465442387568,"near","no flankers","far",Inf,3,142,"unsure or no ring"
"Exp4_ES4",24,298,292.618590661701,"far","no flankers","far",Inf,8,143,"unsure or no ring"
"Exp4_ES4",16,216,233.345052456316,"mid","no flankers","far",Inf,8,144,"unsure or no ring"
"Exp4_ES4",17,34,58.7592201374964,"near","far","far",2.5,4,145,"target outside ring"
"Exp4_ES4",17,95,85.937406008307,"near","far","far",2.5,5,146,"target outside ring"
"Exp4_ES4",3,62,57.8653143798339,"mid","near","near",0.625,7,147,"target outside ring"
"Exp4_ES4",9,325,341.195287883128,"near","near","near",2.5,8,148,"target in center of ring"
"Exp4_ES4",13,107,143.48208339301,"mid","far","far",2.5,6,149,"target in center of ring"
"Exp4_ES4",21,279,270.314693139502,"far","far","far",2.5,8,150,"target in center of ring"
"Exp4_ES4",2,90,71.2188484674878,"mid","near","near",1.25,5,151,"target in center of ring"
"Exp4_ES4",7,328,296.683507590948,"far","near","near",0.625,6,152,"target in center of ring"
"Exp4_ES4",2,35,69.0089873961616,"mid","near","near",1.25,6,153,"target in center of ring"
"Exp4_ES4",2,159,150.609424233744,"mid","near","near",1.25,7,154,"target outside ring"
"Exp4_ES4",22,78,78.7568211114293,"far","far","far",1.25,6,155,"unsure or no ring"
"Exp4_ES4",20,313,311.205622493555,"near","no flankers","far",Inf,4,156,"unsure or no ring"
"Exp4_ES4",7,270,78.6374785161845,"far","near","near",0.625,7,157,"target in center of ring"
"Exp4_ES4",5,242,58.8743017759954,"far","near","near",2.5,8,158,"target in center of ring"
"Exp4_ES4",15,100,90.1317092165568,"mid","far","far",0.625,7,159,"target in center of ring"
"Exp4_ES4",13,302,296.545876897737,"mid","far","far",2.5,7,160,"target in center of ring"
"Exp4_ES4",1,311,93.4747386135778,"mid","near","near",2.5,8,161,"target in center of ring"
"Exp4_ES4",14,101,85.4904799842453,"mid","far","far",1.25,6,162,"target in center of ring"
"Exp4_ES4",23,296,299.105472106846,"far","far","far",0.625,7,163,"target in center of ring"
"Exp4_ES4",19,231,240.234782297336,"near","far","far",0.625,7,164,"target outside ring"
"Exp4_ES4",20,57,41.9773614293899,"near","no flankers","far",Inf,5,165,"unsure or no ring"
"Exp4_ES4",15,331,332.380209825265,"mid","far","far",0.625,8,166,"unsure or no ring"
"Exp4_ES4",18,1,2.04767616728732,"near","far","far",1.25,8,167,"target outside ring"
"Exp4_ES4",23,333,334.939805034374,"far","far","far",0.625,8,168,"target in center of ring"
"Exp4_ES4",3,12,5.93490403895733,"mid","near","near",0.625,8,169,"target in center of ring"
"Exp4_ES4",13,171,156.095352334575,"mid","far","far",2.5,8,170,"target in center of ring"
"Exp4_ES4",4,163,149.25589014609,"mid","no flankers","near",Inf,6,171,"unsure or no ring"
"Exp4_ES4",6,213,110.962958321398,"far","near","near",1.25,8,172,"target in center of ring"
"Exp4_ES4",12,184,167.102137639645,"near","no flankers","near",Inf,8,173,"unsure or no ring"
"Exp4_ES4",19,255,235.263418433114,"near","far","far",0.625,8,174,"target outside ring"
"Exp4_ES4",22,337,319.859370524205,"far","far","far",1.25,7,175,"target in center of ring"
"Exp4_ES4",17,346,357.112669185047,"near","far","far",2.5,6,176,"target in center of ring"
"Exp4_ES4",4,118,142.437696934976,"mid","no flankers","near",Inf,7,177,"target in center of ring"
"Exp4_ES4",14,89,89.5858323188199,"mid","far","far",1.25,7,178,"ring obstructs target"
"Exp4_ES4",10,155,135.408550558579,"near","near","near",1.25,6,179,"target in center of ring"
"Exp4_ES4",4,147,129.455671727299,"mid","no flankers","near",Inf,8,180,"unsure or no ring"
"Exp4_ES4",10,154,140.037041678602,"near","near","near",1.25,7,181,"target in center of ring"
"Exp4_ES4",20,36,28.3414539172157,"near","no flankers","far",Inf,6,182,"unsure or no ring"
"Exp4_ES4",20,53,36.8784105557147,"near","no flankers","far",Inf,7,183,"unsure or no ring"
"Exp4_ES4",8,279,269.97643941564,"far","no flankers","near",Inf,8,184,"unsure or no ring"
"Exp4_ES4",22,113,94.0715142509309,"far","far","far",1.25,8,185,"target in center of ring"
"Exp4_ES4",7,118,118.995506301919,"far","near","near",0.625,8,186,"target outside ring"
"Exp4_ES4",2,331,302.418630048697,"mid","near","near",1.25,8,187,"target outside ring"
"Exp4_ES4",17,319,313.951124319679,"near","far","far",2.5,7,188,"target outside ring"
"Exp4_ES4",10,236,249.897862360355,"near","near","near",1.25,8,189,"target in center of ring"
"Exp4_ES4",17,76,56.1018735677456,"near","far","far",2.5,8,190,"target outside ring"
"Exp4_ES4",20,30,53.6865063735319,"near","no flankers","far",Inf,8,191,"unsure or no ring"
"Exp4_ES4",14,82,82.2711391793182,"mid","far","far",1.25,8,192,"ring obstructs target"
