"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp4_ES1",22,224,225.381409338299,"far","far","far",1.25,1,1,"target in center of ring"
"Exp4_ES1",5,161,155.79123102263,"far","near","near",2.5,1,2,"target in center of ring"
"Exp4_ES1",1,165,171.53534087654,"mid","near","near",2.5,1,3,"ring obstructs target"
"Exp4_ES1",19,244,227.489280471212,"near","far","far",0.625,1,4,"target outside ring"
"Exp4_ES1",23,117,111.598351117158,"far","far","far",0.625,1,5,"target in center of ring"
"Exp4_ES1",11,48,43.8417537954741,"near","near","near",0.625,1,6,"target in center of ring"
"Exp4_ES1",24,8,28.1555473002005,"far","no flankers","far",Inf,1,7,"unsure or no ring"
"Exp4_ES1",10,173,163.576876253223,"near","near","near",1.25,1,8,"target in center of ring"
"Exp4_ES1",20,192,192.87068980951,"near","no flankers","far",Inf,1,9,"unsure or no ring"
"Exp4_ES1",23,232,145.594752578058,"far","far","far",0.625,2,10,"target in center of ring"
"Exp4_ES1",10,104,100.893368662274,"near","near","near",1.25,2,11,"target in center of ring"
"Exp4_ES1",22,286,314.974962403323,"far","far","far",1.25,2,12,"target in center of ring"
"Exp4_ES1",18,316,315.358770767688,"near","far","far",1.25,1,13,"ring obstructs target"
"Exp4_ES1",11,237,202.004493698081,"near","near","near",0.625,2,14,"unsure or no ring"
"Exp4_ES1",16,41,31.9260867230021,"mid","no flankers","far",Inf,1,15,"unsure or no ring"
"Exp4_ES1",15,86,84.9785609424234,"mid","far","far",0.625,1,16,"target outside ring"
"Exp4_ES1",15,281,295.287256516757,"mid","far","far",0.625,2,17,"target not in center of ring"
"Exp4_ES1",2,119,138.199781581209,"mid","near","near",1.25,1,18,"target not in center of ring"
"Exp4_ES1",21,105,112.357571254655,"far","far","far",2.5,1,19,"target in center of ring"
"Exp4_ES1",12,225,228.893368662274,"near","no flankers","near",Inf,1,20,"unsure or no ring"
"Exp4_ES1",19,208,223.508320502721,"near","far","far",0.625,2,21,"ring obstructs target"
"Exp4_ES1",9,266,250.865314379834,"near","near","near",2.5,1,22,"target in center of ring"
"Exp4_ES1",17,13,26.1078711329132,"near","far","far",2.5,1,23,"target outside ring"
"Exp4_ES1",20,56,38.8056967917502,"near","no flankers","far",Inf,2,24,"unsure or no ring"
"Exp4_ES1",6,231,186.167233600688,"far","near","near",1.25,1,25,"target not in center of ring"
"Exp4_ES1",2,326,330.809205814953,"mid","near","near",1.25,2,26,"target not in center of ring"
"Exp4_ES1",2,176,185.97643941564,"mid","near","near",1.25,3,27,"target not in center of ring"
"Exp4_ES1",5,312,326.358027785735,"far","near","near",2.5,2,28,"target not in center of ring"
"Exp4_ES1",5,276,276.618411629906,"far","near","near",2.5,3,29,"target not in center of ring"
"Exp4_ES1",11,100,114.195287883128,"near","near","near",0.625,3,30,"target in center of ring"
"Exp4_ES1",21,22,6.69010491263249,"far","far","far",2.5,2,31,"target in center of ring"
"Exp4_ES1",5,347,75.627399026067,"far","near","near",2.5,4,32,"target in center of ring"
"Exp4_ES1",16,51,40.9272862360355,"mid","no flankers","far",Inf,2,33,"unsure or no ring"
"Exp4_ES1",2,153,142.772164136351,"mid","near","near",1.25,4,34,"target not in center of ring"
"Exp4_ES1",21,36,13.3098950873675,"far","far","far",2.5,3,35,"target in center of ring"
"Exp4_ES1",22,107,110.736581566886,"far","far","far",1.25,3,36,"target in center of ring"
"Exp4_ES1",18,198,1.68650637353197,"near","far","far",1.25,2,37,"target not in center of ring"
"Exp4_ES1",17,126,122.08403304927,"near","far","far",2.5,2,38,"target not in center of ring"
"Exp4_ES1",4,67,151.986518905758,"mid","no flankers","near",Inf,1,39,"unsure or no ring"
"Exp4_ES1",14,275,281.700224684904,"mid","far","far",1.25,1,40,"target not in center of ring"
"Exp4_ES1",12,204,194.176220996849,"near","no flankers","near",Inf,2,41,"unsure or no ring"
"Exp4_ES1",24,143,163.454123102263,"far","no flankers","far",Inf,2,42,"unsure or no ring"
"Exp4_ES1",12,90,99.4096426525351,"near","no flankers","near",Inf,3,43,"unsure or no ring"
"Exp4_ES1",1,321,323.390575766256,"mid","near","near",2.5,2,44,"target not in center of ring"
"Exp4_ES1",22,162,176.764018189631,"far","far","far",1.25,4,45,"target in center of ring"
"Exp4_ES1",2,25,16.2042752792896,"mid","near","near",1.25,5,46,"target not in center of ring"
"Exp4_ES1",19,21,22.7979760455457,"near","far","far",0.625,3,47,"target outside ring"
"Exp4_ES1",1,81,89.9068497565167,"mid","near","near",2.5,3,48,"target not in center of ring"
"Exp4_ES1",13,22,60.9058471784589,"mid","far","far",2.5,1,49,"ring obstructs target"
"Exp4_ES1",8,85,62.3164924090519,"far","no flankers","near",Inf,1,50,"unsure or no ring"
