"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp2_S18",1,193,144.747204780579,"near","mid","near",5,1,1,"target not in center of ring"
"Exp2_S18",21,129,66.0801672935486,"far","far","far",5,1,2,"ring obstructs target"
"Exp2_S18",16,3,260.890553951263,"far","mid","far",0.625,1,3,"target outside ring"
"Exp2_S18",3,102,69.4195890426636,"near","mid","near",1.25,1,4,"target in center of ring"
"Exp2_S18",6,118,68.5689627677202,"near","far","near",2.5,1,5,"unsure or no ring"
"Exp2_S18",15,248,212.334279060364,"far","mid","far",1.25,1,6,"target in center of ring"
"Exp2_S18",8,234,218.810433954,"near","far","near",0.625,1,7,"target outside ring"
"Exp2_S18",21,239,211.528404891491,"far","far","far",5,2,8,"target in center of ring"
"Exp2_S18",18,75,67.6918762922287,"far","near","far",2.5,1,9,"target outside ring"
"Exp2_S18",2,245,218.68383692205,"near","mid","near",2.5,1,10,"target outside ring"
"Exp2_S18",20,113,95.087835483253,"far","near","far",0.625,1,11,"target outside ring"
"Exp2_S18",4,0,359,"near","mid","near",0.625,1,12,"ring obstructs target"
"Exp2_S18",10,211,205.362149953842,"near","near","near",2.5,1,13,"target in center of ring"
"Exp2_S18",7,272,267.425236642361,"near","far","near",1.25,1,14,"target not in center of ring"
"Exp2_S18",22,283,271.967581748962,"far","far","far",2.5,1,15,"target not in center of ring"
"Exp2_S18",15,123,181.317533701658,"far","mid","far",1.25,2,16,"target in center of ring"
"Exp2_S18",26,308,273.579288959503,"far","no flankers","far",Inf,1,17,"unsure or no ring"
"Exp2_S18",2,143,131.097756683826,"near","mid","near",2.5,2,18,"target not in center of ring"
"Exp2_S18",19,68,150.640989989042,"far","near","far",1.25,1,19,"target outside ring"
"Exp2_S18",24,193,191.793651580811,"far","far","far",0.625,1,20,"ring obstructs target"
"Exp2_S18",9,47,60.5575275421143,"near","near","near",5,1,21,"target not in center of ring"
"Exp2_S18",7,200,51.6954302787781,"near","far","near",1.25,2,22,"target outside ring"
"Exp2_S18",3,131,137.362146377563,"near","mid","near",1.25,2,23,"target not in center of ring"
"Exp2_S18",10,31,69.4195961952209,"near","near","near",2.5,2,24,"target in center of ring"
"Exp2_S18",25,295,313.212617874146,"near","no flankers","near",Inf,1,25,"unsure or no ring"
"Exp2_S18",15,110,66.3959581851959,"far","mid","far",1.25,3,26,"target in center of ring"
"Exp2_S18",20,271,288.707215800881,"far","near","far",0.625,2,27,"target outside ring"
