"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp2_S16",16,221,242.76124919951,"far","mid","far",0.625,1,1,"ring obstructs target"
"Exp2_S16",21,265,266.326595783234,"far","far","far",5,1,2,"target in center of ring"
"Exp2_S16",19,312,289.696409344673,"far","near","far",1.25,1,3,"target not in center of ring"
"Exp2_S16",16,203,233.619375288486,"far","mid","far",0.625,2,4,"ring obstructs target"
"Exp2_S16",11,342,358.046106338501,"near","near","near",1.25,1,5,"target in center of ring"
"Exp2_S16",2,143,119.63800907135,"near","mid","near",2.5,1,6,"target in center of ring"
"Exp2_S16",17,97,80.9797793030739,"far","near","far",5,1,7,"target in center of ring"
"Exp2_S16",12,51,70.8966064453125,"near","near","near",0.625,1,8,"target in center of ring"
"Exp2_S16",20,114,107.984665632248,"far","near","far",0.625,1,9,"target in center of ring"
"Exp2_S16",11,30,59.0804958343506,"near","near","near",1.25,2,10,"target in center of ring"
"Exp2_S16",19,287,289.223422914743,"far","near","far",1.25,2,11,"target in center of ring"
"Exp2_S16",2,311,325.270187154412,"near","mid","near",2.5,2,12,"target in center of ring"
"Exp2_S16",17,41,61.2450313568115,"far","near","far",5,2,13,"target in center of ring"
"Exp2_S16",25,346,190.086297094822,"near","no flankers","near",Inf,1,14,"unsure or no ring"
"Exp2_S16",20,23,63.1063090115786,"far","near","far",0.625,2,15,"target in center of ring"
"Exp2_S16",2,50,44.3103647232056,"near","mid","near",2.5,3,16,"target in center of ring"
"Exp2_S16",23,109,94.6793308258057,"far","far","far",1.25,1,17,"target in center of ring"
"Exp2_S16",14,254,278.901359289885,"far","mid","far",2.5,1,18,"target not in center of ring"
"Exp2_S16",1,239,217.120842933655,"near","mid","near",5,1,19,"target not in center of ring"
"Exp2_S16",4,297,283.672384262085,"near","mid","near",0.625,1,20,"target not in center of ring"
"Exp2_S16",10,155,84.1897040605545,"near","near","near",2.5,1,21,"target in center of ring"
"Exp2_S16",6,56,68.9367665797472,"near","far","near",2.5,1,22,"target in center of ring"
"Exp2_S16",9,135,159.155185043812,"near","near","near",5,1,23,"target in center of ring"
"Exp2_S16",4,289,282.195353448391,"near","mid","near",0.625,2,24,"target not in center of ring"
"Exp2_S16",5,179,174.948218345642,"near","far","near",5,1,25,"target in center of ring"
"Exp2_S16",10,277,283.672362804413,"near","near","near",2.5,2,26,"target in center of ring"
"Exp2_S16",26,67,63.023000434041,"far","no flankers","far",Inf,1,27,"unsure or no ring"
"Exp2_S16",22,34,42.7873833179474,"far","far","far",2.5,1,28,"target in center of ring"
"Exp2_S16",2,206,243.793028831482,"near","mid","near",2.5,4,29,"target not in center of ring"
"Exp2_S16",24,94,89.4621880203485,"far","far","far",0.625,1,30,"target in center of ring"
"Exp2_S16",21,76,54.3865499794483,"far","far","far",5,2,31,"target in center of ring"
"Exp2_S16",18,239,213.551768660545,"far","near","far",2.5,1,32,"target not in center of ring"
"Exp2_S16",10,69,78.2816505432129,"near","near","near",2.5,3,33,"target in center of ring"
"Exp2_S16",2,215,227.689628124237,"near","mid","near",2.5,5,34,"target not in center of ring"
"Exp2_S16",19,334,321.124791145325,"far","near","far",1.25,3,35,"target in center of ring"
"Exp2_S16",10,109,113.310371093452,"near","near","near",2.5,4,36,"target in center of ring"
"Exp2_S16",26,17,41.904491186142,"far","no flankers","far",Inf,2,37,"unsure or no ring"
"Exp2_S16",18,163,171.2896489501,"far","near","far",2.5,2,38,"target not in center of ring"
"Exp2_S16",22,157,138.195547103882,"far","far","far",2.5,2,39,"target in center of ring"
"Exp2_S16",2,38,51.6954374313354,"near","mid","near",2.5,6,40,"target in center of ring"
"Exp2_S16",25,150,128.229876935482,"near","no flankers","near",Inf,2,41,"unsure or no ring"
"Exp2_S16",3,91,75.3276443481445,"near","mid","near",1.25,1,42,"target in center of ring"
"Exp2_S16",12,313,304.758667051792,"near","near","near",0.625,2,43,"target in center of ring"
"Exp2_S16",9,300,285.149373054504,"near","near","near",5,2,44,"target in center of ring"
"Exp2_S16",14,48,45.9337681531906,"far","mid","far",2.5,2,45,"target not in center of ring"
"Exp2_S16",22,177,179.432909488678,"far","far","far",2.5,3,46,"target in center of ring"
"Exp2_S16",16,323,304.765772975981,"far","mid","far",0.625,3,47,"ring obstructs target"
"Exp2_S16",4,338,319.586368449032,"near","mid","near",0.625,3,48,"target in center of ring"
"Exp2_S16",17,271,310.648662090302,"far","near","far",5,3,49,"target in center of ring"
"Exp2_S16",11,256,220.160850524902,"near","near","near",1.25,3,50,"target in center of ring"
"Exp2_S16",14,236,230.502268761396,"far","mid","far",2.5,3,51,"target not in center of ring"
"Exp2_S16",1,12,344.229868888855,"near","mid","near",5,2,52,"target not in center of ring"
"Exp2_S16",5,129,124.069032669067,"near","far","near",5,2,53,"target not in center of ring"
"Exp2_S16",4,92,98.9598369598389,"near","mid","near",0.625,4,54,"target outside ring"
"Exp2_S16",1,207,201.563160389662,"near","mid","near",5,3,55,"target in center of ring"
"Exp2_S16",24,215,222.810383081436,"far","far","far",0.625,2,56,"target in center of ring"
"Exp2_S16",13,33,58.827468752861,"far","mid","far",5,1,57,"target in center of ring"
"Exp2_S16",15,210,252.62704873085,"far","mid","far",1.25,1,58,"ring obstructs target"
"Exp2_S16",5,230,214.781720668077,"near","far","near",5,3,59,"target not in center of ring"
"Exp2_S16",6,247,218.597828149796,"near","far","near",2.5,2,60,"target not in center of ring"
"Exp2_S16",7,329,330.936762332916,"near","far","near",1.25,1,61,"target in center of ring"
"Exp2_S16",15,316,318.70724105835,"far","mid","far",1.25,2,62,"ring obstructs target"
"Exp2_S16",6,16,62.0345163345337,"near","far","near",2.5,3,63,"target not in center of ring"
"Exp2_S16",6,274,253.925310343504,"near","far","near",2.5,4,64,"target not in center of ring"
"Exp2_S16",20,181,212.334264755249,"far","near","far",0.625,3,65,"target in center of ring"
"Exp2_S16",17,353,0.805857181549072,"far","near","far",5,4,66,"target not in center of ring"
"Exp2_S16",14,199,225.824329257011,"far","mid","far",2.5,4,67,"target not in center of ring"
"Exp2_S16",11,35,53.1724405288696,"near","near","near",1.25,4,68,"target in center of ring"
"Exp2_S16",22,249,219.586965084076,"far","far","far",2.5,4,69,"target in center of ring"
"Exp2_S16",24,0,14.9536411613226,"far","far","far",0.625,3,70,"target in center of ring"
"Exp2_S16",24,31,58.5869579315186,"far","far","far",0.625,4,71,"target in center of ring"
"Exp2_S16",12,6,0,"near","near","near",0.625,3,72,"target in center of ring"
"Exp2_S16",15,286,282.443703651428,"far","mid","far",1.25,3,73,"ring obstructs target"
"Exp2_S16",10,175,183.149528503418,"near","near","near",2.5,5,74,"target in center of ring"
"Exp2_S16",25,244,223.114869236946,"near","no flankers","near",Inf,3,75,"unsure or no ring"
"Exp2_S16",10,79,84.1897058486938,"near","near","near",2.5,6,76,"target in center of ring"
"Exp2_S16",9,334,290.770122952759,"near","near","near",5,3,77,"target in center of ring"
"Exp2_S16",11,120,107.821898460388,"near","near","near",1.25,5,78,"target in center of ring"
"Exp2_S16",20,101,90.7811079025269,"far","near","far",0.625,4,79,"target not in center of ring"
"Exp2_S16",8,4,63.5115337371826,"near","far","near",0.625,1,80,"target not in center of ring"
"Exp2_S16",9,173,186.954024970531,"near","near","near",5,4,81,"target in center of ring"
"Exp2_S16",8,256,231.183899223804,"near","far","near",0.625,2,82,"target not in center of ring"
"Exp2_S16",26,219,216.363539934158,"far","no flankers","far",Inf,3,83,"unsure or no ring"
"Exp2_S16",24,211,221.610320806503,"far","far","far",0.625,5,84,"target not in center of ring"
"Exp2_S16",25,351,348.660921096802,"near","no flankers","near",Inf,4,85,"unsure or no ring"
"Exp2_S16",12,325,297.592029124498,"near","near","near",0.625,4,86,"target in center of ring"
"Exp2_S16",13,28,62.135587207973,"far","mid","far",5,2,87,"target not in center of ring"
"Exp2_S16",19,158,325.340537935495,"far","near","far",1.25,4,88,"target in center of ring"
"Exp2_S16",3,296,323.551703929901,"near","mid","near",1.25,2,89,"target not in center of ring"
