"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp2_S8",1,210,231.643655776978,"near","mid","near",5,1,1,"target outside ring"
"Exp2_S8",1,170,103.735604271293,"near","mid","near",5,2,2,"target in center of ring"
"Exp2_S8",19,84,109.417567297816,"far","near","far",1.25,1,3,"target in center of ring"
"Exp2_S8",23,351,21.7581009864807,"far","far","far",1.25,1,4,"target in center of ring"
"Exp2_S8",12,177,82.477012373507,"near","near","near",0.625,1,5,"target in center of ring"
"Exp2_S8",22,4,0,"far","far","far",2.5,1,6,"target in center of ring"
"Exp2_S8",3,249,217.206808567047,"near","mid","near",1.25,1,7,"target in center of ring"
"Exp2_S8",10,65,47.2643995285034,"near","near","near",2.5,1,8,"target in center of ring"
"Exp2_S8",11,70,59.5689623206854,"near","near","near",1.25,1,9,"target in center of ring"
"Exp2_S8",25,207,229.022926330566,"near","no flankers","near",Inf,1,10,"unsure or no ring"
"Exp2_S8",26,65,65.2743244171143,"far","no flankers","far",Inf,1,11,"unsure or no ring"
"Exp2_S8",17,326,329.490064501762,"far","near","far",5,1,12,"target not in center of ring"
"Exp2_S8",2,268,282.195355683565,"near","mid","near",2.5,1,13,"target not in center of ring"
"Exp2_S8",23,209,233.286515712738,"far","far","far",1.25,2,14,"target in center of ring"
"Exp2_S8",9,355,2.95402407646179,"near","near","near",5,1,15,"target in center of ring"
"Exp2_S8",11,38,49.0114600360394,"near","near","near",1.25,2,16,"target in center of ring"
"Exp2_S8",8,83,289.620744869113,"near","far","near",0.625,1,17,"unsure or no ring"
"Exp2_S8",22,212,216.775177717209,"far","far","far",2.5,2,18,"target in center of ring"
"Exp2_S8",2,312,292.534447997808,"near","mid","near",2.5,2,19,"target not in center of ring"
"Exp2_S8",12,207,211.298760414124,"near","near","near",0.625,2,20,"target in center of ring"
"Exp2_S8",19,84,77.3621392250061,"far","near","far",1.25,2,21,"ring obstructs target"
"Exp2_S8",9,245,236.407984733582,"near","near","near",5,2,22,"target in center of ring"
"Exp2_S8",1,2,4.93676568567753,"near","mid","near",5,3,23,"target in center of ring"
"Exp2_S8",18,318,20.3405374884605,"far","near","far",2.5,1,24,"target in center of ring"
"Exp2_S8",10,287,273.333291053772,"near","near","near",2.5,2,25,"target in center of ring"
"Exp2_S8",14,331,316.289650738239,"far","mid","far",2.5,1,26,"target in center of ring"
"Exp2_S8",21,155,143.030683040619,"far","far","far",5,1,27,"target in center of ring"
"Exp2_S8",22,272,264.714892148972,"far","far","far",2.5,3,28,"target in center of ring"
"Exp2_S8",25,21,53.2584490776062,"near","no flankers","near",Inf,2,29,"unsure or no ring"
"Exp2_S8",6,290,283.67236995697,"near","far","near",2.5,1,30,"target not in center of ring"
"Exp2_S8",22,204,224.120247364044,"far","far","far",2.5,4,31,"target in center of ring"
"Exp2_S8",22,296,300.978390216827,"far","far","far",2.5,5,32,"target in center of ring"
"Exp2_S8",1,214,126.356344223022,"near","mid","near",5,4,33,"target outside ring"
"Exp2_S8",2,18,41.3563460111618,"near","mid","near",2.5,3,34,"target not in center of ring"
"Exp2_S8",24,2,1.61171436309814,"far","far","far",0.625,1,35,"target in center of ring"
"Exp2_S8",16,245,240.625655733049,"far","mid","far",0.625,1,36,"target in center of ring"
"Exp2_S8",16,284,260.68559551239,"far","mid","far",0.625,2,37,"target not in center of ring"
"Exp2_S8",25,117,129.379256248474,"near","no flankers","near",Inf,3,38,"unsure or no ring"
"Exp2_S8",5,334,305.827573776245,"near","far","near",5,1,39,"ring obstructs target"
"Exp2_S8",10,345,316.166641838849,"near","near","near",2.5,3,40,"target in center of ring"
"Exp2_S8",24,218,235.784248068929,"far","far","far",0.625,2,41,"target in center of ring"
"Exp2_S8",18,191,244.135587096214,"far","near","far",2.5,2,42,"target in center of ring"
"Exp2_S8",13,62,58.8274669647217,"far","mid","far",5,1,43,"target in center of ring"
"Exp2_S8",5,115,132.206815719604,"near","far","near",5,2,44,"target in center of ring"
"Exp2_S8",14,113,122.53154706955,"far","mid","far",2.5,2,45,"target in center of ring"
"Exp2_S8",6,189,184.712554454803,"near","far","near",2.5,2,46,"target in center of ring"
"Exp2_S8",20,37,74.5329155921936,"far","near","far",0.625,1,47,"target in center of ring"
"Exp2_S8",18,69,56.8658180832863,"far","near","far",2.5,3,48,"target in center of ring"
"Exp2_S8",2,256,236.833357602358,"near","mid","near",2.5,4,49,"target in center of ring"
"Exp2_S8",5,326,357.522982597351,"near","far","near",5,3,50,"target in center of ring"
"Exp2_S8",8,307,353.637994766235,"near","far","near",0.625,2,51,"target outside ring"
"Exp2_S8",24,81,86.8103871047497,"far","far","far",0.625,3,52,"target in center of ring"
"Exp2_S8",26,171,188.964442253113,"far","no flankers","far",Inf,2,53,"unsure or no ring"
"Exp2_S8",2,157,180.339085273445,"near","mid","near",2.5,5,54,"target in center of ring"
"Exp2_S8",19,199,190.181955099106,"far","near","far",1.25,3,55,"target in center of ring"
"Exp2_S8",18,228,226.839663624763,"far","near","far",2.5,4,56,"target in center of ring"
"Exp2_S8",10,15,53.1724430993199,"near","near","near",2.5,4,57,"target in center of ring"
"Exp2_S8",14,138,123.300452053547,"far","mid","far",2.5,3,58,"target in center of ring"
"Exp2_S8",18,337,295.337393522263,"far","near","far",2.5,5,59,"target in center of ring"
"Exp2_S8",26,250,359,"far","no flankers","far",Inf,3,60,"unsure or no ring"
"Exp2_S8",15,158,118.854996204376,"far","mid","far",1.25,1,61,"ring obstructs target"
"Exp2_S8",8,113,133.235678195953,"near","far","near",0.625,3,62,"target in center of ring"
"Exp2_S8",26,253,240.539216041565,"far","no flankers","far",Inf,4,63,"unsure or no ring"
