"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp2_S4",10,297,311.735600471497,"near","near","near",2.5,1,1,"target in center of ring"
"Exp2_S4",26,49,62.8567457199097,"far","no flankers","far",Inf,1,2,"unsure or no ring"
"Exp2_S4",7,145,220.074834823608,"near","far","near",1.25,1,3,"target not in center of ring"
"Exp2_S4",25,87,88.6207437515259,"near","no flankers","near",Inf,1,4,"unsure or no ring"
"Exp2_S4",20,97,88.5130730941892,"far","near","far",0.625,1,5,"target not in center of ring"
"Exp2_S4",9,28,54.6494436264038,"near","near","near",5,1,6,"target in center of ring"
"Exp2_S4",21,338,303.040084093809,"far","far","far",5,1,7,"unsure or no ring"
"Exp2_S4",18,228,276.750432014465,"far","near","far",2.5,1,8,"target not in center of ring"
"Exp2_S4",22,155,207.768905878067,"far","far","far",2.5,1,9,"target in center of ring"
"Exp2_S4",2,58,64.9885511398315,"near","mid","near",2.5,1,10,"target in center of ring"
"Exp2_S4",10,287,305.850619569421,"near","near","near",2.5,2,11,"target in center of ring"
"Exp2_S4",4,185,259.735738039017,"near","mid","near",0.625,1,12,"target in center of ring"
"Exp2_S4",9,248,214.166804552078,"near","near","near",5,2,13,"target in center of ring"
"Exp2_S4",21,243,225.872079081833,"far","far","far",5,2,14,"target in center of ring"
"Exp2_S4",26,82,89.1139732897282,"far","no flankers","far",Inf,2,15,"unsure or no ring"
"Exp2_S4",6,223,215.316166877747,"near","far","near",2.5,1,16,"target in center of ring"
"Exp2_S4",15,270,273.764370590448,"far","mid","far",1.25,1,17,"target in center of ring"
"Exp2_S4",24,93,126.942853927612,"far","far","far",0.625,1,18,"target in center of ring"
"Exp2_S4",6,103,91.1148720309138,"near","far","near",2.5,2,19,"target in center of ring"
"Exp2_S4",13,145,146.665728092194,"far","mid","far",5,1,20,"target in center of ring"
"Exp2_S4",7,51,63.8275565654039,"near","far","near",1.25,2,21,"target not in center of ring"
"Exp2_S4",9,96,119.638001918793,"near","near","near",5,3,22,"target in center of ring"
"Exp2_S4",15,43,60.4391670227051,"far","mid","far",1.25,2,23,"target in center of ring"
"Exp2_S4",11,103,57.6034820079803,"near","near","near",1.25,1,24,"target in center of ring"
"Exp2_S4",23,20,60.4391813278198,"far","far","far",1.25,1,25,"target in center of ring"
"Exp2_S4",16,62,65.3743444904685,"far","mid","far",0.625,1,26,"target in center of ring"
"Exp2_S4",8,125,333.890789985657,"near","far","near",0.625,1,27,"target in center of ring"
"Exp2_S4",9,265,274.810294151306,"near","near","near",5,4,28,"target in center of ring"
"Exp2_S4",17,231,215.325206696987,"far","near","far",5,1,29,"target not in center of ring"
"Exp2_S4",5,310,293.477012373507,"near","far","near",5,1,30,"target not in center of ring"
"Exp2_S4",17,302,305.813526153564,"far","near","far",5,2,31,"target in center of ring"
"Exp2_S4",4,56,48.7414088845253,"near","mid","near",0.625,2,32,"target in center of ring"
"Exp2_S4",11,190,199.091950505972,"near","near","near",1.25,2,33,"target in center of ring"
"Exp2_S4",14,114,123.554539680481,"far","mid","far",2.5,1,34,"target in center of ring"
"Exp2_S4",7,234,231.091949611902,"near","far","near",1.25,3,35,"target in center of ring"
"Exp2_S4",6,56,56.6609141677618,"near","far","near",2.5,3,36,"target outside ring"
"Exp2_S4",25,70,232.522987626493,"near","no flankers","near",Inf,2,37,"unsure or no ring"
"Exp2_S4",16,220,41.576170027256,"far","mid","far",0.625,2,38,"target in center of ring"
"Exp2_S4",18,25,49.3743444904685,"far","near","far",2.5,2,39,"target not in center of ring"
"Exp2_S4",26,282,264.486925899982,"far","no flankers","far",Inf,3,40,"unsure or no ring"
"Exp2_S4",2,265,270.344887427986,"near","mid","near",2.5,2,41,"target outside ring"
"Exp2_S4",13,183,186.909031167626,"far","mid","far",5,2,42,"target in center of ring"
"Exp2_S4",20,235,262.619374394417,"far","near","far",0.625,2,43,"target in center of ring"
"Exp2_S4",12,56,65.5631629601121,"near","near","near",0.625,1,44,"target in center of ring"
"Exp2_S4",6,122,124.643655441701,"near","far","near",2.5,4,45,"target outside ring"
"Exp2_S4",7,156,129.362007021904,"near","far","near",1.25,4,46,"target in center of ring"
"Exp2_S4",9,343,357.454105377197,"near","near","near",5,5,47,"target in center of ring"
"Exp2_S4",19,191,203.681077323854,"far","near","far",1.25,1,48,"target in center of ring"
"Exp2_S4",2,46,50.2184200286865,"near","mid","near",2.5,3,49,"target in center of ring"
"Exp2_S4",3,297,314.471356391907,"near","mid","near",1.25,1,50,"target in center of ring"
"Exp2_S4",17,212,215.3297303617,"far","near","far",5,3,51,"target in center of ring"
"Exp2_S4",3,206,228.936903476715,"near","mid","near",1.25,2,52,"target in center of ring"
"Exp2_S4",4,168,142.528645955026,"near","mid","near",0.625,3,53,"target in center of ring"
"Exp2_S4",21,2,0.805853605270386,"far","far","far",5,3,54,"target in center of ring"
"Exp2_S4",3,187,178.54604973644,"near","mid","near",1.25,3,55,"target in center of ring"
"Exp2_S4",1,47,42.8333580493927,"near","mid","near",5,1,56,"ring obstructs target"
"Exp2_S4",21,10,0,"far","far","far",5,4,57,"target in center of ring"
"Exp2_S4",20,262,87.6810767650604,"far","near","far",0.625,3,58,"target in center of ring"
"Exp2_S4",19,247,226.446845941246,"far","near","far",1.25,2,59,"target in center of ring"
"Exp2_S4",8,220,221.5518450737,"near","far","near",0.625,2,60,"target in center of ring"
"Exp2_S4",16,160,138.933776982129,"far","mid","far",0.625,3,61,"target in center of ring"
"Exp2_S4",10,322,300.344889551401,"near","near","near",2.5,3,62,"target in center of ring"
"Exp2_S4",16,304,142.85674571991,"far","mid","far",0.625,4,63,"target in center of ring"
"Exp2_S4",3,212,219.350542291999,"near","mid","near",1.25,4,64,"target in center of ring"
"Exp2_S4",24,138,296.163475424051,"far","far","far",0.625,2,65,"unsure or no ring"
"Exp2_S4",17,358,4.83513593673706,"far","near","far",5,4,66,"target in center of ring"
