"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp2_S3",19,74,295.798191674054,"far","near","far",1.25,1,1,"target not in center of ring"
"Exp2_S3",23,109,228.451363682747,"far","far","far",1.25,1,2,"target not in center of ring"
"Exp2_S3",8,272,259.252934575081,"near","far","near",0.625,1,3,"target in center of ring"
"Exp2_S3",3,136,132.931108474731,"near","mid","near",1.25,1,4,"target in center of ring"
"Exp2_S3",19,323,288.084700345993,"far","near","far",1.25,2,5,"target not in center of ring"
"Exp2_S3",14,272,103.14953327179,"far","mid","far",2.5,1,6,"target in center of ring"
"Exp2_S3",18,148,160.399096228182,"far","near","far",2.5,1,7,"target in center of ring"
"Exp2_S3",16,199,157.141853570938,"far","mid","far",0.625,1,8,"target in center of ring"
"Exp2_S3",7,332,122.592022418976,"near","far","near",1.25,1,9,"target in center of ring"
"Exp2_S3",12,224,232.965483218431,"near","near","near",0.625,1,10,"target in center of ring"
"Exp2_S3",15,350,302.590097427368,"far","mid","far",1.25,1,11,"target in center of ring"
"Exp2_S3",18,50,311.454519271851,"far","near","far",2.5,2,12,"target not in center of ring"
"Exp2_S3",18,154,260.359010010958,"far","near","far",2.5,3,13,"target not in center of ring"
"Exp2_S3",17,39,44.3220520019531,"far","near","far",5,1,14,"target in center of ring"
"Exp2_S3",5,26,50.2184057235718,"near","far","near",5,1,15,"target in center of ring"
"Exp2_S3",21,1,20.952250957489,"far","far","far",5,1,16,"target in center of ring"
"Exp2_S3",4,281,129.706888861954,"near","mid","near",0.625,1,17,"target in center of ring"
"Exp2_S3",26,63,79.4437103569508,"far","no flankers","far",Inf,1,18,"unsure or no ring"
"Exp2_S3",18,205,229,"far","near","far",2.5,4,19,"target in center of ring"
"Exp2_S3",17,112,145.859885215759,"far","near","far",5,2,20,"target in center of ring"
"Exp2_S3",2,310,303.459753870964,"near","mid","near",2.5,1,21,"target in center of ring"
"Exp2_S3",6,333,26.5861988067627,"near","far","near",2.5,1,22,"target in center of ring"
"Exp2_S3",1,37,69.4195747375488,"near","mid","near",5,1,23,"target not in center of ring"
"Exp2_S3",4,280,153.183902688324,"near","mid","near",0.625,2,24,"target in center of ring"
"Exp2_S3",12,289,296.965483665466,"near","near","near",0.625,2,25,"target in center of ring"
"Exp2_S3",18,10,329.989198684692,"far","near","far",2.5,5,26,"target in center of ring"
"Exp2_S3",12,186,159.356343999505,"near","near","near",0.625,3,27,"target in center of ring"
"Exp2_S3",2,218,177.672370404005,"near","mid","near",2.5,2,28,"target in center of ring"
"Exp2_S3",13,253,271.967584431171,"far","mid","far",5,1,29,"target in center of ring"
"Exp2_S3",20,89,244.568494796753,"far","near","far",0.625,1,30,"target outside ring"
"Exp2_S3",14,165,136.189591884613,"far","mid","far",2.5,2,31,"target in center of ring"
"Exp2_S3",9,31,62.0345234870911,"near","near","near",5,1,32,"target in center of ring"
"Exp2_S3",15,204,288.890550374985,"far","mid","far",1.25,2,33,"target in center of ring"
"Exp2_S3",25,134,143.465553790331,"near","no flankers","near",Inf,1,34,"unsure or no ring"
"Exp2_S3",18,265,208.304986000061,"far","near","far",2.5,6,35,"target in center of ring"
"Exp2_S3",10,356,23.6321926116943,"near","near","near",2.5,1,36,"target not in center of ring"
"Exp2_S3",25,162,155.086283683777,"near","no flankers","near",Inf,2,37,"unsure or no ring"
"Exp2_S3",16,349,60.4391884803772,"far","mid","far",0.625,2,38,"ring obstructs target"
"Exp2_S3",6,172,143.453946352005,"near","far","near",2.5,2,39,"target not in center of ring"
"Exp2_S3",5,127,121.005802713335,"near","far","near",5,2,40,"target not in center of ring"
"Exp2_S3",8,321,69.4195890426636,"near","far","near",0.625,2,41,"target outside ring"
"Exp2_S3",4,237,134.40812587738,"near","mid","near",0.625,3,42,"target outside ring"
"Exp2_S3",17,33,22.5639581680298,"far","near","far",5,3,43,"target in center of ring"
"Exp2_S3",2,88,131.028719544411,"near","mid","near",2.5,3,44,"target not in center of ring"
"Exp2_S3",2,107,114.390861004591,"near","mid","near",2.5,4,45,"target not in center of ring"
"Exp2_S3",25,110,142.6149385795,"near","no flankers","near",Inf,3,46,"unsure or no ring"
"Exp2_S3",24,239,101.194144271314,"far","far","far",0.625,1,47,"target in center of ring"
"Exp2_S3",7,57,131,"near","far","near",1.25,2,48,"target in center of ring"
"Exp2_S3",6,68,120.614938691258,"near","far","near",2.5,3,49,"target not in center of ring"
"Exp2_S3",3,138,125.017257161438,"near","mid","near",1.25,2,50,"target outside ring"
"Exp2_S3",13,36,309.842804908752,"far","mid","far",5,2,51,"target in center of ring"
"Exp2_S3",3,136,137.362160682678,"near","mid","near",1.25,3,52,"target not in center of ring"
"Exp2_S3",26,156,138.286508895457,"far","no flankers","far",Inf,2,53,"unsure or no ring"
"Exp2_S3",24,11,252.505401551723,"far","far","far",0.625,2,54,"ring obstructs target"
"Exp2_S3",2,187,133.551703929901,"near","mid","near",2.5,5,55,"target outside ring"
"Exp2_S3",11,173,213.695430278778,"near","near","near",1.25,1,56,"target in center of ring"
"Exp2_S3",15,227,254,"far","mid","far",1.25,3,57,"target not in center of ring"
"Exp2_S3",4,318,110.350542068481,"near","mid","near",0.625,4,58,"target not in center of ring"
"Exp2_S3",3,131,150.741275787354,"near","mid","near",1.25,4,59,"target outside ring"
"Exp2_S3",15,319,291.308125495911,"far","mid","far",1.25,4,60,"target not in center of ring"
"Exp2_S3",1,25,64.8448137268424,"near","mid","near",5,2,61,"target not in center of ring"
"Exp2_S3",24,251,244.568493008614,"far","far","far",0.625,3,62,"target in center of ring"
"Exp2_S3",16,215,58.827463388443,"far","mid","far",0.625,3,63,"target not in center of ring"
"Exp2_S3",8,336,268.902245998383,"near","far","near",0.625,3,64,"target in center of ring"
"Exp2_S3",11,338,311.12646818161,"near","near","near",1.25,2,65,"target not in center of ring"
"Exp2_S3",25,148,131.954024747014,"near","no flankers","near",Inf,4,66,"unsure or no ring"
"Exp2_S3",17,334,288.084699004889,"far","near","far",5,4,67,"target in center of ring"
"Exp2_S3",5,262,219.316025398672,"near","far","near",5,3,68,"target not in center of ring"
"Exp2_S3",26,352,309.117113120854,"far","no flankers","far",Inf,3,69,"unsure or no ring"
"Exp2_S3",10,244,239.385061532259,"near","near","near",2.5,2,70,"target in center of ring"
"Exp2_S3",2,269,218.683822393417,"near","mid","near",2.5,6,71,"target not in center of ring"
"Exp2_S3",10,273,224.591877698898,"near","near","near",2.5,3,72,"target in center of ring"
"Exp2_S3",26,172,119.266648292542,"far","no flankers","far",Inf,4,73,"unsure or no ring"
"Exp2_S3",26,323,312.260383605957,"far","no flankers","far",Inf,5,74,"unsure or no ring"
"Exp2_S3",8,285,262,"near","far","near",0.625,4,75,"unsure or no ring"
"Exp2_S3",2,100,143.574764251709,"near","mid","near",2.5,7,76,"target not in center of ring"
"Exp2_S3",7,85,112.856266833842,"near","far","near",1.25,3,77,"target not in center of ring"
"Exp2_S3",11,114,131.126467846334,"near","near","near",1.25,3,78,"target in center of ring"
"Exp2_S3",22,240,85.5284147262573,"far","far","far",2.5,1,79,"unsure or no ring"
"Exp2_S3",18,215,240.53920352459,"far","near","far",2.5,7,80,"target in center of ring"
"Exp2_S3",20,303,234.898208618164,"far","near","far",0.625,2,81,"target outside ring"
"Exp2_S3",4,206,113.712687887251,"near","mid","near",0.625,5,82,"ring obstructs target"
"Exp2_S3",16,147,117.956786245108,"far","mid","far",0.625,4,83,"target not in center of ring"
"Exp2_S3",4,255,116.488476991653,"near","mid","near",0.625,6,84,"ring obstructs target"
"Exp2_S3",24,58,37.9815281480551,"far","far","far",0.625,4,85,"target in center of ring"
"Exp2_S3",21,312,325.154041290283,"far","far","far",5,2,86,"target in center of ring"
"Exp2_S3",20,86,72.6918736100197,"far","near","far",0.625,3,87,"target outside ring"
"Exp2_S3",20,146,113.252700775862,"far","near","far",0.625,4,88,"target in center of ring"
"Exp2_S3",15,15,309.842819213867,"far","mid","far",1.25,5,89,"target in center of ring"
"Exp2_S3",3,123,147.775926113129,"near","mid","near",1.25,5,90,"target in center of ring"
"Exp2_S3",6,174,145.87353181839,"near","far","near",2.5,4,91,"target in center of ring"
"Exp2_S3",13,355,6.07703137397766,"far","mid","far",5,3,92,"target in center of ring"
"Exp2_S3",23,127,133.772050738335,"far","far","far",1.25,2,93,"target in center of ring"
"Exp2_S3",3,78,103.022913366556,"near","mid","near",1.25,6,94,"target not in center of ring"
"Exp2_S3",18,265,287.20355348289,"far","near","far",2.5,8,95,"target not in center of ring"
"Exp2_S3",9,279,267.614938467741,"near","near","near",5,2,96,"target in center of ring"
"Exp2_S3",4,159,125.632044315338,"near","mid","near",0.625,7,97,"target in center of ring"
"Exp2_S3",19,66,91.1801989898086,"far","near","far",1.25,3,98,"target in center of ring"
"Exp2_S3",6,327,339.798839479685,"near","far","near",2.5,5,99,"target not in center of ring"
"Exp2_S3",8,15,70.8965921401978,"near","far","near",0.625,5,100,"target outside ring"
"Exp2_S3",11,198,182.017257943749,"near","near","near",1.25,4,101,"target not in center of ring"
"Exp2_S3",14,45,35.4576525092125,"far","mid","far",2.5,3,102,"target in center of ring"
"Exp2_S3",12,21,52.8160989880562,"near","near","near",0.625,4,103,"target in center of ring"
"Exp2_S3",7,354,77.6609134972095,"near","far","near",1.25,4,104,"target outside ring"
"Exp2_S3",5,240,237.884994983673,"near","far","near",5,4,105,"target not in center of ring"
"Exp2_S3",21,308,325.959919929504,"far","far","far",5,3,106,"target in center of ring"
"Exp2_S3",4,219,152.132248878479,"near","mid","near",0.625,8,107,"target in center of ring"
"Exp2_S3",3,209,211.747219085693,"near","mid","near",1.25,7,108,"target in center of ring"
"Exp2_S3",22,162,223.616265296936,"far","far","far",2.5,2,109,"target in center of ring"
"Exp2_S3",1,270,255.609128713608,"near","mid","near",5,3,110,"target outside ring"
"Exp2_S3",22,101,95.8968213200569,"far","far","far",2.5,3,111,"target not in center of ring"
"Exp2_S3",14,48,106.391424685717,"far","mid","far",2.5,4,112,"target outside ring"
"Exp2_S3",9,109,111.959822542965,"near","near","near",5,3,113,"target not in center of ring"
"Exp2_S3",10,240,234.930967330933,"near","near","near",2.5,4,114,"target in center of ring"
"Exp2_S3",19,138,165.200400352478,"far","near","far",1.25,4,115,"target in center of ring"
"Exp2_S3",23,105,143.611711457372,"far","far","far",1.25,3,116,"target in center of ring"
"Exp2_S3",8,184,180.218419134617,"near","far","near",0.625,6,117,"target outside ring"
"Exp2_S3",2,193,173.063234090805,"near","mid","near",2.5,8,118,"target outside ring"
"Exp2_S3",11,183,235.672525405884,"near","near","near",1.25,5,119,"target in center of ring"
"Exp2_S3",17,125,41.3788814544678,"far","near","far",5,5,120,"target not in center of ring"
"Exp2_S3",13,194,194.161724567413,"far","mid","far",5,4,121,"target in center of ring"
"Exp2_S3",21,268,276.540972709656,"far","far","far",5,4,122,"target in center of ring"
"Exp2_S3",12,194,208.494272552431,"near","near","near",0.625,5,123,"target in center of ring"
"Exp2_S3",16,120,126.278839588165,"far","mid","far",0.625,5,124,"target in center of ring"
"Exp2_S3",18,46,26.593222618103,"far","near","far",2.5,9,125,"target in center of ring"
"Exp2_S3",12,148,145.660915732384,"near","near","near",0.625,6,126,"target in center of ring"
"Exp2_S3",7,230,138.252781808376,"near","far","near",1.25,5,127,"target in center of ring"
"Exp2_S3",1,88,106.344891786575,"near","mid","near",5,4,128,"target not in center of ring"
"Exp2_S3",22,308,339.328344851732,"far","far","far",2.5,4,129,"target not in center of ring"
"Exp2_S3",22,277,284.861271619797,"far","far","far",2.5,5,130,"target in center of ring"
"Exp2_S3",17,159,146.838275879622,"far","near","far",5,6,131,"target in center of ring"
"Exp2_S3",9,36,40.051626317203,"near","near","near",5,4,132,"target in center of ring"
"Exp2_S3",15,203,203.075644075871,"far","mid","far",1.25,6,133,"target in center of ring"
"Exp2_S3",24,357,222.687351509929,"far","far","far",0.625,5,134,"target in center of ring"
"Exp2_S3",24,319,328.838275432587,"far","far","far",0.625,6,135,"target in center of ring"
"Exp2_S3",24,230,234.355874538422,"far","far","far",0.625,7,136,"target in center of ring"
"Exp2_S3",26,55,45.9337663650513,"far","no flankers","far",Inf,6,137,"unsure or no ring"
"Exp2_S3",13,230,223.68874193728,"far","mid","far",5,5,138,"target in center of ring"
"Exp2_S3",1,279,337.339086279273,"near","mid","near",5,5,139,"target outside ring"
"Exp2_S3",26,121,90.2265534698963,"far","no flankers","far",Inf,7,140,"unsure or no ring"
"Exp2_S3",1,259,260.040163040161,"near","mid","near",5,6,141,"ring obstructs target"
"Exp2_S3",21,200,240.508541271091,"far","far","far",5,5,142,"target not in center of ring"
"Exp2_S3",17,206,213.069359719753,"far","near","far",5,7,143,"target not in center of ring"
