"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order","Perceived_TargetRing_Position"
"Exp1_S18",13,333,325.677738577127,"mid","no flankers","mid",Inf,1,1,"unsure or no ring"
"Exp1_S18",11,117,127.228742182255,"mid","far","mid",1.25,1,2,"target not in center of ring"
"Exp1_S18",7,331,330.614375114441,"mid","near","mid",1.25,1,3,"target in center of ring"
"Exp1_S18",12,232,234.4899559021,"mid","far","mid",0.625,1,4,"target in center of ring"
"Exp1_S18",10,76,113.40260887146,"mid","far","mid",2.5,1,5,"target in center of ring"
"Exp1_S18",13,244,230.702473044395,"mid","no flankers","mid",Inf,2,6,"unsure or no ring"
"Exp1_S18",12,153,193.060286521912,"mid","far","mid",0.625,2,7,"target not in center of ring"
"Exp1_S18",12,318,318.272766113281,"mid","far","mid",0.625,3,8,"target not in center of ring"
"Exp1_S18",1,341,333.082679748535,"mid","mid","mid",5,1,9,"target in center of ring"
"Exp1_S18",12,83,116.010818481445,"mid","far","mid",0.625,4,10,"target in center of ring"
"Exp1_S18",8,53,60.2480642795563,"mid","near","mid",0.625,1,11,"target in center of ring"
"Exp1_S18",6,152,164.945122718811,"mid","near","mid",2.5,1,12,"target not in center of ring"
"Exp1_S18",2,239,207.198571205139,"mid","mid","mid",2.5,1,13,"target in center of ring"
"Exp1_S18",9,87,268.352398872375,"mid","far","mid",5,1,14,"ring obstructs target"
"Exp1_S18",2,141,126.72720348835,"mid","mid","mid",2.5,2,15,"target in center of ring"
"Exp1_S18",5,114,128.01390838623,"mid","near","mid",5,1,16,"target not in center of ring"
"Exp1_S18",9,38,59.2395830154419,"mid","far","mid",5,2,17,"target in center of ring"
"Exp1_S18",2,43,25.9173059463501,"mid","mid","mid",2.5,3,18,"target in center of ring"
"Exp1_S18",1,317,320.878679633141,"mid","mid","mid",5,2,19,"target in center of ring"
"Exp1_S18",2,22,70.3469967842102,"mid","mid","mid",2.5,4,20,"target in center of ring"
"Exp1_S18",5,34,34.5564365386963,"mid","near","mid",5,2,21,"target in center of ring"
"Exp1_S18",5,130,148.72720348835,"mid","near","mid",5,3,22,"target in center of ring"
"Exp1_S18",11,117,255.470645427704,"mid","far","mid",1.25,2,23,"target in center of ring"
"Exp1_S18",11,336,334.31683921814,"mid","far","mid",1.25,3,24,"target in center of ring"
"Exp1_S18",9,311,163.815301418304,"mid","far","mid",5,3,25,"target not in center of ring"
"Exp1_S18",8,162,166.611290574074,"mid","near","mid",0.625,2,26,"target in center of ring"
"Exp1_S18",3,145,233.848526984453,"mid","mid","mid",1.25,1,27,"ring obstructs target"
"Exp1_S18",4,88,101.2009370327,"mid","mid","mid",0.625,1,28,"target in center of ring"
"Exp1_S18",1,266,268.90650177002,"mid","mid","mid",5,3,29,"target in center of ring"
"Exp1_S18",7,181,145.630613565445,"mid","near","mid",1.25,2,30,"target in center of ring"
"Exp1_S18",12,43,50.6004738807678,"mid","far","mid",0.625,5,31,"target in center of ring"
"Exp1_S18",1,102,88.3910412788391,"mid","mid","mid",5,4,32,"target in center of ring"
"Exp1_S18",10,348,314.619784802198,"mid","far","mid",2.5,2,33,"target in center of ring"
"Exp1_S18",10,114,130.605890274048,"mid","far","mid",2.5,3,34,"target in center of ring"
"Exp1_S18",4,181,177.313763618469,"mid","mid","mid",0.625,2,35,"target in center of ring"
"Exp1_S18",5,45,20.0440498590469,"mid","near","mid",5,4,36,"target in center of ring"
"Exp1_S18",2,261,230.853943824768,"mid","mid","mid",2.5,5,37,"target in center of ring"
"Exp1_S18",6,19,24.6831607818604,"mid","near","mid",2.5,2,38,"target in center of ring"
"Exp1_S18",2,289,262.936630725861,"mid","mid","mid",2.5,6,39,"target in center of ring"
"Exp1_S18",8,128,145.490703225136,"mid","near","mid",0.625,3,40,"target not in center of ring"
"Exp1_S18",1,95,91.3276648521423,"mid","mid","mid",5,5,41,"target in center of ring"
"Exp1_S18",13,278,307.165381401777,"mid","no flankers","mid",Inf,3,42,"unsure or no ring"
"Exp1_S18",11,327,331.782082557678,"mid","far","mid",1.25,4,43,"target in center of ring"
"Exp1_S18",3,250,167.705554008484,"mid","mid","mid",1.25,2,44,"target in center of ring"
"Exp1_S18",5,14,51.5401659011841,"mid","near","mid",5,5,45,"target in center of ring"
"Exp1_S18",12,152,215.20942902565,"mid","far","mid",0.625,6,46,"target not in center of ring"
"Exp1_S18",2,322,346.658422291279,"mid","mid","mid",2.5,7,47,"target in center of ring"
"Exp1_S18",3,260,222.148382663727,"mid","mid","mid",1.25,3,48,"target in center of ring"
"Exp1_S18",13,231,224.46831536293,"mid","no flankers","mid",Inf,4,49,"unsure or no ring"
"Exp1_S18",7,101,109.840035438538,"mid","near","mid",1.25,3,50,"target in center of ring"
"Exp1_S18",5,116,119.49304625392,"mid","near","mid",5,6,51,"target in center of ring"
"Exp1_S18",3,144,117.244999408722,"mid","mid","mid",1.25,4,52,"target in center of ring"
"Exp1_S18",13,186,182.625200748444,"mid","no flankers","mid",Inf,5,53,"unsure or no ring"
"Exp1_S18",4,111,137.176198542118,"mid","mid","mid",0.625,3,54,"target in center of ring"
"Exp1_S18",9,45,46.8979954719543,"mid","far","mid",5,4,55,"target in center of ring"
"Exp1_S18",10,178,190.060279369354,"mid","far","mid",2.5,4,56,"target in center of ring"
"Exp1_S18",7,103,120.438165843487,"mid","near","mid",1.25,4,57,"target in center of ring"
"Exp1_S18",10,313,290.151472568512,"mid","far","mid",2.5,5,58,"target in center of ring"
"Exp1_S18",2,343,357.76585483551,"mid","mid","mid",2.5,8,59,"target in center of ring"
"Exp1_S18",6,107,138.755014896393,"mid","near","mid",2.5,3,60,"target in center of ring"
"Exp1_S18",3,195,208.035556077957,"mid","mid","mid",1.25,5,61,"target in center of ring"
"Exp1_S18",1,310,298.283620357513,"mid","mid","mid",5,6,62,"target in center of ring"
"Exp1_S18",5,43,33.3222591876984,"mid","near","mid",5,7,63,"target in center of ring"
"Exp1_S18",6,71,78.9861059188843,"mid","near","mid",2.5,4,64,"target in center of ring"
"Exp1_S18",6,357,334.316844582558,"mid","near","mid",2.5,5,65,"target in center of ring"
"Exp1_S18",4,192,182.735690116882,"mid","mid","mid",0.625,4,66,"target in center of ring"
"Exp1_S18",1,190,150.567233562469,"mid","mid","mid",5,7,67,"target in center of ring"
"Exp1_S18",2,197,280.448997735977,"mid","mid","mid",2.5,9,68,"ring obstructs target"
"Exp1_S18",9,348,22.2148382663727,"mid","far","mid",5,5,69,"target in center of ring"
"Exp1_S18",4,258,101.05795109272,"mid","mid","mid",0.625,5,70,"target in center of ring"
"Exp1_S18",2,241,249.159957408905,"mid","mid","mid",2.5,10,71,"target in center of ring"
"Exp1_S18",6,224,200.088099718094,"mid","near","mid",2.5,6,72,"target in center of ring"
"Exp1_S18",8,312,291.595053911209,"mid","near","mid",0.625,4,73,"target not in center of ring"
"Exp1_S18",9,15,69.1128301620483,"mid","far","mid",5,6,74,"target in center of ring"
"Exp1_S18",3,268,257.639104664326,"mid","mid","mid",1.25,6,75,"target in center of ring"
"Exp1_S18",10,221,196.892580866814,"mid","far","mid",2.5,6,76,"target in center of ring"
"Exp1_S18",8,86,43.195538520813,"mid","near","mid",0.625,5,77,"target not in center of ring"
"Exp1_S18",11,297,267.80447936058,"mid","far","mid",1.25,5,78,"target not in center of ring"
